Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Preds,F,F,F,D,D,G/Extra Attacker,Devils,F,F,F,D,D,G/Extra Attacker
1,1:31,5v5,OTT,68,W,7,5,,oc,dr,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,4,14,30,,7,68,61,5,46,41
1,1:11,5v5,NSH,15,W,43,,,or,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,4,14,30,,44,68,61,5,74,41
1,0:08,5v5,OTT,2,S,93,,,or,,,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,3,14,30,,27,93,90,2,65,41
2,19:49,5v5,OTT,7,W,68,65,7,nc,dr,nf,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,65,74,41
2,19:45,5v5,OTT,61,b,7,68,,orrl,ol,,y,y,,y,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,65,74,41
2,19:07,5v5,OTT,27,b,90,,,orrc,,,y,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,4,14,30,,27,44,90,5,46,41
2,18:22,5v5,OTT,45,W,68,61,7,or,or,of,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,24,51,3,59,30,,7,68,61,2,45,41
2,17:40,5v5,OTT,2,S,68,61,,opl,ol,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,4,59,30,,7,68,61,2,65,41
2,17:18,5v4,OTT,90,t,65,93,,ol,of,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,57,6,14,30,0,,27,68,93,90,65,41
2,17:12,5v4,OTT,68,o,65,93,,ol,opl,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,57,6,14,30,0,,27,68,93,90,65,41
2,16:36,5v4,OTT,68,S,93,27,,opc,or,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,19,24,3,5,30,0,,27,68,93,90,65,41
2,15:51,5v4,OTT,7,S,61,6,65,oc,orrr,or,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,9,51,6,59,30,0,,7,6,61,9,65,41
2,15:25,5v4,OTT,9,W,7,46,,nsr,dc,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,57,4,14,30,0,,7,6,61,9,46,41
2,14:40,5v4,NSH,59,W,18,,,opr,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,2,74,41,0
2,14:08,5v4,NSH,18,W,59,18,,or,opr,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,2,74,41,0
2,13:20,5v4,NSH,33,W,54,,,or,,,y,y,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,59,30,,90,9,2,74,41,0
2,11:53,5v5,OTT,65,W,7,,,nc,,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,6,14,30,,7,68,61,46,65,41
2,10:23,5v5,NSH,6,S,33,15,63,opr,nc,dsc,,y,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,6,30,,10,15,25,2,45,41
2,9:36,5v5,NSH,19,t,3,57,,or,opr,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,5,30,,27,44,90,5,46,41
2,8:29,5v5,NSH,4,W,52,,,oelpc,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,28,51,57,4,14,30,,10,15,25,5,46,41
2,6:59,5v5,OTT,45,S,27,,,oelpc,,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,6,59,30,,27,44,90,2,45,41
2,6:27,5v5,NSH,3,W,5,57,,ol,opl,,,y,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,5,30,,27,44,90,5,46,41
2,5:27,5v5,OTT,6,w,41,,,dsc,,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,4,14,30,,10,15,6,2,45,41
2,4:54,5v5,NSH,4,S,12,,,opr,,,,y,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,4,14,30,,10,15,25,2,45,41
2,3:00,5v5,OTT,65,S,44,,,oelpc,,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,59,30,,27,44,90,65,74,41
2,2:56,5v5,OTT,44,S,74,,,ol,,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,59,30,,27,44,90,65,74,41
2,2:03,5v5,NSH,15,w,63,,,orrc,,,y,y,,y,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,4,14,30,,93,6,9,5,46,41
2,1:41,5v5,OTT,74,W,68,7,,oc,or,,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,65,74,41
3,19:15,5v3,NSH,18,w,63,9,,orrc,or,,y,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,63,9,18,6,59,30,,44,2,5,41,0,0
3,19:09,5v4,NSH,6,O,59,,,orrc,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,63,9,18,6,59,30,,44,2,5,65,41,0
3,18:25,5v4,NSH,33,W,63,,,or,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,4,30,,93,9,2,46,41,0
3,18:12,4v5,OTT,93,w,9,,,dl,,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,14:06,5v4,OTT,6,w,65,,,nc,,,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,24,4,14,30,0,,7,6,61,9,65,41
3,13:43,5v4,OTT,46,b,6,,,opr,,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,24,4,14,30,0,,15,6,61,5,46,41
3,12:45,5v5,NSH,5,W,59,,,opr,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,5,59,30,,10,44,25,65,74,41
3,11:43,5v5,OTT,45,W,9,2,,dl,dl,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,4,14,30,,93,6,9,45,46,41
3,10:31,5v5,NSH,19,S,3,,,nc,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,5,30,,27,44,90,2,45,41
3,10:24,5v5,NSH,19,S,57,,,oelc,,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,5,30,,27,44,90,2,45,41
3,10:08,5v5,OTT,44,w,27,44,,or,nc,,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,11,19,57,3,5,30,,27,44,90,45,74,41
3,9:11,6v5,NSH,33,W,6,59,,oc,oc,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,18,6,59,,7,68,61,65,74,41
3,8:24,5v4,NSH,59,S,9,,,orrl,,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,2,74,41,0
3,8:24,5v4,NSH,18,W,59,,,oc,,,y,y,,y,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,2,74,41,0
3,7:20,5v5,OTT,65,S,9,,,opc,,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,93,6,9,2,65,41
3,4:16,5v5,NSH,59,W,51,,,opl,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,28,24,51,6,59,30,,7,68,61,2,45,41
3,4:04,5v5,OTT,7,w,68,45,,oc,nc,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,24,51,6,59,30,,7,68,61,2,45,41
3,3:37,5v5,OTT,68,W,65,7,,or,of,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,51,57,6,59,30,,7,68,61,46,65,41
3,3:33,5v5,OTT,68,S,65,,,or,,,,y,,y,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,11,51,57,6,59,30,,7,68,61,46,65,41
3,2:51,5v5,OTT,46,S,27,,,oelc,,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,3,14,30,,27,44,90,5,46,41
3,2:37,5v5,OTT,5,W,44,,,opr,,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,3,14,30,,27,44,90,5,46,41
3,2:00,5v5,OTT,9,t,6,,,or,,,,y,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,6,59,30,,7,6,9,65,74,41
3,1:51,5v5,OTT,9,t,65,7,,orrr,opl,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,6,59,30,,7,6,9,65,74,41
3,1:42,5v5,OTT,65,w,7,65,,oc,oc,,y,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,6,59,30,,7,6,9,65,74,41
3,0:53,5v5,OTT,44,S,65,,,dr,,,,y,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,3,14,30,,44,61,90,5,46,41
3,0:25,5v5,NSH,59,W,6,,,dc,,,,y,,,,,,1,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,93,9,5,46,41
3,0:01,5v5,OTT,74,w,93,,,opl,,,,y,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,33,63,18,6,59,30,,27,93,9,5,74,41
4,3:13,3v3,OTT,6,w,65,,,oelc,,,,y,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,63,18,0,0,14,30,,0,6,9,0,65,41
4,2:46,3v3,OTT,7,S,68,,,ol,,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,12,15,0,0,3,30,,0,7,68,0,5,41
4,2:18,3v3,OTT,61,W,65,,,orrr,,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,15,9,0,0,3,30,,0,7,61,0,65,41
4,1:31,3v3,OTT,6,w,65,,,nc,,,,y,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,9,0,0,3,59,30,,0,6,90,0,65,41
4,1:08,3v3,OTT,45,W,6,,,oc,,,,,,,,,,1,41,20066,17-Oct-15,OTT,NSH,,,,12,0,0,6,59,30,,0,93,6,0,45,41
4,0:52,3v3,NSH,18,w,59,,,nc,,,,y,,,,,,1,72,20066,17-Oct-15,OTT,NSH,,,,18,0,0,6,59,30,,0,93,6,0,45,41
4,0:15,4v3,NSH,6,S,63,,,opc,,,,,,,,,,1,72,20066,17-Oct-15,OTT,NSH,,,,63,9,0,6,59,30,,0,44,0,2,74,41
1,18:10,5v5,NSH,59,w,11,,,opl,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,35,1,,11,33,84,6,59,35,,17,48,36,4,44,1
1,16:41,5v5,FLA,18,w,11,33,,oc,dl,,,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,30,35,,15,63,9,3,4,35,,11,21,18,3,5,1
1,16:16,5v5,NSH,63,w,9,19,9,dl,dl,dl,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,4,14,35,,21,73,18,3,5,1
1,15:32,5v5,FLA,16,w,73,68,16,or,nr,dc,y,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,16,73,68,4,44,1
1,12:44,5v4,NSH,18,a,9,59,9,or,or,opr,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,63,36,5,51,1,0
1,12:15,5v5,FLA,68,b,16,11,,oc,oc,,y,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,15,33,63,4,14,35,,11,16,68,33,44,1
1,12:11,5v5,FLA,44,o,16,,,opr,,,,,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,15,33,63,4,14,35,,11,16,68,33,44,1
1,11:23,5v5,NSH,38,w,11,3,,dr,dc,,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,11,84,38,3,5,35,,21,73,18,3,4,1
1,11:09,5v5,NSH,84,w,33,,,or,,,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,11,33,84,4,14,35,,21,73,18,3,5,1
1,9:29,5v5,NSH,3,w,63,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,3,5,35,,17,48,36,33,51,1
1,9:08,5v5,NSH,59,o,63,,,oelpr,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,63,9,18,6,59,35,,63,48,86,4,44,1
1,8:23,5v5,NSH,19,w,38,19,,or,dr,,y,,3 on 2,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,3,6,35,,42,63,86,3,5,1
1,8:17,5v5,NSH,18,o,3,,,oc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,3,6,35,,42,63,86,3,5,1
1,7:27,5v5,FLA,33,w,68,,,oc,,,,,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,19,33,18,6,59,35,,16,73,68,33,51,1
1,6:16,5v5,NSH,4,w,24,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,16,24,51,4,14,35,,11,21,18,4,44,1
1,6:15,5v5,NSH,4,w,51,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,16,24,51,4,14,35,,11,21,18,4,44,1
1,5:43,5v5,NSH,5,w,3,38,84,or,opr,oelc,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,11,84,38,3,5,35,,17,48,36,3,5,1
1,4:05,5v5,NSH,19,o,9,,,oelc,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,16,73,68,4,44,1
1,3:58,5v5,FLA,16,w,68,,,nc,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,16,73,68,4,44,1
1,3:36,5v5,NSH,9,o,18,9,,or,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,16,73,68,4,44,1
2,19:33,5v5,NSH,63,t,9,15,,ol,oc,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,4,14,35,,11,21,18,33,51,1
2,18:56,5v5,NSH,6,w,18,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,16,73,68,3,5,1
2,18:52,5v5,NSH,6,o,18,19,,of,of,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,16,73,68,3,5,1
2,18:50,5v5,NSH,18,w,19,,,of,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,16,73,68,3,5,1
2,18:23,5v5,FLA,44,w,36,,,opr,,,,y,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,17,48,36,4,44,1
2,17:58,5v5,NSH,33,w,18,59,,orrl,nl,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,33,84,18,3,5,35,,17,48,36,4,44,1
2,17:30,5v5,NSH,3,w,84,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,33,84,3,5,35,,17,48,36,4,44,1
2,16:54,5v5,NSH,5,s,51,,,opl,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,33,51,5,14,35,,42,63,86,33,51,1
2,16:43,5v5,NSH,33,w,5,11,,or,oc,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,33,51,5,14,35,,42,63,86,33,51,1
2,14:57,5v5,FLA,73,w,68,,,oc,,,y,,3 on 2,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,15,63,9,6,59,35,,16,73,68,4,44,1
2,14:04,5v5,NSH,5,o,38,,,opl,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,3,5,35,,16,48,36,4,44,1
2,13:56,5v5,FLA,48,b,36,,,dl,,,,y,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,19,18,38,3,5,35,,17,48,36,33,51,1
2,13:26,5v5,FLA,17,o,36,42,,oelc,oelc,,y,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,19,18,24,3,5,35,,17,42,36,33,51,1
2,13:18,5v5,FLA,3,w,17,,,of,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,16,24,51,4,14,35,,17,48,36,3,5,1
2,12:09,5v5,NSH,3,w,5,9,,ol,opl,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,3,5,35,,17,48,86,3,5,1
2,11:34,5v5,NSH,14,w,9,63,,of,of,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,4,14,35,,11,21,18,33,51,1
2,10:43,5v5,NSH,9,w,19,63,14,nr,nl,dc,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,4,14,35,,21,73,68,33,51,1
2,8:47,5v4,FLA,5,o,16,,,opr,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,8:36,5v4,FLA,11,o,16,,,oc,,,y,y,,y,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,19,24,5,14,35,0,,11,16,21,3,51,1
2,8:06,5v5,FLA,48,w,33,51,,dl,dr,,,,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,15,63,18,6,59,35,,17,48,36,33,51,1
2,6:47,5v5,NSH,4,o,38,,,opr,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,4,14,35,,42,63,86,3,5,1
2,6:39,5v5,FLA,42,w,63,,,nc,,,,,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,19,18,38,4,14,35,,42,63,86,3,5,1
2,6:12,5v5,FLA,4,w,21,,,opl,,,,y,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,19,18,38,4,14,35,,11,21,18,4,44,1
2,5:27,5v5,NSH,9,w,63,59,,nc,dr,,y,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,6,59,35,,21,73,68,33,44,1
2,5:19,5v5,NSH,6,s,59,63,,oelpl,ol,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,6,59,35,,21,73,68,33,44,1
2,4:09,5v5,NSH,33,w,11,,,oelpl,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,11,33,84,3,5,35,,16,73,48,3,5,1
2,4:02,5v5,NSH,3,o,5,,,opr,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,11,33,84,3,5,35,,16,73,48,3,5,1
2,2:15,5v5,NSH,15,s,59,,,oc,,,,y,,y,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,15,33,63,6,59,35,,42,63,86,33,51,1
2,1:45,5v5,NSH,4,s,14,19,,oc,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,4,14,35,,11,21,18,4,44,1
2,0:17,5v5,FLA,73,w,5,68,,or,opr,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,11,84,38,6,59,35,,17,73,68,3,5,1
3,18:58,5v5,NSH,6,o,59,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,63,18,38,6,59,35,,11,16,68,33,51,1
3,18:27,5v5,NSH,19,w,18,,,or,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,18,38,6,59,35,,16,73,68,3,5,1
3,17:41,5v5,NSH,3,w,33,84,,of,of,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,33,84,3,5,35,,17,48,36,4,44,1
3,16:08,5v5,NSH,19,w,59,18,6,nc,dr,dr,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,33,18,6,59,35,,16,73,68,3,5,1
3,15:55,5v5,NSH,18,w,59,6,,or,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,33,18,6,59,35,,16,73,68,3,5,1
3,14:52,5v4,NSH,4,o,3,63,3,oc,opr,oc,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,33,63,3,4,35,,63,18,33,44,1,0
3,14:35,5v4,NSH,33,w,63,3,,or,oc,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,33,63,3,4,35,,63,18,33,44,1,0
3,14:29,5v4,NSH,18,w,9,59,19,oc,oc,of,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,16,36,5,51,1,0
3,13:54,5v4,NSH,59,s,9,19,9,opr,oc,or,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,9,18,6,59,35,,16,36,5,51,1,0
3,13:27,5v5,NSH,38,w,11,,,oc,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,84,38,4,14,35,,11,21,18,3,5,1
3,12:19,5v5,NSH,16,w,6,59,,oc,dl,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,24,51,6,59,35,,16,73,48,4,44,1
3,7:59,5v5,NSH,3,w,63,,,opr,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,9,3,5,35,,63,48,36,4,44,1
3,5:45,5v5,NSH,6,o,59,,,orrr,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,33,18,6,59,35,,16,17,68,3,5,1
3,5:22,5v5,NSH,19,w,6,,,dc,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,19,33,18,3,59,35,,17,73,36,3,5,1
3,4:39,5v5,NSH,15,w,14,,,dl,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,63,18,4,14,35,,21,48,36,4,44,1
3,2:31,5v5,NSH,15,w,9,,,dc,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,15,33,63,6,59,0,,11,17,3,5,1,0
3,0:34,6v5,NSH,3,w,63,4,3,orrr,or,opl,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,63,9,18,3,4,,11,16,36,3,51,1
1,19:38,5v5,NSH,59,w,6,63,,oc,ofp,,,,,,38,y,,0,50,20414,12/8/2015,CHI,NSH,50,35,,15,63,38,6,59,35,,19,81,86,2,4,50
1,19:25,5v5,CHI,81,w,86,,,nc,,,y,y,,,,,,0,35,20414,12/8/2015,CHI,NSH,33,30,,15,63,38,6,59,35,,19,81,86,2,7,50
1,18:39,5v5,CHI,15,o,72,15,32,oc,oc,dsr,y,,2 on 1,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,4,14,35,,15,72,88,5,32,50
1,18:32,5v5,CHI,5,s,72,,,opl,,,,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,4,14,35,,15,72,88,5,32,50
1,18:21,5v5,NSH,14,w,24,,,ol,,,y,y,2 on 1,,,,,0,50,20414,12/8/2015,CHI,NSH,,,,84,20,24,4,14,35,,15,72,88,5,32,50
1,18:01,5v5,NSH,51,w,3,4,,dl,dc,,,y,,,,,,0,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,3,5,35,,11,16,28,7,57,50
1,17:55,5v5,NSH,3,w,19,,,ofp,,,,,,,,,,0,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,3,5,35,,11,16,28,2,4,50
1,16:59,5v5,CHI,29,s,5,,,dc,,,,y,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,11,84,51,3,5,35,,65,70,29,5,7,50
1,16:30,5v5,CHI,7,w,19,81,,oc,or,,y,y,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,19,81,86,7,57,50
1,16:17,5v5,CHI,15,w,4,88,,oc,or,,y,y,,,15,y,,0,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,15,72,88,2,4,50
1,15:25,5v5,CHI,81,w,7,86,57,oc,ol,dc,,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,19,81,86,7,57,50
1,14:56,5v5,CHI,81,o,19,86,57,oc,nc,ol,y,y,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,19,81,86,5,32,50
1,14:50,5v5,CHI,5,w,81,,,or,,,,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,19,81,86,5,32,50
1,14:36,5v5,CHI,5,o,16,32,,opc,or,,,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,19,81,86,5,32,50
1,12:58,5v5,CHI,65,b,29,,,nl,,,,y,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,65,70,29,7,57,50
1,12:48,5v5,NSH,38,w,15,38,,or,oc,,y,,,,,,,0,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,65,70,29,7,57,50
1,11:59,5v5,NSH,20,w,6,,,or,,,y,y,,,20,y,,0,50,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,19,81,86,5,32,50
1,11:13,5v5,CHI,2,w,4,72,,oc,oelpc,,,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,11,84,51,6,59,35,,15,72,88,2,4,50
1,11:10,5v5,CHI,88,w,2,,,ol,,,y,,,,,,,0,35,20414,12/8/2015,CHI,NSH,,,,11,84,51,6,59,35,,15,72,88,2,4,50
1,10:13,5v5,NSH,18,b,9,,,oc,,,y,,1 on 0,,,,,0,50,20414,12/8/2015,CHI,NSH,,,,63,9,18,4,14,35,,19,81,86,2,4,50
1,9:15,5v5,CHI,70,t,65,,,oc,,,y,y,,y,,,,0,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,65,70,29,7,57,50
1,8:45,5v5,CHI,57,s,16,,,opc,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,4,14,35,,11,16,28,7,57,50
1,7:35,5v5,NSH,59,w,6,,,nr,,,y,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,51,6,59,35,,19,81,86,5,32,50
1,7:31,5v5,NSH,9,w,19,,,ofp,,,y,,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,15,16,88,2,4,50
