Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Blue Jackets,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,7:19,5v5,S.J,88,S,19,,,opl,,,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,19,38,7,27,72,,8,19,27,4,88,32
3,6:56,5v5,S.J,8,W,19,44,27,dsl,dl,dc,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,19,27,44,88,32
3,6:30,5v5,S.J,11,W,8,11,,dsl,nl,,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,7,72,,57,11,83,4,61,32
3,5:57,5v5,S.J,83,W,57,,,or,,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,29,72,,57,11,83,4,61,32
3,5:24,5v5,CBJ,13,W,19,,,oc,,,,,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,12,48,42,4,61,32
3,5:17,5v5,CBJ,13,W,11,51,,ol,ol,,,Y,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,12,48,42,4,61,32
3,4:46,5v5,S.J,4,S,19,42,,opl,oelc,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,12,19,42,4,44,32
3,4:43,5v5,S.J,88,O,8,,,ofp,,,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,17,20,7,58,72,,8,19,27,44,88,32
3,4:33,5v5,CBJ,9,W,58,,,dsl,,,,Y,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:04,5v5,S.J,48,W,12,42,88,or,nr,dsr,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,27,51,72,,12,48,42,44,88,32
3,3:57,5v5,S.J,88,W,44,12,,or,opr,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,27,51,72,,12,48,42,44,88,32
3,2:43,6v5,S.J,7,W,8,,,oelc,,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,12,19,27,7,61
3,2:33,6v5,S.J,12,T,19,27,8,orrr,oelc,ol,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,12,19,27,7,61
3,2:29,6v5,S.J,88,S,44,8,,or,ofp,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,2:21,6v5,S.J,8,W,88,8,,orrl,opr,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,2:09,6v5,S.J,42,W,12,,,oelr,,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,2:02,6v5,S.J,19,W,88,,,opl,,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,1:52,6v5,S.J,19,W,8,,,oelc,,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,1:39,5v6,CBJ,11,W,9,,,dsr,,,,Y,,Y,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,9,19,11,27,51,72,,8,12,19,42,44,88
3,0:31,5v5,S.J,80,W,48,27,7,oc,dsl,dc,Y,Y,3 on 2,,,,,-3,72,20180,11/3/2015,S.J,CBJ,,,,19,38,20,4,29,72,,48,27,42,7,80,32
3,0:08,5v5,S.J,48,W,7,,,dsl,,,,Y,,,,,,-3,72,20180,11/3/2015,S.J,CBJ,,,,19,11,20,4,29,72,,48,57,83,7,61,32
1,19:27,5v5,CBJ,13,t,17,13,,or,or,,y,y,,,38,y,y,0,32,20544,12/29/2015,CBJ,DAL,30,32,,17,38,13,7,27,30,,91,10,14,3,33,32
1,18:52,5v5,DAL,22,w,21,4,,oelc,or,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,31,,41,20,43,7,47,30,,20,22,21,4,47,32
1,18:18,5v5,DAL,90,w,13,,,nl,,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,7,27,30,,13,90,83,2,24,32
1,17:13,5v5,DAL,47,w,14,,,ofp,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,91,10,14,4,47,32
1,17:03,5v5,DAL,10,w,91,14,,opc,oelr,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,91,10,14,4,47,32
1,15:58,5v5,DAL,90,w,13,,,nc,,,y,y,1 on 0 ,,90,y,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,13,90,83,3,33,32
1,15:51,5v5,DAL,4,s,38,,,ofp,,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,43,27,38,4,47,32
1,15:04,5v5,CBJ,20,w,43,,,nc,,,,y,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,91,10,14,2,24,32
1,14:59,5v5,CBJ,20,t,27,20,,ol,oprrr,,y,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,91,10,14,2,24,32
1,14:25,5v5,CBJ,38,t,51,47,38,ol,or,opr,y,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,20,22,21,3,33,32
1,14:16,5v5,CBJ,47,s,38,,,opr,,,,y,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,20,22,21,3,33,32
1,13:59,5v5,DAL,21,r,22,,,oc,,,y,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,20,22,21,33,47,32
1,13:57,5v5,DAL,22,b,21,,,oelc,,,y,y,,y,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,47,51,30,,20,22,21,33,47,32
1,12:51,5v5,CBJ,71,w,9,,,ol,,,,y,,,19,,,0,32,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,43,27,38,2,24,32
1,12:39,5v5,CBJ,4,s,44,19,,ol,opl,,,,,,,,,0,32,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,43,27,38,2,24,32
1,12:32,5v5,CBJ,4,s,71,19,,oc,oelpl,,y,y,,y,,,,0,32,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,43,27,38,2,24,32
1,12:11,5v5,DAL,10,t,33,91,,ol,opl,,y,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,10,14,3,33,32
1,11:30,5v5,DAL,21,w,20,22,,oc,or,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,20,22,21,4,47,32
1,11:25,5v5,DAL,4,w,21,,,opc,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,20,22,21,4,47,32
1,11:11,5v5,CBJ,20,t,41,,,oelc,,,y,y,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,20,22,21,4,47,32
1,10:37,5v5,DAL,24,w,83,,,opr,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,7,27,30,,13,90,83,2,24,32
1,10:34,5v5,DAL,24,w,83,2,,ol,ol,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,7,27,30,,13,90,83,2,24,32
1,9:58,5v5,DAL,10,w,91,,,or,,,y,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:47,5v5,DAL,14,w,33,,,oc,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,91,10,14,3,33,32
1,9:37,5v5,DAL,91,t,10,3,33,oc,or,ol,y,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,91,10,14,3,33,32
1,8:30,5v4,DAL,91,s,10,3,90,or,oc,oprrl,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,13,7,27,30,0,,90,91,10,14,3,32
1,7:50,5v4,DAL,10,w,91,3,,orrl,oc,,y,y,,,10,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,11,7,27,30,0,,90,91,10,14,3,32
1,6:35,5v5,DAL,21,w,20,,,nc,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,38,20,43,7,27,30,,20,43,21,2,47,32
1,4:55,5v5,DAL,43,o,38,,,ol,,,y,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,43,27,38,2,24,32
1,4:39,5v5,CBJ,7,w,27,,,oc,,,,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,20,43,27,2,24,32
1,3:33,5v4,CBJ,27,s,41,20,,or,opr,,,y,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,13,20,43,27,30,,20,14,4,47,32,0
1,3:10,5v4,CBJ,17,w,38,19,4,oelc,ol,oc,y,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,2:57,5v4,CBJ,4,s,38,7,,oelpl,or,,,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,17,19,38,4,7,30,,22,38,2,33,32,0
1,2:12,5v4,CBJ,27,s,41,43,20,opl,ol,oelr,,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,20,14,4,24,47,32
1,2:09,5v5,CBJ,43,r,27,,,oc,,,y,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,20,14,4,24,47,32
1,2:00,5v5,CBJ,27,s,43,41,,opc,ol,,,,,,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,20,14,4,24,47,32
1,1:25,5v5,CBJ,11,o,25,18,,ol,oell,,y,y,,y,,,,1,32,20544,12/29/2015,CBJ,DAL,,,,25,18,11,47,51,30,,13,90,83,3,33,32
1,0:47,5v5,DAL,4,w,91,,,ofp,,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,0:20,5v5,CBJ,20,w,7,,,dc,,,,y,,,,,,2,32,20544,12/29/2015,CBJ,DAL,,,,17,20,43,7,27,30,,22,91,14,4,47,32
2,18:09,5v5,CBJ,17,w,13,,,oc,,,,,,,,,,2,31,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,10,14,2,24,31
2,18:01,5v5,DAL,10,w,14,,,nc,,,,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,10,14,2,24,31
2,17:42,5v5,DAL,20,w,21,2,,nl,dl,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,10,21,3,33,31
2,17:27,5v5,DAL,33,w,3,20,,or,ofp,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
2,17:23,5v5,DAL,20,t,3,,,oc,,,y,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
2,17:18,5v5,DAL,33,o,3,20,,oc,opl,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
2,16:16,5v5,CBJ,20,w,43,,,dsr,,,,,,,,,,2,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,43,38,3,33,31
2,13:55,5v5,DAL,3,w,21,33,,opr,oc,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,19,18,11,4,44,30,,20,22,21,3,33,31
2,13:47,5v5,CBJ,18,w,19,18,44,orrr,nc,dl,y,,2 on 1,,,,,2,31,20544,12/29/2015,CBJ,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,12:32,5v5,CBJ,43,w,20,43,41,opr,oc,of,,,,,,,,2,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,43,27,38,4,47,31
2,12:09,5v5,DAL,4,s,22,21,,opr,ol,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,4,44,30,,20,22,21,4,47,31
2,11:37,5v5,DAL,91,w,14,3,,oc,dsr,,y,y,3 on 2,y,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,7,27,30,,91,10,14,3,33,31
2,10:26,5v5,DAL,33,w,90,83,,opl,ol,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,90,83,3,33,31
2,10:02,5v5,CBJ,43,o,41,,,opl,,,,,,,20,y,,1,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,44,51,30,,13,90,83,4,47,31
2,9:59,5v5,CBJ,19,w,9,,,ofp,,,,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
2,9:32,5v5,DAL,22,b,21,,,or,,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
2,8:28,5v5,DAL,10,w,2,,,oc,,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,10,14,2,24,31
2,8:00,5v5,DAL,83,w,13,,,nc,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,13,90,83,4,47,31
2,7:37,5v5,DAL,3,w,90,,,or,,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,27,51,30,,13,90,83,3,47,31
2,7:22,5v5,DAL,83,w,3,,,orrr,,,y,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,27,51,30,,13,90,83,3,33,31
2,6:41,5v5,CBJ,51,w,25,,,or,,,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,25,18,11,47,51,30,,13,43,38,3,33,31
2,6:31,5v5,CBJ,11,w,25,51,,oelc,ol,,y,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,25,18,11,47,51,30,,13,43,38,3,33,31
2,6:24,5v5,CBJ,18,w,25,11,,oelc,or,,y,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,25,18,11,47,51,30,,13,43,38,3,33,31
2,5:35,5v5,CBJ,4,w,41,,,opr,,,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,4,44,30,,20,22,21,4,47,31
2,5:00,5v5,CBJ,51,w,41,,,ofp,,,,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,90,83,2,24,31
2,4:58,5v5,CBJ,20,w,51,,,ol,,,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,90,83,2,24,31
2,4:30,5v5,CBJ,20,w,43,51,41,ol,ol,nr,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,90,43,3,33,31
2,3:54,5v4,DAL,91,o,14,90,10,orrr,or,oc,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,13,7,27,30,0,,90,91,10,14,3,31
2,2:41,5v4,DAL,91,s,90,14,,oprrr,or,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,11,47,51,30,0,,90,91,10,14,3,31
2,2:00,5v5,CBJ,71,w,43,,,oelc,,,y,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,43,71,7,27,30,,20,22,21,3,33,31
2,1:50,5v5,CBJ,7,s,27,17,,ol,opl,,,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,43,71,7,27,30,,20,22,21,3,33,31
2,1:37,5v5,CBJ,17,o,,,,oell,,,y,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,43,71,7,27,30,,20,22,21,3,33,31
2,1:27,5v5,CBJ,20,w,17,71,,ol,oc,,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,20,71,7,27,30,,20,22,21,3,33,31
2,1:17,5v5,CBJ,44,s,20,,,opr,,,,,,,20,y,y,1,31,20544,12/29/2015,CBJ,DAL,,,,17,20,71,4,44,30,,20,22,21,3,33,31
3,18:48,5v5,DAL,10,t,90,10,13,orrl,oc,nc,y,y,,y,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,47,51,30,,13,90,10,2,47,31
3,17:38,5v5,CBJ,27,w,38,17,,oc,ol,,,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,43,14,2,24,31
3,17:04,5v5,DAL,10,o,3,90,,or,ofp,,,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,71,7,27,30,,13,90,10,3,33,31
3,16:54,5v5,DAL,3,w,10,90,,oc,opl,,,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,38,71,7,27,30,,13,90,10,3,33,31
3,16:33,5v5,CBJ,19,w,9,19,,oc,or,,y,,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
3,16:15,5v5,DAL,22,w,20,,,ol,,,y,y,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,4,44,30,,20,22,21,3,33,31
3,15:36,6v5,CBJ,47,s,17,51,17,oc,opl,oc,,y,,,,,,1,31,20544,12/29/2015,CBJ,DAL,,,,17,41,20,43,47,51,,91,43,14,3,33,31
3,14:18,4v5,DAL,14,w,20,,,oelc,,,y,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,17,19,38,4,7,30,,20,14,2,33,31,0
3,12:52,5v4,DAL,21,t,91,3,,ol,or,,y,,,,,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,11,47,51,30,0,,90,91,14,21,3,31
3,12:44,5v4,DAL,3,w,14,90,,opl,ol,,,y,,,21,,,1,30,20544,12/29/2015,CBJ,DAL,,,,25,11,47,51,30,0,,90,91,14,21,3,31
3,12:37,5v4,DAL,91,w,3,,,oc,,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,11,47,51,30,0,,90,91,14,21,3,31
3,12:33,5v4,DAL,90,w,14,,,ol,,,,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,11,47,51,30,0,,90,91,14,21,3,31
3,12:14,5v4,DAL,14,w,91,,,ol,,,,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,13,7,27,30,0,,90,91,14,21,3,31
3,9:58,5v5,DAL,10,w,3,,,dsr,,,y,y,1 on 0,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,4,44,30,,13,90,10,3,24,31
3,8:28,5v5,DAL,4,s,14,,,opr,,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,43,14,4,47,31
3,8:11,5v5,DAL,20,w,21,,,oelc,,,y,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,9,19,71,7,27,30,,20,22,21,2,4,31
3,6:18,4v4,DAL,3,w,91,,,orrl,,,y,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,5:23,4v4,DAL,2,w,90,,,oelpl,,,,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,41,20,47,51,30,0,,90,10,2,4,31,0
3,5:20,5v4,DAL,90,s,3,14,,ol,ofp,,,y,,,14,y,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,19,7,27,30,0,,90,91,10,14,3,0
3,3:36,5v5,DAL,13,w,10,90,,ol,nc,,,,,,13,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,11,20,47,51,30,,13,90,10,2,33,31
3,3:22,5v5,DAL,3,w,33,91,,ol,ofp,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,25,18,11,7,27,30,,13,90,10,2,33,31
3,3:09,5v5,DAL,3,w,43,91,,opc,oelr,,,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,91,43,14,3,33,31
3,2:01,6v5,DAL,10,w,90,13,,orrl,oelc,,y,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,41,20,43,7,27,30,,90,43,10,38,2,4
3,1:19,6v5,DAL,3,w,33,33,22,oc,opl,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,22,91,43,14,3,33
3,0:55,6v5,DAL,43,t,14,22,3,oc,or,dsr,y,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,22,91,43,14,3,33
3,0:38,6v5,DAL,33,w,91,14,,oelc,ol,,y,y,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,22,91,43,14,3,33
3,0:32,6v5,DAL,14,w,91,,,oelc,,,y,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,22,91,43,14,3,33
3,0:25,6v5,DAL,3,w,22,91,,opc,ol,,,,,,,,,2,30,20544,12/29/2015,CBJ,DAL,,,,17,38,13,7,27,30,,22,91,43,14,3,33
3,0:15,5v6,CBJ,18,w,71,,,nc,,,,y,,y,,,,2,31,20544,12/29/2015,CBJ,DAL,,,,17,18,71,7,27,30,,13,90,10,38,3,4
1,18:28,5v5,CBJ,19,w,27,19,,or,oelr,,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,47,51,70,,13,22,24,62,89,30
1,17:23,5v5,CBJ,25,w,44,,,dsr,,,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,9,25,23,2,44,70,,22,46,10,5,55,30
1,16:18,5v4,T.B,91,o,6,51,6,or,opr,oc,y,y,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,9,11,27,51,70,0,,17,42,51,91,6,30
1,15:38,5v4,T.B,17,t,89,77,24,or,oc,or,y,,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,17,41,47,51,70,0,,17,90,24,77,89,30
1,14:42,5v5,CBJ,20,b,19,44,,or,dl,,y,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,20,43,2,44,70,,22,46,10,5,62,30
1,14:26,5v5,T.B,46,t,62,22,,or,opr,,y,y,,y,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,19,20,43,2,44,70,,22,46,10,5,62,30
1,13:59,5v5,T.B,55,w,86,,,opr,,,,,,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,9,38,18,47,51,70,,90,91,86,55,77,30
1,13:29,5v5,CBJ,43,s,41,21,,oc,dc,,,,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,13,22,24,6,89,30
1,13:22,5v5,CBJ,41,o,27,,,ol,,,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,17,42,51,5,62,30
1,12:53,5v5,CBJ,7,w,41,,,ol,,,,,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,17,42,51,5,62,30
1,12:45,5v5,T.B,42,w,51,,,dl,,,,y,,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,41,13,11,7,27,70,,17,42,51,6,77,30
1,12:22,5v5,CBJ,17,w,13,11,51,nr,dr,dr,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,17,13,11,47,51,70,,13,23,24,55,89,30
1,10:24,5v5,CBJ,18,w,9,2,44,dl,dl,dr,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,9,25,18,2,44,70,,17,42,51,5,62,30
1,10:20,5v5,CBJ,18,t,9,,,or,,,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,17,42,51,5,62,30
1,10:16,5v5,CBJ,18,t,38,,,ol,,,y,y,,y,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,17,42,51,5,62,30
1,9:33,5v5,T.B,86,w,90,,,or,,,,y,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,90,91,86,6,89,30
1,8:54,5v5,T.B,77,o,13,,,ofp,,,,,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,19,38,18,47,51,70,,13,23,24,6,77,30
1,8:06,5v5,CBJ,43,w,41,,,ol,,,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,90,91,86,6,77,30
1,7:56,5v5,CBJ,19,w,27,19,,oc,ol,,,y,,,18,y,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,13,23,24,5,62,30
