Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,NYR,F,F,F,D,D,G/Extra Attacker,OPP,F,F,F,D,D,G/Extra Attacker
3,10:58,5v5,CHI,2,s,28,11,2,oell,ol,oc,,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,16,36,61,22,93,30,,11,16,28,2,4,50
3,10:08,5v5,CHI,57,s,29,,,oelr,,,,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,9:27,5v5,NYR,21,s,13,5,,or,dr,,,y,,,,,,-1,50,20002,10/7/2015,CHI,NYR,,,,20,21,13,5,27,30,,19,81,86,5,7,50
3,9:17,5v5,CHI,86,w,19,7,,oc,dsr,,y,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,20,21,13,5,27,30,,19,81,86,5,7,50
3,8:13,5v5,CHI,88,s,57,6,72,oc,ol,opl,,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,28,19,5,27,30,,15,72,88,6,57,50
3,6:41,5v5,CHI,11,w,16,,,ol,,,,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,20,21,13,22,93,30,,11,16,28,5,7,50
3,6:28,5v5,CHI,11,w,7,,,nr,,,,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,20,21,13,22,93,30,,11,16,28,5,7,50
3,5:46,5v5,CHI,6,w,72,88,15,ol,or,oc,y,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,28,19,5,27,30,,15,72,88,6,57,50
3,5:40,5v5,CHI,65,w,6,29,15,ol,opl,of,,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,28,19,5,27,30,,15,72,88,6,57,50
3,5:22,5v5,CHI,65,w,2,7,,ol,or,,,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,28,19,5,27,30,,19,65,29,2,7,50
3,5:09,5v5,CHI,88,o,72,,,oc,,,y,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,16,36,61,8,18,30,,15,72,88,2,4,50
3,3:31,5v5,CHI,4,w,65,,,of,,,,,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,28,19,8,18,30,,28,65,29,2,4,50
3,1:00,5v5,CHI,19,t,81,88,81,oc,or,or,y,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,21,61,5,27,30,0,,19,81,88,2,7,0
3,0:19,5v4,CHI,81,o,7,2,7,oc,ol,or,y,y,,,,,,-1,30,20002,10/7/2015,CHI,NYR,,,,26,61,5,27,30,0,,19,81,88,2,7,0
1,19:35,5v5,CBJ,51,o,19,,,opl,,,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,72,30,Starter,20,21,13,18,22,30,,19,20,71,7,51,72
1,19:06,5v5,CBJ,18,w,27,,,oc,,,y,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,30,32,Backup,16,36,61,5,27,30,,17,38,18,27,58,72
1,18:53,5v5,CBJ,43,t,41,43,,or,or,,y,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,8,93,30,,41,13,43,4,47,72
1,18:30,5v5,CBJ,43,b,13,,,or,,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,8,93,30,,9,13,43,4,47,72
1,18:07,5v5,NYR,10,o,24,,,oell,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,10,24,25,18,22,30,,9,40,11,7,51,72
1,17:12,5v5,CBJ,58,w,38,,,oelc,,,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,20,21,13,8,93,30,,17,38,18,27,58,72
1,13:49,5v4,NYR,21,s,13,10,,opl,oelr,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,10,20,21,13,27,30,,17,13,27,58,72,0
1,13:06,5v4,NYR,61,w,36,,,ol,,,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,16,36,61,22,93,30,,19,20,7,51,72,0
1,11:10,5v5,CBJ,19,o,71,20,58,or,oc,nsr,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,10,24,25,5,18,30,,19,20,71,7,51,72
1,9:45,5v5,NYR,13,t,20,,,ol,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:28,5v5,CBJ,43,o,13,,,oelc,,,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,22,93,30,,9,13,43,27,58,72
1,9:17,5v5,NYR,26,s,28,26,,nc,dc,,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,26,28,19,22,93,30,,9,13,43,27,58,72
1,8:56,5v5,NYR,18,w,28,,,opl,,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,26,28,19,18,22,30,,9,40,11,4,47,72
1,8:50,5v5,NYR,19,o,26,,,or,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,26,28,19,18,22,30,,9,40,11,4,47,72
1,8:15,5v5,CBJ,51,w,71,7,,or,nr,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,10,24,25,18,22,30,,19,20,71,7,51,72
1,6:14,5v4,NYR,27,o,21,10,20,oc,opr,oell,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,10,20,21,13,27,30,,41,13,27,58,72,0
1,6:05,5v4,NYR,27,w,13,20,,opr,oelc,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,10,20,21,13,27,30,,41,13,27,58,72,0
1,4:50,5v5,NYR,5,w,18,,,or,,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,16,26,19,5,18,30,,18,20,71,27,58,72
1,4:40,5v5,CBJ,20,w,71,,,dsc,,,y,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,5,18,30,,18,20,71,27,58,72
1,1:43,5v5,CBJ,20,b,71,19,71,oc,or,or,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,16,20,13,8,93,30,,19,20,71,47,58,72
1,1:30,5v5,NYR,8,o,16,93,20,opr,ol,ol,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,16,20,13,8,93,30,,9,43,71,47,51,72
2,18:40,5v5,CBJ,43,o,17,,,oelc,,,y,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,8,18,30,,17,13,43,4,47,72
2,18:30,5v4,CBJ,19,w,43,,,oc,,,,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,16,21,5,27,30,0,,19,20,43,71,27,72
2,17:31,5v4,CBJ,18,t,20,7,20,oc,oc,oc,y,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,24,26,5,18,30,0,,19,18,20,71,7,72
2,16:49,5v4,CBJ,17,w,58,7,58,oc,oc,opr,,,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,28,25,5,27,30,0,,17,13,18,7,58,72
2,15:45,5v4,CBJ,19,w,27,20,19,oc,or,ofp,,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,28,19,5,27,30,0,,19,20,43,71,27,72
2,14:00,5v4,CBJ,7,w,58,13,17,oc,opr,nc,y,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,24,25,5,27,30,0,,17,13,18,7,58,72
2,13:26,5v5,CBJ,47,o,38,,,opr,,,,,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,13:14,5v5,CBJ,13,w,51,,,nl,,,,y,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,16,36,61,5,27,30,,9,38,11,47,51,72
2,12:58,5v5,CBJ,47,w,38,,,opr,,,,,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,12:16,5v5,NYR,20,w,93,,,ol,,,,y,,,,,,-1,72,20013,10/9/2015,CBJ,NYR,,,,20,21,13,8,93,30,,19,20,71,7,51,72
2,11:48,5v5,NYR,36,w,16,,,oc,,,y,y,,,,,,-1,72,20013,10/9/2015,CBJ,NYR,,,,16,36,61,8,93,30,,9,13,43,7,51,72
2,9:15,5v5,CBJ,58,o,13,17,43,oelpr,oell,ol,,,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,16,36,61,8,93,30,,17,13,43,27,58,72
2,9:01,5v5,CBJ,13,w,17,,,dsc,,,y,y,1 on 0,y,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,10,16,36,5,93,30,,17,13,43,27,58,72
2,8:40,5v5,NYR,25,o,10,,,ol,,,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,10,24,25,5,27,30,,19,20,71,4,47,72
2,7:58,5v5,CBJ,7,o,20,7,,opr,nc,,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,10,26,19,5,27,30,,9,18,20,7,51,72
2,7:15,5v5,NYR,18,w,28,21,19,opl,oc,nr,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,21,28,19,18,22,30,,9,38,40,7,51,72
2,6:28,5v5,NYR,13,w,21,20,,dsc,dc,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,21,13,8,18,30,,17,40,43,27,58,72
2,6:07,5v5,CBJ,4,w,11,,,oelpl,,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,16,36,61,18,22,30,,40,11,71,4,47,72
2,5:27,5v5,NYR,36,w,16,61,27,orrl,oelpc,ol,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,16,36,61,5,27,30,,19,20,71,4,47,72
2,3:36,5v5,NYR,20,w,13,20,,ol,dc,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:26,5v5,CBJ,38,w,27,,,dl,,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,20,21,13,5,27,30,,17,38,18,7,51,72
2,2:57,5v5,CBJ,19,w,13,19,,or,oc,,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,21,13,61,5,27,30,,19,13,43,7,51,72
2,2:39,5v5,CBJ,13,t,19,43,19,orrc,ol,nc,y,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,16,36,61,18,22,30,,19,13,43,4,7,72
2,2:19,5v5,CBJ,20,a,47,,,or,,,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,18,22,30,,17,20,71,4,47,72
3,19:55,4v5,NYR,27,w,28,,,nf,,,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,28,19,5,27,30,0,,19,20,43,71,27,72
3,18:58,5v5,CBJ,7,o,27,17,27,ol,opl,nc,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,24,26,36,8,18,30,,17,19,18,7,27,72
3,18:50,5v5,NYR,26,s,24,36,,dl,dl,,,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,24,26,36,8,93,30,,17,38,18,7,27,72
3,17:18,5v5,NYR,20,b,13,,,dsr,,,y,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,24,13,5,27,30,,9,13,11,4,47,72
3,14:50,5v5,CBJ,4,o,11,38,,oc,nc,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,10,24,36,18,22,30,,11,20,71,4,47,72
3,14:34,5v5,CBJ,71,t,47,,,oc,,,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,10,24,25,5,27,30,,11,20,71,4,47,72
3,13:33,5v5,CBJ,58,w,18,27,,nc,nc,,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,20,21,13,22,93,30,,17,38,18,27,58,72
3,13:20,5v5,NYR,13,o,21,13,20,oelc,oc,oc,y,y,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,21,13,8,93,30,,17,38,18,27,58,72
3,12:08,5v5,CBJ,20,w,71,,,nl,,,,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,24,25,61,18,22,30,,19,20,71,7,51,72
3,9:27,5v5,CBJ,51,o,20,,,ofp,,,,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,20,21,13,18,22,30,,19,20,71,7,51,72
3,8:43,5v5,CBJ,19,w,20,,,nc,,,y,,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,16,36,61,5,27,30,,19,20,71,4,47,72
3,7:55,5v5,NYR,8,w,93,,,oc,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,7:00,5v5,CBJ,17,w,7,51,,orrc,dc,,y,y,,,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,20,21,13,18,22,30,,17,18,11,7,58,72
3,6:45,5v5,NYR,22,w,18,21,,oc,oell,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,21,13,18,22,30,,17,18,11,7,58,72
3,5:52,5v5,NYR,61,t,36,,,orrl,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:39,5v5,NYR,21,t,18,,,ol,,,y,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:22,5v5,NYR,13,w,18,,,nl,,,,,,,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,26,13,5,27,30,,38,18,51,58,72,0
3,3:50,5v4,CBJ,20,w,27,,,oc,,,y,y,,y,,,,0,30,20013,10/9/2015,CBJ,NYR,,,,28,19,8,18,30,0,,19,20,43,71,27,72
3,2:19,5v5,NYR,13,w,5,,,,,,,y,,y,,,,0,72,20013,10/9/2015,CBJ,NYR,,,,20,21,13,5,27,30,,19,20,71,27,58,72
3,1:57,5v5,NYR,18,o,19,,,oell,,,,,,,,,,-1,72,20013,10/9/2015,CBJ,NYR,,,,26,28,19,8,18,30,,17,38,11,7,51,72
3,1:47,5v5,CBJ,17,b,38,,,dl,,,,,,,,,,-1,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,8,18,30,,17,38,11,7,51,72
3,1:00,6v5,CBJ,19,t,27,58,19,or,oc,ofp,y,,,,,,,-2,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,5,27,30,,19,20,43,71,27,58
3,0:55,6v5,CBJ,58,o,27,58,20,oc,oc,opr,,,,,,,,-2,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,5,27,30,,19,20,43,71,27,58
3,0:45,6v5,CBJ,43,o,71,19,58,oc,ol,ol,y,y,,,,,,-2,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,5,27,30,,19,20,43,71,27,58
3,0:33,6v5,CBJ,20,w,27,20,,oc,or,,,,,,,,,-2,30,20013,10/9/2015,CBJ,NYR,,,,26,28,19,5,27,30,,19,20,43,71,27,58
1,19:41,5v5,NYR,36,o,8,36,,oc,opr,,,,,,,,,0,72,20021,10/10/2015,NYR,CBJ,30,72,,16,36,61,8,18,30,,17,38,18,27,58,72
1,18:24,5v5,CBJ,19,w,20,4,,nl,dl,,y,y,,,,,,1,30,20021,10/10/2015,NYR,CBJ,32,30,,10,24,25,5,27,30,,19,20,71,4,47,72
1,17:40,5v5,CBJ,40,w,11,58,,oc,dsc,,,y,,,,,,1,30,20021,10/10/2015,NYR,CBJ,,,,26,28,15,22,27,30,,9,40,11,27,58,72
1,17:16,5v5,NYR,61,o,36,,,oell,,,y,y,,,,,,1,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,9,40,11,27,58,72
1,16:35,5v5,CBJ,7,w,17,,,opr,,,,y,,,,,,1,30,20021,10/10/2015,NYR,CBJ,,,,16,13,61,8,93,30,,17,38,18,7,51,72
1,16:28,5v5,CBJ,51,s,18,,,oelpc,,,,,,,,,,1,30,20021,10/10/2015,NYR,CBJ,,,,16,13,61,8,93,30,,17,38,18,7,51,72
1,16:14,5v5,NYR,61,w,13,,,nsc,,,,y,,,,,,1,72,20021,10/10/2015,NYR,CBJ,,,,16,13,61,8,93,30,,17,38,71,7,51,72
1,15:49,5v5,NYR,13,t,27,21,,ol,opl,,y,y,,,,,,1,72,20021,10/10/2015,NYR,CBJ,,,,20,21,13,5,27,30,,19,20,71,27,58,72
1,15:28,5v5,NYR,13,w,5,,,dsl,,,y,y,1 on 0,,13,,,1,72,20021,10/10/2015,NYR,CBJ,,,,20,21,13,5,27,30,,19,20,71,27,58,72
1,14:48,5v5,NYR,24,t,10,,,oc,,,y,y,,y,,,,1,72,20021,10/10/2015,NYR,CBJ,,,,10,24,25,18,22,30,,25,13,43,4,47,72
1,14:12,5v5,NYR,28,t,26,93,26,orrl,ol,nr,y,y,,y,,,,2,72,20021,10/10/2015,NYR,CBJ,,,,26,28,15,8,93,30,,25,13,43,7,51,72
1,13:22,5v4,CBJ,19,o,71,20,19,orrc,oc,orrl,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,24,26,5,27,30,0,,19,20,43,71,27,72
1,11:23,5v5,CBJ,51,s,47,20,,or,opr,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,24,26,36,5,27,30,,19,20,71,47,51,72
1,11:03,5v5,CBJ,20,t,51,47,19,ol,or,oc,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,24,26,36,5,27,30,,19,20,71,47,51,72
1,10:58,5v5,CBJ,51,o,71,,,opl,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,24,26,36,5,27,30,,19,20,71,47,51,72
1,10:20,5v5,NYR,16,w,8,,,nr,,,,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,93,30,,9,40,11,27,58,72
1,10:03,5v5,CBJ,38,t,43,,,or,,,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,18,22,30,,25,38,43,7,51,72
1,9:51,5v5,CBJ,51,o,25,,,orrr,,,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,18,22,30,,25,38,43,7,51,72
1,7:47,5v5,NYR,36,w,28,,,of,,,,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,93,30,,25,38,13,7,51,72
1,7:31,5v5,CBJ,4,w,17,38,,oc,or,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,93,30,,17,38,13,4,47,72
1,3:27,5v4,CBJ,13,t,27,20,,ol,or,,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,26,8,18,30,0,,17,13,18,20,27,72
1,2:14,5v5,NYR,36,w,16,,,oc,,,y,,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,25,8,18,30,,19,20,71,4,7,72
1,1:19,5v5,CBJ,47,s,11,9,,opr,of,,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,36,61,8,18,30,,9,38,11,47,51,72
1,1:04,5v5,CBJ,9,t,47,11,,oc,opr,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,22,93,30,,9,38,11,47,51,72
1,0:53,5v5,NYR,13,w,20,,,orrc,,,y,,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,20,21,13,22,93,30,,9,38,11,47,51,72
1,0:02,5v5,NYR,18,w,28,,,opl,,,,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,28,13,15,8,18,30,,25,38,43,27,58,72
2,19:39,5v5,CBJ,38,w,7,,,or,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,18,30,,17,38,18,7,51,72
2,18:35,5v5,NYR,22,s,10,,,of,,,,,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:45,5v4,CBJ,17,w,58,,,oc,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,15:51,5v4,CBJ,19,s,43,27,58,ol,oc,dc,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,28,25,5,27,30,0,,19,20,43,71,27,72
2,15:37,5v4,CBJ,19,w,27,71,,or,opr,,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,28,25,5,27,30,0,,19,20,43,71,27,72
2,15:19,5v4,CBJ,71,o,19,71,19,ol,oc,ol,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,25,5,27,30,0,,19,20,43,71,27,72
2,15:08,5v4,CBJ,27,o,20,71,19,oc,opl,oell,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,25,5,27,30,0,,19,20,43,71,27,72
2,14:58,5v4,CBJ,71,w,19,71,20,ol,oc,oc,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,25,5,27,30,0,,19,20,43,71,27,72
2,14:38,5v5,CBJ,71,w,20,,,oc,,,y,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,15,25,5,27,30,,19,20,43,71,27,72
2,14:13,5v5,CBJ,51,w,27,71,27,oc,opr,or,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,21,15,25,5,27,30,,20,43,71,27,51,72
2,12:54,5v5,NYR,61,w,16,,,dc,,,,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,9,40,11,4,47,72
2,12:40,5v5,NYR,8,b,16,61,36,oelc,ol,oell,y,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,20,36,8,18,30,,9,40,11,4,47,72
2,11:20,5v5,CBJ,13,o,7,13,43,or,oc,ol,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,11:00,5v5,CBJ,38,s,25,,,nl,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,10,24,25,5,27,30,,17,38,18,27,58,72
2,10:50,5v5,CBJ,58,s,27,,,oc,,,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,10,24,25,5,27,30,,17,38,18,27,58,72
2,10:34,5v5,CBJ,17,w,38,27,,oc,nc,,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,10,24,25,5,27,30,,17,38,18,27,58,72
2,10:00,5v5,NYR,26,w,15,8,,nc,dc,,,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,26,28,15,8,18,30,,19,20,71,4,27,72
2,9:52,5v5,NYR,15,t,28,,,ol,,,y,y,,,15,y,,3,72,20021,10/10/2015,NYR,CBJ,,,,26,28,15,8,18,30,,19,20,71,4,47,72
2,9:43,5v5,CBJ,20,w,19,,,nr,,,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,26,28,15,8,18,30,,19,20,71,4,47,72
2,9:26,5v5,NYR,16,t,36,5,,orrc,dc,,y,,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,18,30,,19,20,71,4,47,72
2,8:54,5v5,CBJ,7,w,71,,,opr,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,20,21,36,8,18,30,,19,20,71,7,51,72
