Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sens,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
4,4:30,3v3,OTT,68,w,65,,,orrr,,,y,y,,y,,,,0,50,20376,12/3/2015,OTT,CHI,,,,7,68,0,0,65,41,,19,88,0,0,2,50
1,19:19,5v5,OTT,49,o,44,90,,oelpc,or,,,,,,,,,0,32,20681,1/18/2016,S.J,OTT,32,41,,27,44,9,49,65,41,,8,19,48,4,74,32
1,18:37,5v5,OTT,9,w,5,9,93,ol,oc,nr,y,y,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,5,74,41,,12,42,83,7,88,32
1,16:08,5v5,OTT,93,w,9,,,of,,,,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,45,74,41,,12,42,83,7,88,32
1,15:32,5v5,OTT,6,w,9,93,6,orrl,oc,nc,y,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,39,57,27,7,88,32
1,14:28,5v5,S.J,50,o,68,57,,oelc,or,,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,49,65,41,,50,68,18,44,61,32
1,14:20,5v5,S.J,74,w,8,,,ofp,,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,5,46,41,,8,19,48,4,74,32
1,14:17,5v5,S.J,48,t,74,19,,or,ofp,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,5,46,41,,8,19,48,4,74,32
1,14:10,5v5,S.J,8,o,48,,,oelc,,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,5,46,41,,8,19,48,4,74,32
1,13:32,5v5,OTT,89,w,15,,,ol,,,y,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,15,25,89,5,46,41,,12,42,83,4,74,32
1,13:26,5v5,OTT,9,w,6,49,9,ol,ol,ofp,,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,39,57,27,7,88,32
1,13:09,5v5,OTT,65,w,93,,,opl,,,,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,39,57,27,7,88,32
1,12:02,5v5,S.J,44,o,8,19,,oelpl,or,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,8,19,48,44,61,32
1,11:59,5v5,S.J,48,t,61,,,or,,,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,8,19,48,44,61,32
1,11:27,5v5,S.J,44,w,18,,,opc,,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,5,46,41,,50,68,18,44,61,32
1,10:48,5v5,S.J,42,a,83,12,61,nl,nl,or,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,49,65,41,,12,42,83,7,88,32
1,9:21,5v5,S.J,88,o,19,8,19,or,or,dr,,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,15,6,9,5,46,41,,8,19,48,4,88,32
1,8:48,5v5,OTT,89,o,5,25,,dsr,dc,,y,y,,y,,,,0,32,20681,1/18/2016,S.J,OTT,,,,15,25,89,5,46,41,,50,68,18,4,74,32
1,8:32,5v5,OTT,90,w,44,,,or,,,y,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,7,88,32
1,8:22,5v5,S.J,42,w,12,,12,orrc,ol,nc,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,7,88,32
1,8:17,5v5,S.J,88,w,7,,,opl,,,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,7,88,32
1,7:58,5v5,S.J,42,w,83,12,,ol,ol,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,7,88,32
1,7:38,5v5,S.J,88,o,42,12,83,oelpl,oell,ol,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,7,88,32
1,7:03,5v5,S.J,8,w,19,61,44,or,dr,dl,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,8,19,48,44,61,32
1,6:46,5v5,S.J,61,w,8,19,48,opl,ol,ol,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,8,19,48,44,61,32
1,6:36,5v5,S.J,44,w,19,,,orrl,,,y,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,8,19,48,44,61,32
1,3:07,5v5,S.J,61,o,48,19,48,opr,oelr,oc,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,5,46,41,,8,19,48,44,61,32
1,2:56,5v5,S.J,39,w,48,,,nc,,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,5,46,41,,8,39,27,44,61,32
1,2:43,5v5,S.J,8,w,61,44,27,or,opl,opl,y,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,5,46,41,,8,39,27,44,61,32
1,2:36,5v5,S.J,39,o,27,39,,oelc,oelr,,y,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,5,46,41,,39,57,27,44,61,32
1,2:10,5v5,OTT,6,w,93,,,oell,,,,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,12,50,68,4,88,32
1,0:13,5v5,S.J,39,o,42,,,oell,,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,12,39,42,7,88,32
2,19:35,5v5,OTT,44,w,65,,,opr,,,,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,12,42,83,4,74,32
2,18:52,5v5,S.J,8,o,7,19,8,orrc,or,nr,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,5,46,41,,8,19,48,7,88,32
2,18:05,5v5,S.J,57,w,39,27,,oelc,or,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,39,57,27,44,61,32
2,17:36,5v5,S.J,68,o,61,57,,oelc,or,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,68,61,45,74,41,,39,68,18,44,61,32
2,17:00,5v5,S.J,18,w,44,,,dl,,,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,49,65,41,,50,18,83,4,44,32
2,16:46,5v5,S.J,83,t,83,42,,or,or,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,49,65,41,,50,42,83,4,74,32
2,16:34,5v5,S.J,12,w,42,83,,ol,oelc,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,49,65,41,,12,42,83,4,74,32
2,15:52,5v4,OTT,6,w,93,65,93,oc,oc,opc,,y,,y,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,93,6,61,9,65,41,,8,83,7,88,32,0
2,15:44,5v5,S.J,48,t,19,88,,orrr,oc,,y,y,,y,,,,-2,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,8,19,48,7,88,32
2,14:40,5v5,OTT,45,w,44,,,opr,,,,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,27,44,90,45,74,41,,39,57,27,4,74,32
2,14:20,5v5,OTT,68,b,61,68,,or,nc,,y,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,7,68,61,49,65,41,,12,42,83,44,61,32
2,12:11,5v5,OTT,6,w,90,,,nl,,,,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,44,6,90,65,74,41,,8,19,48,4,88,32
2,10:56,5v5,OTT,89,o,15,25,,orrr,oc,,y,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,15,25,89,45,49,41,,39,57,27,4,74,32
2,10:47,5v5,S.J,27,w,57,27,,or,or,,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,45,49,41,,12,57,27,4,44,32
2,10:15,5v5,OTT,5,w,9,7,,ol,nc,,y,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,7,61,9,5,46,41,,12,42,83,44,61,32
2,9:49,5v5,OTT,7,t,65,,,or,,,,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,7,61,89,65,74,41,,12,42,83,44,61,32
2,8:19,5v5,S.J,39,t,4,27,,oc,opc,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,27,44,45,49,41,,39,57,27,44,61,32
2,7:28,5v5,S.J,12,w,83,61,44,nc,dr,dl,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,15,61,5,46,41,,12,42,83,44,61,32
2,7:12,5v5,S.J,61,w,42,12,,oelpr,or,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,15,61,5,46,41,,12,42,83,44,61,32
2,5:56,5v5,S.J,44,w,19,8,44,opr,or,oelc,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,8,19,48,44,88,32
2,5:42,5v5,S.J,48,o,8,7,19,oc,ol,opr,y,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,8,48,50,7,88,32
2,5:23,5v5,S.J,68,t,88,7,,or,opr,,y,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,8,50,68,7,88,32
2,5:02,5v5,OTT,65,w,93,,,dr,,,y,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,50,68,27,7,88,32
2,4:14,5v5,OTT,44,w,89,,,nr,,,,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,15,44,89,45,49,41,,39,57,27,4,74,32
2,3:29,5v5,OTT,7,w,5,46,,nc,nl,,,y,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,7,61,9,5,46,41,,8,19,48,44,61,32
2,3:24,5v5,OTT,65,s,90,,,ofp,,,,,,,,,,-1,32,20681,1/18/2016,S.J,OTT,,,,27,44,90,65,74,41,,8,19,48,4,74,32
2,1:56,5v5,S.J,88,w,7,83,,opl,opl,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,45,49,41,,50,68,83,7,88,32
2,1:35,5v5,S.J,68,w,88,,,or,,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,45,49,41,,50,68,83,7,88,32
2,1:30,5v5,S.J,68,o,50,83,7,oelc,oelc,ol,y,,,,83,y,,-1,41,20681,1/18/2016,S.J,OTT,,,,15,25,89,45,49,41,,50,68,83,7,88,32
2,1:23,5v5,S.J,44,w,42,,,of,,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,5,46,41,,12,39,42,44,88,32
2,0:02,5v5,S.J,61,w,4,27,,opl,opl,,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,65,74,41,,50,57,27,4,61,32
3,18:44,5v5,S.J,57,w,7,,,or,,,,y,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,7,6,61,45,74,41,,12,57,68,7,88,32
3,17:16,5v5,S.J,42,w,39,44,4,ol,nl,nr,,,,,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,12,39,42,4,44,32
3,17:13,5v5,S.J,39,w,42,,,oc,,,y,,,y,,,,-1,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,49,65,41,,12,39,42,4,44,32
3,16:41,5v5,S.J,48,o,19,,,ol,,,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,6,9,5,46,41,,8,19,48,7,88,32
3,15:26,5v5,S.J,57,t,74,19,,or,opr,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,19,57,68,4,74,32
3,15:18,5v5,S.J,4,w,57,,,opl,,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,19,57,68,4,74,32
3,14:51,5v5,S.J,88,w,12,42,,opr,ofp,,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,5,46,41,,12,39,42,7,88,32
3,13:37,5v5,S.J,8,t,19,44,19,ol,oc,opl,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,15,61,65,74,41,,8,19,48,44,61,32
3,13:30,5v5,S.J,8,w,19,61,,oelc,or,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,7,15,61,65,74,41,,8,19,48,44,61,32
3,12:57,5v5,S.J,8,w,19,48,7,ol,nl,dl,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,65,74,41,,8,19,48,7,88,32
3,12:27,5v5,S.J,50,w,27,83,,or,nc,,,,,,50,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,90,65,74,41,,50,27,83,44,61,32
3,12:20,5v5,S.J,27,o,50,44,,ol,ol,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,90,65,74,41,,50,27,83,44,61,32
3,12:06,5v5,S.J,83,b,27,50,61,orrc,or,nr,y,y,,y,,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,9,65,74,41,,50,27,83,44,61,32
3,10:56,5v5,OTT,7,w,5,61,,dr,dl,,,y,,,,,,1,32,20681,1/18/2016,S.J,OTT,,,,7,15,61,49,65,41,,12,39,42,4,88,32
3,10:47,5v5,S.J,12,t,42,12,39,or,nr,dr,y,,,,,,,1,41,20681,1/18/2016,S.J,OTT,,,,7,15,61,49,65,41,,12,39,42,4,88,32
3,10:00,5v5,S.J,48,w,88,,,dsl,,,y,y,,,,,,1,41,20681,1/18/2016,S.J,OTT,,,,44,25,89,45,74,41,,8,19,48,4,88,32
3,9:08,5v5,S.J,27,o,50,,,orrr,,,y,,,,,,,1,41,20681,1/18/2016,S.J,OTT,,,,7,27,90,5,46,41,,50,27,83,44,61,32
3,7:55,5v5,OTT,7,w,15,,,of,,,y,y,,,,,,1,32,20681,1/18/2016,S.J,OTT,,,,7,15,61,45,74,41,,50,57,68,61,88,32
3,7:36,5v5,OTT,65,w,61,,,opr,,,,,,,,,,1,32,20681,1/18/2016,S.J,OTT,,,,7,15,61,46,65,41,,8,19,48,7,88,32
3,7:32,5v5,OTT,61,o,65,,,orrr,,,y,,,,,,,1,32,20681,1/18/2016,S.J,OTT,,,,7,15,61,46,65,41,,8,19,48,7,88,32
3,7:10,5v4,S.J,12,w,8,,,of,,,,y,,,,,,1,41,20681,1/18/2016,S.J,OTT,,,,27,44,5,74,41,0,,8,12,19,39,88,32
3,5:40,5v4,S.J,27,o,48,88,44,ol,oc,opr,y,,,,,,,1,41,20681,1/18/2016,S.J,OTT,,,,15,93,46,74,41,0,,48,27,42,44,88,32
3,4:51,5v5,OTT,93,o,6,,,oelc,,,y,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,46,65,41,,8,19,83,44,88,32
3,4:47,5v5,OTT,9,t,46,6,,ol,opr,,y,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,93,6,9,46,65,41,,8,19,83,44,88,32
3,2:28,5v5,OTT,7,w,15,,,nc,,,,,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,7,15,61,49,65,41,,8,12,39,61,88,32
3,1:28,5v5,S.J,50,t,27,83,,or,dl,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,44,90,49,65,41,,50,27,83,4,44,32
4,4:19,3v3,S.J,48,w,88,,,opc,,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,0,0,65,41,,12,48,0,0,88,32
4,3:37,3v3,S.J,48,w,44,,,or,,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,93,6,0,0,65,41,,12,48,0,0,44,32
4,3:03,3v3,OTT,61,w,65,61,,ol,dc,,y,y,,,,,,0,32,20681,1/18/2016,S.J,OTT,,,,7,61,0,0,65,41,,39,27,0,0,61,32
4,2:07,3v3,S.J,8,w,88,,,nr,,,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,15,9,0,0,46,41,,8,19,0,0,88,32
4,1:56,3v3,S.J,88,w,19,,,or,,,y,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,44,6,0,0,65,41,,8,19,0,0,88,32
4,1:17,4v3,S.J,8,o,12,19,88,orrc,or,oc,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,44,0,0,5,74,41,,8,12,19,0,88,32
4,0:53,4v3,S.J,88,w,8,39,8,or,oelc,dr,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,8,12,39,0,88,32
4,0:35,4v3,S.J,44,w,8,39,8,opc,ol,nc,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,8,39,44,0,88,32
4,0:26,4v3,S.J,39,w,44,88,44,oc,oc,oc,,y,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,8,39,0,44,88,32
4,0:09,4v3,S.J,88,o,44,42,44,orrr,opr,nsc,,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,39,42,0,44,88,32
4,0:03,4v3,S.J,42,t,39,44,,oc,opr,,y,y,,,42,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,39,42,0,44,88,32
4,0:00,4v3,S.J,42,b,88,,,oelc,,,y,,,,,,,0,41,20681,1/18/2016,S.J,OTT,,,,27,0,0,5,74,41,,39,42,0,44,88,32
1,19:22,5v5,ANA,7,o,42,7,,orrr,nl,,y,y,,,44,y,,0,41,20645,1/13/2016,ANA,OTT,31,41,,68,93,9,65,74,41,,7,22,44,2,42,31
1,19:05,5v5,ANA,2,o,33,,,opc,,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,5,46,41,,17,33,26,2,45,31
1,17:59,5v5,OTT,45,w,3,27,,opl,opl,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,27,44,89,3,45,41,,15,10,67,3,53,31
1,17:33,5v5,ANA,67,o,10,67,,opc,or,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,27,44,89,3,45,41,,15,10,67,42,47,31
1,17:07,5v5,OTT,74,w,65,74,15,opr,opl,opl,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,10,15,6,25,65,74,,25,29,19,42,47,31
1,15:57,5v4,OTT,6,w,65,61,,opc,oelpl,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,93,6,61,9,65,41,,7,22,42,47,31,0
1,15:23,5v4,OTT,68,w,65,7,65,oc,opr,or,y,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,17,44,2,45,31,0
1,15:13,5v4,OTT,68,s,15,,,opr,,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,17,44,2,45,31,0
1,15:04,5v4,OTT,65,o,7,68,65,opr,ol,oc,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,17,44,2,45,31,0
1,14:56,5v4,OTT,65,o,7,15,,opr,opc,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,17,44,29,2,45,31
1,14:33,5v5,OTT,93,w,9,,,opr,,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,93,6,9,5,46,41,,15,10,67,42,47,31
1,13:36,5v5,ANA,67,w,15,67,,oc,oelr,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,27,44,89,45,74,41,,15,10,67,3,53,31
1,12:58,5v5,OTT,15,w,3,,,opl,,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,10,15,25,3,65,41,,17,25,33,3,53,31
1,12:36,5v5,ANA,45,w,19,25,,opl,ol,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,10,15,25,3,65,41,,25,29,19,2,45,31
1,12:22,5v5,ANA,33,s,2,,,oc,,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,2,45,31
1,11:40,5v5,ANA,26,w,17,26,2,opr,or,opr,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,2,45,31
1,11:35,5v5,ANA,17,t,2,45,,or,ol,,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,2,45,31
1,11:14,5v5,ANA,47,w,7,44,45,or,dc,dc,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,7,22,44,42,47,31
1,11:00,5v5,ANA,22,s,47,42,,oc,dc,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,7,22,44,42,47,31
1,7:00,5v4,ANA,33,w,2,33,17,oc,oelpl,ol,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,61,9,3,65,41,0,,17,29,33,2,47,31
1,6:52,5v4,ANA,29,t,2,17,,oc,opr,,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,61,9,3,65,41,0,,17,29,33,2,47,31
1,6:18,5v4,ANA,47,o,2,29,2,oc,opl,oc,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,44,9,3,5,41,0,,17,29,33,2,47,31
1,6:14,5v5,ANA,29,o,2,,,ol,,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,44,9,89,3,5,41,,17,29,33,2,47,31
1,6:07,5v5,ANA,44,w,7,45,7,ol,oc,opc,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,45,74,41,,7,22,44,42,45,31
1,5:50,5v5,OTT,6,t,65,74,7,or,opl,opl,y,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,6,61,45,74,41,,7,22,44,42,45,31
1,4:32,5v5,OTT,68,w,65,93,68,orrc,oc,ol,y,y,,,9,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,46,65,41,,15,10,26,3,53,31
1,4:15,5v5,ANA,15,b,10,,,dc,,,y,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,46,65,41,,15,10,67,2,45,31
1,4:13,5v5,OTT,27,w,65,,,dl,,,y,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,27,68,93,46,65,41,,15,10,67,2,45,31
1,4:01,5v5,OTT,46,w,15,,,of,,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,15,10,67,3,53,31
1,3:43,5v5,ANA,15,b,67,,,ol,,,y,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,15,10,67,3,53,31
1,3:29,5v5,OTT,27,w,44,,,or,,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,74,41,,25,29,19,42,47,31
1,3:22,5v5,ANA,25,w,19,,,dr,,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,74,41,,25,29,19,42,47,31
1,1:23,5v5,OTT,93,o,5,,,opc,,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,17,33,26,2,45,31
2,19:50,5v5,ANA,2,s,47,44,,nl,nf,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,3,65,41,,7,22,44,2,47,31
2,17:38,5v4,OTT,7,o,68,65,68,oc,opc,oc,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,17,33,3,47,31,0
2,16:54,5v4,OTT,7,w,68,7,68,ol,opl,ol,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,15,27,68,65,41,,7,22,3,47,31,0
2,16:23,5v4,OTT,93,o,65,93,6,oc,opc,oc,y,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,93,6,61,9,65,41,,44,26,2,45,31,0
2,14:13,5v5,OTT,89,w,25,,,dr,,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,10,25,89,45,46,41,,15,10,67,3,45,31
2,13:31,5v5,ANA,17,t,42,47,42,oc,opc,opc,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,5,46,41,,17,33,26,42,47,31
2,12:30,5v5,ANA,17,o,33,26,33,orrr,or,nr,y,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,65,74,41,,17,33,26,2,45,31
2,12:21,5v5,OTT,68,w,9,,,oelc,,,y,y,,,,,,1,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,65,74,41,,17,33,26,2,45,31
2,11:45,5v5,OTT,65,w,15,27,,oc,nl,,,y,,,,,,1,31,20645,1/13/2016,ANA,OTT,,,,15,27,44,3,65,41,,15,10,67,3,53,31
2,11:31,5v4,ANA,45,o,53,10,15,oc,opr,of,,,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,44,5,74,41,0,,15,10,67,45,53,31
2,11:03,5v4,ANA,45,o,53,15,10,oc,opr,or,y,y,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,44,5,74,41,0,,15,10,67,45,53,31
2,9:58,5v4,ANA,33,w,47,,,oc,,,,y,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,27,44,46,65,41,0,,17,29,33,2,47,31
2,9:32,5v5,ANA,2,t,7,2,22,oc,oc,nl,y,,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,27,44,3,46,65,41,,7,22,44,2,47,31
2,8:45,5v5,ANA,33,w,47,42,17,nc,nr,nf,,y,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,42,47,31
2,6:16,5v5,OTT,7,w,44,,,ol,,,y,y,,,,,,1,31,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,15,10,67,3,45,31
2,5:47,5v5,ANA,17,w,42,17,47,dsr,dl,dl,,y,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,42,47,31
2,4:47,5v5,ANA,10,s,15,67,53,dsl,dl,dl,y,y,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,74,41,,15,10,67,3,53,31
2,2:53,5v5,ANA,47,b,22,44,,oell,oell,,y,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,3,65,41,,7,22,44,42,47,31
2,0:56,5v5,OTT,9,o,93,68,,oc,ol,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,45,41,,25,10,67,2,53,31
2,0:26,5v5,OTT,27,t,65,3,44,or,opl,opl,y,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,15,27,44,3,65,41,,17,44,33,45,47,31
3,19:26,5v5,OTT,93,o,9,65,3,oc,or,dl,y,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,3,65,41,,7,22,44,42,47,31
3,18:57,5v5,OTT,6,w,61,,,dr,,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,6,61,45,74,41,,17,33,26,2,45,31
