Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Hurricanes,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,0:02,5v5,FLA,11,b,16,,,ol,,,y,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,26,54,30,,11,16,68,33,51,1
3,17:49,5v5,FLA,44,w,53,48,,orrl,ol,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,53,73,48,4,44,1
3,17:12,5v5,CAR,25,w,18,24,,nc,nr,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,18,24,25,26,54,30,,23,42,86,5,7,1
3,16:26,5v5,CAR,42,s,27,65,11,dr,dl,dl,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,27,65,30,,11,16,68,33,51,1
3,15:51,5v5,FLA,33,o,11,16,,orrl,ol,,y,y,,y,,,,0,30,20479,12/18/2015,CAR,FLA,,,,12,16,32,27,65,30,,11,16,68,33,51,1
3,14:30,5v5,CAR,5,s,12,42,5,opc,or,oc,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:39,5v4,CAR,27,o,5,16,,or,opr,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,12,16,49,5,27,30,,18,36,33,51,1,0
3,13:14,5v4,CAR,27,s,12,49,27,opl,nc,nc,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,12,16,49,5,27,30,,11,16,33,51,1,0
3,13:06,5v4,CAR,27,w,16,12,,opl,oelc,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,12,16,49,5,27,30,,11,16,33,51,1,0
3,12:32,5v4,CAR,26,w,27,26,27,oc,opl,oc,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,15,53,26,27,30,,18,36,7,44,1,0
3,9:03,5v5,CAR,34,w,53,,,oc,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,53,73,48,4,44,1
3,7:57,5v5,CAR,54,w,16,32,,ol,oc,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,26,54,30,,21,18,36,5,7,1
3,4:55,5v4,FLA,16,t,7,51,68,oc,ol,opr,y,,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:25,5v4,FLA,68,w,16,11,,oelc,ol,,,y,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,11,24,26,54,30,0,,11,16,68,5,7,1
3,4:10,5v4,FLA,5,o,7,5,7,oc,ol,oc,,,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,11,24,26,54,30,0,,11,16,68,5,7,1
3,3:34,5v5,CAR,74,w,16,,,opr,,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,5,74,30,,11,53,48,7,44,1
3,1:37,6v5,CAR,27,w,49,,,opl,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,12,16,49,53,27,,11,16,73,33,51,1
3,1:34,6v5,CAR,12,w,11,,,oc,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,12,16,49,53,27,,11,16,73,33,51,1
3,1:12,6v5,CAR,27,w,49,,,of,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,12,16,49,53,27,,21,18,36,7,44,1
3,0:31,6v5,CAR,53,w,27,49,,nc,nc,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,12,16,49,53,27,,21,18,36,7,44,1
1,17:34,5v5,N.J,6,w,21,,,opl,,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,1,30,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,17:06,5v5,N.J,9,w,2,,,dsc,,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,35,31,,18,20,25,5,74,30,,9,14,48,2,6,1
1,16:04,5v5,CAR,26,s,15,,,nc,,,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,26,54,30,,25,51,20,5,8,1
1,15:32,5v5,N.J,13,w,21,7,28,oc,nc,nr,y,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,19,21,13,7,28,1
1,14:30,5v4,N.J,21,o,28,,,or,,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,11,42,26,54,30,0,,19,21,51,13,28,1
1,14:16,5v4,N.J,2,w,14,,,of,,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,18,20,26,27,30,0,,14,48,20,2,8,1
1,13:31,5v4,N.J,15,t,21,28,13,oc,or,opr,y,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,18,20,27,54,30,0,,19,21,51,13,28,1
1,13:24,5v4,N.J,28,w,21,51,,opc,oelc,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,18,20,27,54,30,0,,19,21,51,13,28,1
1,12:40,5v5,N.J,23,b,22,,,or,,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,11,22,23,5,6,1
1,12:36,5v5,N.J,6,s,23,,,oelpl,,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,11,22,23,5,6,1
1,12:26,5v5,N.J,23,w,11,5,,oelpc,or,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,11,22,23,5,6,1
1,12:07,6v5,CAR,32,s,74,32,16,opr,ol,opl,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,49,32,5,74,,11,22,23,5,6,1
1,12:01,5v4,CAR,49,w,5,27,16,orrc,oc,of,y,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,49,32,5,74,,11,22,23,5,6,1
1,11:53,5v4,CAR,27,s,49,,,oelpc,,,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,49,5,27,30,,14,19,5,6,1,0
1,11:43,5v4,CAR,49,o,5,27,5,oc,opl,oc,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,49,5,27,30,,14,19,5,6,1,0
1,10:12,5v4,CAR,26,s,15,26,54,opr,or,oc,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,53,26,54,30,,21,11,2,8,1,0
1,10:08,5v4,CAR,54,o,26,15,,or,opr,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,53,26,54,30,,21,11,2,8,1,0
1,9:28,5v5,N.J,28,w,7,48,,oc,oelpc,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,8:57,5v5,CAR,25,s,65,,,dc,,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,20,25,34,27,65,30,,19,21,13,5,8,1
1,8:24,5v5,N.J,20,w,25,,,dc,,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,12,16,32,26,54,30,,25,51,20,2,6,1
1,7:34,5v5,N.J,21,t,7,28,7,ol,or,ol,y,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,11,16,32,54,65,30,,19,21,13,7,28,1
1,6:18,5v5,N.J,8,s,23,,,opl,,,,,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,15,49,53,5,27,30,,11,22,23,5,8,1
1,5:49,5v5,CAR,53,w,30,,,dsc,,,,y,1 on 0,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,5,74,30,,9,14,48,2,6,1
1,5:29,5v5,CAR,65,o,74,65,74,opl,or,ol,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,18,53,34,65,74,30,,9,14,48,2,6,1
1,5:24,5v5,CAR,74,w,20,,,of,,,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,18,53,34,65,74,30,,9,14,48,2,6,1
1,5:02,5v5,N.J,7,w,21,19,,opc,or,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,5,74,30,,19,21,13,7,28,1
1,3:33,5v5,CAR,53,o,49,53,,ol,dl,,y,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,9,14,48,5,8,1
1,2:45,5v5,CAR,42,t,15,42,65,orrr,nc,dl,y,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,26,54,30,,21,11,23,7,28,1
1,0:29,5v5,CAR,27,s,34,,,oelpc,,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,9,14,48,2,5,1
2,19:35,5v5,N.J,48,w,14,,,or,,,,y,,,,,,0,30,20543,12/29/2015,N.J,CAR,,,,11,15,42,26,54,30,,9,14,48,2,6,1
2,19:07,5v5,CAR,15,w,11,54,,oc,dc,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,5,74,30,,9,14,48,2,8,1
2,17:10,5v5,CAR,12,s,32,,,oc,,,y,y,,y,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,25,51,20,2,6,1
2,16:43,5v5,CAR,16,w,5,,,dsr,,,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,25,51,20,2,6,1
2,15:43,5v5,N.J,21,w,8,5,,dl,dr,,,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,9,19,21,5,8,1
2,15:23,5v5,N.J,28,s,7,28,19,ol,or,of,,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,27,65,30,,19,21,13,7,28,1
2,15:19,5v5,N.J,19,o,21,,,oelc,,,y,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,27,65,30,,19,21,13,7,28,1
2,14:47,5v5,N.J,20,b,14,25,,ol,opl,,y,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,5,74,30,,14,25,20,7,28,1
2,13:38,5v5,CAR,11,w,15,5,,ol,nc,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,5,74,30,,19,21,13,5,8,1
2,13:03,5v5,CAR,42,o,11,,,oc,,,y,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,5,74,30,,19,21,13,5,7,1
2,12:35,5v5,CAR,34,w,5,74,49,dsc,dr,dr,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,9,48,51,5,7,1
2,10:49,5v5,CAR,32,w,12,74,,oc,nr,,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,20,32,5,74,30,,14,20,23,5,8,1
2,9:40,5v5,CAR,42,w,11,15,,nr,dr,,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,27,65,30,,19,21,13,6,7,1
2,8:10,5v5,CAR,74,o,32,12,,oc,ol,,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,9,48,51,2,6,1
2,7:59,5v5,N.J,11,w,2,6,48,oc,dc,dr,y,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,5,74,30,,11,22,23,5,8,1
2,6:43,5v5,CAR,15,o,42,11,,oc,ol,,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,15,42,49,27,65,30,,14,25,20,7,28,1
2,5:26,5v5,N.J,21,w,19,,,dl,,,,y,3 on 2,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,12,16,25,27,65,30,,19,21,13,2,6,1
2,3:50,5v5,CAR,15,w,11,,,or,,,y,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,26,54,30,,9,11,22,7,28,1
2,2:36,5v4,N.J,19,w,51,21,,oc,ol,,y,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,27,65,30,0,,19,21,51,13,28,1
2,2:15,5v4,N.J,28,s,13,28,,opr,oc,,,y,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,0:32,5v5,CAR,27,s,32,16,32,opl,oc,ol,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,27,74,30,,25,11,23,2,8,1
2,0:25,5v5,CAR,27,o,74,12,,or,opr,,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,27,74,30,,25,11,23,2,8,1
3,19:55,5v5,CAR,27,w,16,,,nf,,,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,27,65,30,,14,25,20,2,6,1
3,19:43,5v5,CAR,32,w,65,32,,ol,oelpl,,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,27,65,30,,14,25,20,2,6,1
3,18:40,5v5,CAR,5,w,15,,,nc,,,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,15,49,53,5,74,30,,11,22,13,5,8,1
3,17:19,5v5,CAR,27,s,18,25,20,nc,nl,dl,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,18,20,25,5,27,30,,9,48,51,2,7,1
3,16:52,5v5,N.J,25,w,2,7,,dr,dl,,,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,15:32,5v5,CAR,74,w,42,27,,oc,dr,,,y,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,15,42,49,27,74,30,,11,22,13,8,28,1
3,15:29,5v5,CAR,74,s,49,,,of,,,,,,,,,,-1,1,20543,12/29/2015,N.J,CAR,,,,15,42,49,27,74,30,,11,22,13,8,28,1
3,14:14,5v5,N.J,6,s,2,,,oc,,,,,,,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,18,20,25,5,65,30,,14,51,20,2,6,1
3,12:47,5v5,N.J,21,t,7,19,28,oc,opl,ol,y,y,,y,,,,-1,30,20543,12/29/2015,N.J,CAR,,,,11,15,42,27,65,30,,19,21,25,7,28,1
3,11:15,5v5,CAR,54,s,74,,,ol,,,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,18,20,25,54,74,30,,11,22,23,5,8,1
3,10:40,5v5,CAR,5,s,32,,,opl,,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,27,30,,19,21,25,5,6,1
3,9:29,5v5,CAR,15,w,42,65,11,oc,dsc,nr,,y,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,65,74,30,,9,48,51,2,8,1
3,8:44,5v5,CAR,34,w,74,53,49,ol,nr,dc,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,7:35,5v5,CAR,74,o,32,12,,opl,of,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,5,74,30,,19,21,13,2,6,1
3,4:59,5v5,CAR,65,s,32,12,,opl,oell,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,12,16,32,27,65,30,,14,51,20,2,6,1
3,3:25,5v5,CAR,49,w,15,65,30,dl,dl,dc,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,19,51,20,5,8,1
3,3:22,5v5,CAR,65,s,49,,,of,,,,,,,,,,0,1,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,19,51,20,5,8,1
3,3:05,5v5,N.J,8,w,19,20,,oc,dr,,,y,,y,,,,0,30,20543,12/29/2015,N.J,CAR,,,,49,53,34,27,65,30,,19,51,20,5,8,1
3,2:06,5v5,CAR,15,w,42,74,,orrl,dc,,y,,,,,,,1,1,20543,12/29/2015,N.J,CAR,,,,11,15,42,26,54,30,,11,22,23,7,28,1
3,0:52,6v5,CAR,12,o,53,11,,oelc,ol,,,y,,,,,,1,1,20543,12/29/2015,N.J,CAR,,,,11,12,53,34,27,65,,19,51,20,5,8,1
3,0:44,6v5,CAR,49,o,27,49,,ol,of,,,,,,,,,1,1,20543,12/29/2015,N.J,CAR,,,,11,12,53,34,27,65,,19,51,20,5,8,1
3,0:02,6v5,CAR,18,w,49,11,,dsc,of,,,,,,,,,1,1,20543,12/29/2015,N.J,CAR,,,,11,12,16,49,53,27,,19,20,13,2,6,1
