Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Panthers,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,19:29,5v5,N.J,13,w,20,,,ol,,,,,,,,,,0,35,467,12/17/2015,N.J,FLA,1,1,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,19:09,5v5,N.J,9,w,7,,,nl,,,,y,,,,,,0,35,467,12/17/2015,N.J,FLA,,,,11,21,18,7,51,35,,9,16,21,5,6,35
1,18:28,5v4,N.J,13,o,2,26,13,oc,opl,opr,,y,,,,,,0,35,467,12/17/2015,N.J,FLA,,,,21,18,36,51,35,0,,14,20,13,26,2,35
1,16:37,5v5,N.J,28,w,7,51,11,opc,opc,oelr,,y,,,,,,0,35,467,12/17/2015,N.J,FLA,,,,23,42,22,7,44,35,,48,51,11,7,28,35
1,15:18,5v5,N.J,16,w,5,,,dsr,,,,y,,,,,,0,35,467,12/17/2015,N.J,FLA,,,,11,16,68,7,33,35,,9,16,21,5,6,35
1,11:00,5v4,FLA,5,o,7,16,68,opc,opr,ol,,,,,,,,0,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,10:28,5v4,FLA,36,w,73,21,51,nc,nr,dc,y,y,,y,,,,0,35,467,12/17/2015,N.J,FLA,,,,21,73,18,36,51,35,,9,11,7,8,35,0
1,9:46,5v5,FLA,48,w,33,,,ol,,,,,,,,,,-1,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:00,5v5,FLA,16,w,68,11,,or,nr,,,,,,,,,-1,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,8:53,5v5,FLA,16,w,68,51,,opr,or,,,,,,,,,-1,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,8:14,5v5,FLA,16,t,68,33,51,oelc,or,opc,y,y,,,,,,-1,35,467,12/17/2015,N.J,FLA,,,,11,16,68,33,51,35,,14,20,13,5,6,35
1,8:01,5v5,FLA,7,w,68,51,,or,ol,,y,y,,y,,,,-1,35,467,12/17/2015,N.J,FLA,,,,11,16,68,7,51,35,,14,20,13,5,6,35
1,7:28,5v4,N.J,2,s,14,,,ofp,,,,,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,4:31,5v5,FLA,44,s,22,,,or,,,,y,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,23,42,22,4,44,35,,11,15,22,7,8,35
1,4:23,5v5,N.J,11,w,22,,,nr,,,,y,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,23,42,22,4,44,35,,11,15,22,5,6,35
1,2:53,5v5,N.J,9,t,5,,,or,,,y,y,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,9,16,21,5,6,35
1,1:50,5v5,FLA,33,s,21,36,,opl,nc,,,,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,19:45,5v5,FLA,16,w,68,,,or,,,,,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,11,15,22,5,6,35
2,19:39,5v5,FLA,7,w,11,,,opr,,,,,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,11,15,22,5,6,35
2,19:08,5v4,FLA,18,w,73,51,36,orrr,oc,opc,y,y,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,21,73,18,36,51,35,,14,20,2,6,35,0
2,18:24,5v4,FLA,7,w,16,7,16,or,or,opr,,y,,,,,,-2,35,467,12/17/2015,N.J,FLA,,,,11,16,68,7,51,35,,9,11,7,8,35,0
2,17:17,5v5,FLA,48,o,73,7,,or,dr,,y,,,,73,y,y,-2,35,467,12/17/2015,N.J,FLA,,,,53,73,48,5,7,35,,14,48,13,2,28,35
2,16:35,5v5,FLA,33,w,23,,,oelpr,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,33,44,35,,48,51,26,2,28,35
2,15:56,5v5,FLA,42,w,51,42,23,or,oelpr,oell,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,68,5,51,35,,9,16,21,2,28,35
2,15:51,5v5,FLA,5,w,11,,,opr,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,68,5,51,35,,9,16,21,2,28,35
2,15:35,5v5,FLA,5,w,68,7,16,oc,ol,opl,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,15:13,5v5,N.J,16,w,9,16,9,oell,oelr,oc,y,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,9,16,21,7,8,35
2,15:09,5v5,N.J,15,w,11,,,of,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,21,18,36,4,44,35,,11,15,22,7,8,35
2,14:29,5v5,N.J,8,w,7,22,8,ol,oelpl,oelr,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,13:38,5v5,FLA,33,w,73,53,73,or,or,or,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,12:44,5v5,N.J,21,w,16,,,of,,,y,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,21,18,36,4,44,35,,16,21,13,7,8,35
2,12:15,5v5,N.J,28,s,21,,,oc,,,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,21,18,36,4,44,35,,21,11,13,2,28,35
2,10:11,5v5,N.J,5,w,51,5,51,opr,oc,opr,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,9:46,5v5,N.J,48,w,13,5,,or,dl,,y,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,8:42,5v5,FLA,42,w,23,,,dsl,,,y,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,33,51,35,,14,20,26,2,5,35
2,8:35,5v5,FLA,22,w,42,,,or,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,33,51,35,,14,20,26,2,5,35
2,7:49,5v5,FLA,16,o,11,,,ol,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,7:35,5v5,N.J,8,o,2,48,2,opl,opl,ol,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,48,51,13,7,8,35
2,6:23,5v5,FLA,22,w,42,,,or,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,4,44,35,,9,16,21,2,28,35
2,5:54,5v5,FLA,36,s,33,,,ol,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,5:19,5v5,FLA,11,w,16,33,,nl,dl,,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,51,13,26,7,8,35
2,5:06,5v5,N.J,51,t,21,13,,or,nl,,y,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,21,51,13,5,6,35
2,4:06,5v5,FLA,42,b,22,35,,or,dsc,,y,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,33,51,35,,14,20,26,6,7,35
2,2:06,5v5,N.J,28,o,14,15,20,oelpr,oell,ol,,y,,,14,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,14,15,20,2,28,35
2,1:40,5v5,FLA,5,s,7,68,,opc,opl,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,14,15,20,2,28,35
2,0:44,5v5,N.J,51,o,13,,,orrl,,,y,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,19:38,5v5,N.J,21,w,14,21,,oc,nc,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,14,21,15,5,6,35
3,17:34,5v5,N.J,6,o,11,22,,oelpl,or,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,23,42,22,5,7,35,,9,11,22,5,6,35
3,16:49,5v5,N.J,20,w,28,,,dc,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,4,44,35,,14,20,13,2,28,35
3,16:18,5v5,FLA,44,s,4,21,,opl,ofp,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,21,18,36,4,44,35,,14,20,13,2,28,35
3,14:54,5v5,N.J,26,s,5,,,dr,,,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,7,33,35,,16,21,26,5,6,35
3,14:47,5v5,N.J,6,w,21,26,,opl,ol,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,16,21,26,5,6,35
3,14:39,5v5,FLA,5,w,16,11,,oc,dc,,,y,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,11,16,68,5,7,35,,16,21,26,5,6,35
3,12:35,5v5,FLA,21,b,36,51,18,or,or,opr,y,y,,,18,y,y,-3,35,467,12/17/2015,N.J,FLA,,,,21,18,36,33,51,35,,21,51,20,7,8,35
3,9:43,5v5,FLA,23,w,22,42,,oelr,oc,,y,,,,23,y,,-4,35,467,12/17/2015,N.J,FLA,,,,23,42,22,5,7,35,,14,21,13,7,28,35
3,9:34,5v5,FLA,5,s,7,22,42,opl,opl,ol,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,23,42,22,5,7,35,,14,21,13,7,28,35
3,9:08,5v5,N.J,2,w,13,51,,opl,ofp,,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,7:46,5v4,N.J,13,w,14,,,ofp,,,,y,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,18,36,33,51,35,0,,14,20,13,26,2,35
3,7:31,5v4,N.J,26,w,13,2,13,or,oc,opr,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,18,36,33,51,35,0,,14,20,13,26,2,35
3,7:23,5v4,N.J,13,o,2,13,2,oc,opr,oc,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,18,36,33,51,35,0,,14,20,13,26,2,35
3,6:22,5v4,N.J,51,t,21,8,16,ol,oc,opr,,y,,y,,,,-4,35,467,12/17/2015,N.J,FLA,,,,11,16,7,44,35,0,,16,21,51,22,8,35
3,5:25,5v5,FLA,73,w,53,,,of,,,,,,,,,,-3,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:44,5v6,FLA,48,s,73,,,nl,,,,y,,y,,,,-3,35,467,12/17/2015,N.J,FLA,,,,53,73,48,5,7,35,,14,21,20,13,6,8
3,0:10,5v5,FLA,51,o,36,22,23,opr,or,nr,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,0:05,5v5,FLA,33,o,21,,,opl,,,,,,,,,,-4,35,467,12/17/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:55,5v5,CAR,54,s,12,,,opr,,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,30,1,,21,18,36,33,51,1,,12,16,32,26,54,30
1,18:44,5v5,CAR,32,o,12,,,oelc,,,y,,,,,,,0,1,20479,12/18/2015,CAR,FLA,31,35,,21,18,36,33,51,1,,12,16,32,26,54,30
1,16:43,5v5,CAR,11,W,42,65,11,nl,dl,dl,y,y,4 on 2,,15,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,33,1,,11,15,42,27,65,30
1,16:00,5v5,FLA,21,w,44,36,21,or,nl,dl,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,18,36,4,44,1,,12,16,32,26,54,30
1,15:54,5v5,FLA,21,o,36,,,or,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,18,36,4,44,1,,12,16,32,26,54,30
1,12:41,5v5,CAR,12,w,16,54,32,ol,oc,nl,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,5,44,1,,12,16,32,54,65,30
1,11:29,5v5,CAR,24,w,18,25,,nc,nr,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,33,51,1,,18,24,25,5,74,30
1,9:56,5v5,CAR,11,w,42,,,oc,,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,4,44,1,,11,15,42,26,54,30
1,7:36,5v5,CAR,53,o,26,,,orrr,,,y,,3 on 2,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,23,73,48,4,44,1,,49,53,34,26,65,30
1,7:17,5v5,FLA,53,t,73,,,oc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,53,73,48,5,7,1,,18,24,25,5,74,30
1,6:04,5v4,FLA,73,w,36,73,51,oc,or,oc,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,73,18,36,51,1,,16,49,27,65,30,0
1,5:03,5v4,FLA,7,w,5,11,5,ol,opl,dc,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,7,1,,16,18,24,27,65,30
1,4:48,5v5,CAR,5,o,32,12,,of,of,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,33,51,1,,12,32,25,5,74,30
2,19:13,5v5,CAR,32,w,16,26,54,oc,nl,dr,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,33,51,1,,12,16,32,26,54,30
2,17:18,5v5,FLA,42,w,23,42,,orrl,nc,,y,,3 on 2,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,23,42,86,5,7,1,,18,24,25,26,54,30
2,15:15,5v5,FLA,36,w,51,,,dc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,18,36,33,51,1,,49,53,34,5,74,30
2,14:26,5v5,FLA,33,w,21,,,opl,,,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,73,18,33,51,1,,49,53,34,26,54,30
2,13:56,5v5,CAR,42,s,27,,,dl,,,,y,3 on 2,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,11,15,42,27,65,30
2,13:22,5v5,CAR,53,w,49,,,or,,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,49,53,34,5,74,30
2,13:18,5v5,CAR,27,w,42,11,,of,of,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,7,1,,11,15,42,27,65,30
2,12:30,5v5,CAR,15,s,42,11,65,nl,nl,dc,y,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,7,1,,11,15,42,27,65,30
2,11:39,5v5,FLA,86,w,23,,,nc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,18,36,33,51,1,,49,53,34,5,74,30
2,11:36,5v5,FLA,36,o,21,,,of,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,18,36,33,51,1,,49,53,34,5,74,30
2,10:45,5v5,CAR,24,w,25,54,,nr,dr,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,18,24,25,26,54,30
2,8:55,5v5,CAR,32,w,12,,,nr,,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,33,51,1,,12,16,32,27,65,30
2,5:33,5v5,CAR,12,o,32,16,65,orrc,or,dc,y,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,4,5,1,,12,16,32,65,74,30
2,2:48,5v4,FLA,73,o,36,,,oc,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,21,73,18,36,51,1,,11,42,26,54,30,0
2,1:36,5v5,FLA,53,b,73,,,oc,,,y,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,12,16,32,5,74,30
2,0:09,5v5,FLA,33,w,11,,,or,,,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,33,51,1,,49,53,34,26,54,30
2,0:02,5v5,FLA,11,b,16,,,ol,,,y,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,33,51,1,,49,53,34,26,54,30
3,17:49,5v5,FLA,44,w,53,48,,orrl,ol,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,49,53,34,5,74,30
3,17:12,5v5,CAR,25,w,18,24,,nc,nr,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,23,42,86,5,7,1,,18,24,25,26,54,30
3,16:26,5v5,CAR,42,s,27,65,11,dr,dl,dl,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,16,68,33,51,1,,11,15,42,27,65,30
3,15:51,5v5,FLA,33,o,11,16,,orrl,ol,,y,y,,y,,,,0,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,33,51,1,,12,16,32,27,65,30
3,14:30,5v5,CAR,5,s,12,42,5,opc,or,oc,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:39,5v4,CAR,27,o,5,16,,or,opr,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,18,36,33,51,1,0,,12,16,49,5,27,30
3,13:14,5v4,CAR,27,s,12,49,27,opl,nc,nc,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,16,33,51,1,0,,12,16,49,5,27,30
3,13:06,5v4,CAR,27,w,16,12,,opl,oelc,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,16,33,51,1,0,,12,16,49,5,27,30
3,12:32,5v4,CAR,26,w,27,26,27,oc,opl,oc,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,18,36,7,44,1,0,,11,15,53,26,27,30
3,9:03,5v5,CAR,34,w,53,,,oc,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,53,73,48,4,44,1,,49,53,34,5,74,30
3,7:57,5v5,CAR,54,w,16,32,,ol,oc,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,5,7,1,,12,16,32,26,54,30
3,4:55,5v4,FLA,16,t,7,51,68,oc,ol,opr,y,,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:25,5v4,FLA,68,w,16,11,,oelc,ol,,,y,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,7,1,,11,24,26,54,30,0
3,4:10,5v4,FLA,5,o,7,5,7,oc,ol,oc,,,,,,,,-1,30,20479,12/18/2015,CAR,FLA,,,,11,16,68,5,7,1,,11,24,26,54,30,0
3,3:34,5v5,CAR,74,w,16,,,opr,,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,53,48,7,44,1,,12,16,32,5,74,30
3,1:37,6v5,CAR,27,w,49,,,opl,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,16,73,33,51,1,,11,12,16,49,53,27
