Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Penguins,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,18:28,5v5,PIT,13,o,61,,,oelc,,,y,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,13,17,61,3,4,29,,27,73,18,6,7,1
2,18:05,5v5,PIT,17,w,61,3,4,nl,dl,dr,y,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,7,17,61,8,12,29,,27,73,68,6,7,1
2,17:21,5v5,FLA,5,w,11,16,,ol,nl,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,11,87,24,8,28,29,,11,16,68,5,51,1
2,16:58,5v5,PIT,28,w,81,87,,opr,of,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,21,63,36,33,44,1
2,16:31,5v5,FLA,21,w,36,,,ol,,,y,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,21,63,36,33,44,1
2,16:18,5v5,PIT,14,o,81,28,,oc,dr,,y,y,4 on 3,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,3,58,29,,17,21,86,33,44,1
2,13:42,5v5,FLA,18,w,63,,,nc,,,y,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,63,18,36,5,51,1
2,13:21,5v5,FLA,18,w,36,51,,nc,dc,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,63,18,36,5,51,1
2,11:48,5v5,FLA,11,w,68,,,oc,,,y,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,8,12,29,,11,16,68,6,7,1
2,11:43,5v5,FLA,6,w,17,,,opr,,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,81,87,14,3,4,29,,17,42,86,6,7,1
2,9:56,5v5,FLA,36,b,5,36,,dr,nc,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,28,58,29,,63,18,36,5,51,1
2,9:47,5v5,FLA,36,o,63,,,oelc,,,y,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,28,58,29,,63,18,36,5,51,1
2,9:02,5v5,PIT,7,w,17,28,58,nr,dr,dl,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,7,11,72,8,12,29,,21,27,73,6,7,1
2,8:50,5v5,PIT,8,w,11,12,72,opr,oc,oc,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,7,11,72,8,12,29,,21,27,73,6,7,1
2,7:03,5v5,FLA,63,s,44,,,dsr,,,,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,63,18,36,33,44,1
2,6:54,5v5,FLA,51,w,17,,,of,,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,28,58,29,,17,42,86,5,51,1
2,6:36,5v5,PIT,17,w,58,,,oc,,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,13,17,61,28,58,29,,17,42,86,5,51,1
2,6:07,5v5,PIT,87,o,14,,,oc,,,y,y,2 on 1,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,27,42,86,5,51,1
2,5:42,5v5,PIT,28,o,58,87,,opl,of,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,21,27,73,33,44,1
2,4:14,5v5,FLA,21,w,16,,,oc,,,y,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,16,21,73,6,7,1
2,3:54,5v5,FLA,16,o,51,68,,opl,ol,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,13,24,61,8,12,29,,11,16,68,5,51,1
2,3:10,4v5,PIT,7,w,11,58,,orrr,nc,,y,,3 on 2,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,7,11,28,58,29,0,,11,21,73,36,51,1
2,2:44,5v4,FLA,68,w,16,11,,oell,oelc,,y,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,87,14,4,12,29,0,,11,16,27,68,5,1
2,1:47,5v4,FLA,36,w,51,,,nc,,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,7,11,28,58,29,0,,21,73,18,36,51,1
2,1:36,5v4,FLA,21,t,73,51,,or,oc,,y,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,7,11,28,58,29,0,,21,73,18,36,51,1
2,1:18,5v5,FLA,17,s,63,42,,oelc,or,,,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,8,29,,17,42,63,6,7,1
3,18:55,5v5,FLA,5,o,63,18,,opr,oelc,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,63,18,36,5,51,1
3,17:43,5v5,PIT,72,b,57,58,,oc,dc,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:45,5v5,PIT,4,o,87,,,opl,,,,y,,,81,y,y,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,3,4,29,,21,27,73,6,33,1
3,15:00,5v4,FLA,68,w,11,16,,oc,oc,,,y,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,7,13,28,58,29,0,,11,16,27,68,5,1
3,14:48,5v4,FLA,73,o,51,18,51,oc,opl,oc,,,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,11,13,4,12,29,0,,21,73,18,36,51,1
3,14:44,5v4,FLA,73,w,18,,,orrl,,,y,,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,11,13,4,12,29,0,,21,73,18,36,51,1
3,14:16,5v4,FLA,73,t,51,21,73,oc,opr,nr,,,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,7,71,28,58,29,0,,21,73,18,36,51,1
3,12:44,5v5,FLA,86,w,7,,,nc,,,,,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,3,4,29,,17,42,86,6,7,1
3,12:17,5v5,PIT,3,s,17,,,opl,,,,,,,,,,2,29,20083,10/20/2015,FLA,PIT,,,,13,17,61,3,4,29,,17,42,86,5,51,1
3,9:28,5v5,FLA,36,w,63,36,5,ol,nr,dc,,,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,7,11,24,3,4,29,,63,18,36,5,51,1
3,9:23,5v5,FLA,51,s,36,,,opl,,,,y,,,,,,2,1,20083,10/20/2015,FLA,PIT,,,,7,11,24,3,4,29,,63,18,36,5,51,1
3,8:35,5v5,FLA,7,w,21,73,7,oc,nl,dl,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,3,4,29,,21,27,73,6,7,1
3,7:32,5v5,PIT,12,w,14,8,,dl,dc,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,8,12,29,,11,16,68,33,44,1
3,7:20,5v5,PIT,87,o,81,,,orrc,,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,8,12,29,,11,16,68,33,44,1
3,7:14,5v5,PIT,17,w,3,13,,ol,of,,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,8,12,29,,11,16,68,33,44,1
3,6:16,5v5,FLA,42,w,17,,,oc,,,,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,28,58,29,,17,42,86,5,51,1
3,6:07,5v5,FLA,42,o,17,,,oelc,,,y,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,72,57,28,58,29,,17,42,86,5,51,1
3,1:57,5v5,PIT,57,w,71,,,or,,,,,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,72,57,8,58,29,,21,63,36,6,7,1
3,1:50,5v5,FLA,36,w,63,21,,or,dr,,,y,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,87,72,57,8,58,29,,63,18,36,33,44,1
3,1:32,5v5,FLA,63,w,18,36,33,nc,dl,dl,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,11,63,18,33,44,1
3,0:37,5v5,FLA,6,w,16,,,opc,,,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,8,12,29,,11,16,68,6,7,1
4,4:30,3v4,FLA,36,s,44,,,nc,,,,y,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,71,81,87,0,58,29,,36,0,33,44,1,0
4,4:04,4v3,PIT,81,w,58,87,71,oc,oc,oc,,,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,0,58,29,,17,0,33,44,1,0
4,3:46,4v3,PIT,81,w,58,81,,oc,oc,,y,y,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,0,58,29,,17,0,33,44,1,0
4,3:39,4v3,PIT,71,o,58,87,71,oc,opr,or,y,y,,y,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,0,58,29,,17,0,33,44,1,0
1,19:47,5v5,PIT,71,w,61,,,nl,,,,,,,,,,0,31,20010,8/10/2015,DAL,PIT,31,29,,71,72,61,3,12,29,,90,43,10,4,47,31
1,19:24,5v5,DAL,43,w,4,31,,dr,dc,,,,,,,,,0,29,20010,8/10/2015,DAL,PIT,32,37,,81,87,14,28,58,29,,90,43,10,4,47,31
1,19:13,5v5,PIT,81,w,87,58,,nc,dr,,,Y,,,,,,0,31,20010,8/10/2015,DAL,PIT,,,,81,87,14,28,58,29,,20,91,43,3,33,31
1,18:28,5v5,PIT,19,w,8,,,dsl,,,,,,,,,,0,31,20010,8/10/2015,DAL,PIT,,,,13,19,57,4,8,29,,13,83,21,2,3,31
1,18:21,5v5,DAL,13,o,83,31,,orrr,dc,,Y,Y,,Y,,,,1,29,20010,8/10/2015,DAL,PIT,,,,13,19,57,4,8,29,,13,83,21,2,24,31
1,17:01,5v5,PIT,71,w,81,14,,nr,dr,,,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,71,72,61,28,58,29,,20,91,14,4,47,31
1,16:20,5v5,DAL,10,w,90,3,,nc,dr,,,Y,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,13,19,57,28,58,29,,90,10,21,3,33,31
1,15:48,5v5,DAL,21,w,83,,,ol,,,,,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,13,19,57,4,8,29,,13,83,21,2,3,31
1,14:51,5v5,DAL,14,w,4,,,dr,,,,,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,87,41,14,28,58,29,,20,91,14,3,33,31
1,13:37,5v5,PIT,8,w,72,71,72,opl,nc,dc,,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,13:07,5v5,DAL,13,b,83,,,dsl,,,Y,Y,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,13,72,61,3,12,29,,13,83,21,3,33,31
1,11:55,5v5,PIT,28,o,81,87,58,opl,or,or,,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,11:13,5v5,DAL,90,w,10,90,,dl,dc,,,Y,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,71,72,61,4,8,29,,90,43,10,4,47,31
1,10:59,5v5,PIT,4,w,71,61,8,opr,dl,dl,,Y,,,72,Y,,1,31,20010,8/10/2015,DAL,PIT,,,,71,72,61,4,8,29,,90,43,10,4,47,31
1,10:28,5v5,DAL,13,w,21,,,ol,,,,,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,7,24,41,3,12,29,,13,83,21,2,24,31
1,9:44,5v5,PIT,58,s,19,13,19,opr,ol,ol,,Y,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,13,19,57,28,58,29,,18,27,38,2,24,31
1,9:30,5v5,DAL,20,w,33,18,,dc,dr,,,,,,20,,,1,29,20010,8/10/2015,DAL,PIT,,,,13,19,57,28,58,29,,20,91,14,3,33,31
1,8:45,5v5,DAL,90,w,14,91,,oc,nl,,,,,,,,,1,29,20010,8/10/2015,DAL,PIT,,,,81,87,61,4,8,29,,90,91,14,33,47,31
1,7:58,5v4,PIT,81,o,87,81,58,orrr,orrl,oc,Y,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,81,87,14,57,58,29,,21,38,24,33,31,0
1,7:49,5v4,PIT,81,o,58,87,57,oc,opr,or,,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,81,87,14,57,58,29,,21,38,24,33,31,0
1,7:28,5v4,PIT,58,s,87,57,87,opr,or,or,,Y,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,81,87,14,57,58,29,,21,38,24,33,31,0
1,7:08,5v4,PIT,41,w,58,71,61,oc,oc,or,,,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,71,41,72,61,58,29,,20,14,2,47,31,0
1,6:47,5v4,PIT,61,b,71,58,72,or,or,opr,Y,Y,,,,,,1,31,20010,8/10/2015,DAL,PIT,,,,71,41,72,61,58,29,,20,14,2,47,31,0
