Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Habs,F,F,F,D,D,G/Extra Attacker,Leafs,F,F,F,D,D,G/Extra Attacker
2,11:30,5v5,MTL,41,r,,,,,,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,51,15,41,45,74,39,,28,70,14,32,47,50
2,10:25,5v5,CHI,4,w,65,,,opc,,,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,17,11,43,26,28,39,,19,65,81,2,4,50
2,10:10,5v5,CHI,81,w,65,19,,nl,dsr,,y,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,26,28,39,,19,65,81,2,4,50
2,9:47,5v5,CHI,7,o,72,88,15,opr,oelc,oell,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,15,72,88,7,57,50
2,9:12,5v5,CHI,7,o,88,72,,opr,oc,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,51,15,41,76,79,39,,15,72,88,7,57,50
2,8:53,5v5,CHI,24,w,72,88,,nc,dc,,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,51,42,15,45,79,39,,72,88,24,4,57,50
2,8:45,5v5,CHI,32,s,11,,,,ol,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,17,32,43,45,74,39,,11,24,86,32,47,50
2,8:17,5v5,MTL,17,w,43,32,43,oc,or,oelc,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,17,32,43,45,74,39,,11,24,86,32,47,50
2,7:50,5v5,CHI,28,w,14,,,or,,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,27,81,42,26,28,39,,28,70,14,2,7,50
2,5:41,5v5,MTL,27,w,81,74,43,oc,nl,nc,y,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,81,42,26,74,39,,11,15,86,7,57,50
2,5:04,5v5,CHI,24,w,47,11,,opl,nr,,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,17,32,43,45,76,39,,28,14,24,32,47,50
2,4:17,5v5,MTL,14,w,67,74,,oc,nc,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,28,74,39,,28,70,14,2,4,50
2,4:11,5v5,MTL,74,w,28,67,,or,opr,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,28,74,39,,28,70,14,2,4,50
2,3:59,5v5,MTL,28,o,11,,,oc,,,,y,,,14,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,28,74,39,,28,70,14,2,4,50
2,3:51,5v5,MTL,28,o,14,,,oelc,,,y,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,28,74,39,,28,70,14,2,4,50
2,2:05,5v5,MTL,27,w,81,,,or,,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,81,42,76,79,39,,15,72,88,32,47,50
2,1:40,5v5,MTL,76,o,81,27,74,opr,or,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,81,42,26,76,39,,11,24,86,2,4,50
2,1:30,5v5,MTL,26,s,76,,,ol,,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,81,42,26,76,39,,11,24,86,2,4,50
2,1:13,5v5,CHI,11,w,24,,,dr,,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,26,74,39,,11,24,86,2,4,50
2,1:00,5v5,CHI,24,w,86,11,24,oelr,oelc,oelr,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,26,74,39,,11,24,86,2,4,50
2,0:13,5v5,MTL,27,w,76,27,,or,oc,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,51,41,76,79,39,,19,65,81,7,57,50
3,19:32,5v5,CHI,81,s,19,,,nl,,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,19,65,81,2,4,50
3,18:07,5v5,MTL,15,o,42,26,28,ol,dc,dl,y,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,15,74,76,39,,15,72,88,7,47,50
3,17:08,5v5,MTL,32,b,17,32,,oc,oc,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,17,32,43,28,45,39,,11,24,86,7,57,50
3,17:04,5v5,MTL,79,o,11,14,,opc,of,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,19,65,81,2,4,50
3,15:38,5v5,CHI,57,w,88,57,,dr,dc,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,27,51,41,26,74,39,,15,72,88,7,57,50
3,15:20,5v5,MTL,45,w,28,81,,opl,of,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,15,28,45,39,,11,24,86,32,47,50
3,15:15,5v5,CHI,11,w,86,,,oc,,,y,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,81,42,15,28,45,39,,11,24,86,32,47,50
3,14:56,5v5,MTL,11,w,67,,,or,,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,11,15,2,7,50,0
3,14:53,5v4,MTL,76,w,14,,,ofp,,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,11,15,2,7,50,0
3,14:19,5v4,MTL,67,w,14,76,79,or,or,oc,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,19,81,2,7,50,0
3,14:01,5v4,MTL,67,w,79,76,14,ol,oc,opr,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:08,5v4,MTL,27,w,51,,,or,,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,51,15,26,28,39,,81,86,32,57,50,0
3,12:36,5v5,CHI,72,w,11,72,15,oc,nl,dc,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,17,11,67,76,79,39,,11,19,72,2,4,50
3,10:52,5v5,MTL,15,w,42,,,ol,,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,15,28,45,39,,28,70,14,32,47,50
3,10:33,5v5,MTL,67,w,11,67,,oc,or,,y,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,26,74,39,,19,65,88,2,4,50
3,10:12,5v5,CHI,19,w,88,,,or,,,y,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,26,74,39,,19,65,88,2,4,50
3,10:08,5v5,CHI,86,w,11,,,of,,,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,81,42,15,76,79,39,,11,24,86,7,57,50
3,6:33,5v5,MTL,27,w,67,41,,oelr,ol,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,27,51,41,26,74,39,,11,19,81,4,57,50
3,6:24,5v5,MTL,76,w,14,79,67,opr,or,oc,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,11,24,86,2,4,50
3,5:56,5v5,MTL,67,w,79,76,,oc,oc,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,72,24,86,2,4,50
3,5:08,5v5,CHI,72,w,88,7,,nc,nc,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,15,72,88,7,57,50
3,4:51,5v5,MTL,79,w,76,17,,nr,dc,dc,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,17,32,43,76,79,39,,15,72,88,2,4,50
3,4:25,5v5,MTL,43,w,76,,,dc,,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,43,28,45,39,,11,24,86,7,57,50
3,4:18,5v5,MTL,45,o,28,61,,or,opl,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,43,28,45,39,,11,24,86,7,57,50
3,3:52,5v5,CHI,86,b,11,,,oelc,,,,y,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,27,81,42,28,45,39,,11,70,86,2,32,50
3,3:12,5v5,MTL,14,w,67,,,nr,,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,11,67,76,79,39,,19,65,81,2,4,50
3,2:56,5v5,CHI,65,w,19,81,,dc,dr,,,,,,,,,-1,39,20648,1/14/2016,MTL,CHI,,,,27,51,41,26,74,39,,15,65,88,7,57,50
3,2:27,5v5,MTL,42,w,81,,,of,,,y,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,81,42,15,76,79,39,,15,72,88,7,57,50
3,1:27,6v5,MTL,28,w,67,11,,oelc,or,,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,27,11,67,26,28,,11,24,86,2,4,50
3,1:22,6v5,MTL,14,w,26,,,oc,,,,y,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,27,11,67,26,28,,11,24,86,2,4,50
3,1:04,6v5,MTL,14,w,27,14,27,oelr,or,oelr,,,,,,,,-1,50,20648,1/14/2016,MTL,CHI,,,,14,27,11,67,26,28,,11,24,86,2,4,50
1,18:45,5v5,CHI,81,w,19,4,81,or,dsr,dr,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,50,40,,14,11,67,76,79,40,,19,65,81,2,4,50
1,18:40,5v5,CHI,86,w,24,,,of,,,,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,81,15,41,28,45,40,,11,24,86,32,57,50
1,17:30,5v5,MTL,22,w,27,74,26,dc,dc,dl,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,74,40,,28,70,14,7,52,50
1,17:20,5v5,CHI,14,o,52,,,orrl,,,y,y,,y,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,74,40,,28,70,14,7,52,50
1,16:40,5v5,MTL,67,o,11,,,oelc,,,y,,,,,,,1,50,20674,1/17/2016,CHI,MTL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,16:16,5v5,CHI,57,o,88,72,88,orrr,nc,dc,y,y,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,26,74,40,,15,72,88,32,57,50
1,15:51,5v5,CHI,57,s,72,88,,ol,ol,,,y,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,26,74,40,,15,72,88,32,57,50
1,15:10,5v5,CHI,2,s,4,,,dsc,,,,y,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,76,79,40,,14,24,86,2,4,50
1,14:42,5v5,CHI,4,o,19,,,ofp,,,,,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,19,65,81,2,4,50
1,13:47,5v5,MTL,81,w,74,,,ol,,,y,,,,,,,1,50,20674,1/17/2016,CHI,MTL,,,,81,15,41,26,74,40,,15,72,88,2,4,50
1,13:44,5v5,MTL,26,w,81,,,orrc,,,y,y,,,81,y,y,1,50,20674,1/17/2016,CHI,MTL,,,,81,15,41,26,74,40,,15,72,88,2,4,50
1,13:30,5v5,CHI,11,o,24,86,,oelc,or,,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,26,74,40,,11,24,86,7,52,50
1,13:24,5v5,CHI,52,w,7,,,opc,,,,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,26,74,40,,11,24,86,7,52,50
1,11:42,5v5,CHI,81,o,19,65,4,ol,oelr,oc,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,11,15,26,74,40,,19,65,81,2,4,50
1,11:17,5v5,CHI,28,b,52,,,ol,,,y,,,,28,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,28,70,14,7,52,50
1,10:06,5v5,MTL,14,w,11,,,or,,,,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,2,4,50
1,9:24,5v5,CHI,72,w,88,,,orrc,,,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,76,79,40,,15,72,88,7,52,50
1,7:26,5v5,CHI,65,w,32,57,,dsr,dc,,,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,32,57,50
1,6:45,5v5,CHI,81,w,19,65,2,oc,nc,dsc,y,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,74,40,,19,65,81,2,4,50
1,6:28,5v5,CHI,81,t,65,57,,or,or,,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,74,40,,19,65,81,32,57,50
1,6:16,5v5,CHI,32,o,19,32,57,opr,or,opl,,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,74,40,,19,65,81,32,57,50
1,6:03,5v5,CHI,14,w,70,,,nr,,,,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,27,51,22,26,76,40,,28,70,14,32,57,50
1,5:36,5v5,MTL,81,w,15,,,or,,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,81,15,41,28,76,40,,15,72,88,7,52,50
1,3:52,5v5,MTL,11,t,74,,,ol,,,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,11,24,86,2,4,50
1,3:43,5v5,MTL,14,t,26,,,orrr,,,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,11,24,86,2,4,50
1,2:22,5v5,CHI,72,o,88,15,88,oelc,ol,oc,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,15,72,88,32,57,50
1,2:07,5v5,MTL,17,w,79,76,,or,nc,,,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,15,72,88,32,57,50
1,2:00,5v5,CHI,72,w,88,,,nc,,,,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,15,72,88,2,4,50
1,1:33,5v5,MTL,26,w,81,41,15,orrc,or,nl,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,81,15,41,26,74,40,,11,24,86,7,52,50
1,0:52,5v5,MTL,67,w,14,28,,opr,nc,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,28,76,40,,19,65,81,2,4,50
1,0:03,5v5,MTL,51,w,27,76,,oc,dsc,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,22,76,79,40,,15,72,88,7,57,50
1,0:02,5v5,MTL,79,o,51,,,oelpr,,,,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,22,76,79,40,,15,72,88,7,57,50
2,19:20,5v5,MTL,67,w,11,26,,dsr,dr,,y,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,2,7,50
2,19:02,5v5,CHI,52,o,72,88,15,ol,or,or,,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,27,11,76,79,40,,15,72,88,7,52,50
2,18:09,5v4,CHI,7,o,88,7,72,opr,oc,opl,,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,67,26,74,40,0,,15,72,88,2,7,50
2,17:41,5v4,CHI,88,w,72,7,72,oc,ol,opl,y,y,,,2,y,,0,40,20674,1/17/2016,CHI,MTL,,,,14,67,26,74,40,0,,15,72,88,2,7,50
2,17:12,5v4,CHI,19,w,81,86,,oc,nc,,,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,81,15,76,79,40,0,,19,65,81,86,52,50
2,17:04,5v4,CHI,65,b,81,65,,ol,ol,,y,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,81,15,76,79,40,0,,19,65,81,86,52,50
2,15:53,5v5,MTL,67,w,11,,,nr,,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,28,45,40,,11,88,24,4,32,50
2,13:32,5v5,CHI,15,w,72,57,,or,dsr,,y,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,17,22,15,74,76,40,,15,72,88,7,52,50
2,12:54,5v5,CHI,19,o,81,,,oc,,,,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,2,4,50
2,12:08,5v5,MTL,76,w,22,,,or,,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,81,22,15,28,76,40,,15,72,81,32,57,50
2,11:59,5v5,MTL,15,w,81,76,,or,or,,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,81,22,15,28,76,40,,15,72,81,32,57,50
2,10:10,5v5,MTL,25,o,32,,,oell,,,,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,17,32,25,26,74,40,,28,70,14,32,57,50
2,9:30,5v4,CHI,88,o,72,88,2,or,nc,nc,y,y,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,14,15,76,79,40,0,,15,72,88,2,7,50
2,8:50,5v4,CHI,86,w,15,88,,orrl,ol,,y,,,,,,,0,40,20674,1/17/2016,CHI,MTL,,,,81,41,26,74,40,0,,15,72,88,86,52,50
2,8:21,4v4,MTL,76,o,51,79,,or,ol,,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,76,79,40,0,,11,24,32,57,50,0
2,8:08,4v4,MTL,27,w,51,76,79,oc,or,opl,y,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,76,79,40,0,,11,24,32,57,50,0
2,7:54,5v4,MTL,27,o,76,79,76,orrl,ol,opl,y,y,,,51,,,0,50,20674,1/17/2016,CHI,MTL,,,,27,51,11,76,79,40,,11,24,32,57,50,0
2,7:31,5v4,MTL,14,s,11,,,orrc,,,y,y,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,15,81,2,4,50,0
2,7:00,4v4,MTL,74,w,15,26,,or,dr,,,,,,,,,0,50,20674,1/17/2016,CHI,MTL,,,,32,15,26,74,40,0,,88,86,4,57,50,0
2,6:24,5v4,CHI,19,o,88,81,,orrc,orrc,,y,,,,81,y,y,0,40,20674,1/17/2016,CHI,MTL,,,,17,41,74,79,40,0,,19,81,88,2,7,50
2,5:54,5v5,MTL,27,b,41,,,ol,,,y,y,,,,,,1,50,20674,1/17/2016,CHI,MTL,,,,27,51,41,28,45,40,,11,24,86,7,57,50
2,3:57,5v5,CHI,4,o,57,88,72,oc,opl,ol,,y,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,14,11,67,28,76,40,,15,72,88,4,57,50
2,2:04,5v5,CHI,88,w,52,,,dc,,,,y,,,,,,1,40,20674,1/17/2016,CHI,MTL,,,,81,22,15,28,76,40,,15,72,88,7,52,50
2,1:53,5v5,MTL,67,w,11,26,,nc,dc,,,y,,,,,,1,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,2,4,50
2,0:13,5v5,CHI,86,w,24,72,4,oelr,oelr,or,,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,27,51,41,28,45,40,,15,72,88,2,4,50
2,0:04,5v5,CHI,72,w,4,2,,dsr,dl,,,,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,81,22,15,28,45,40,,15,72,88,2,4,50
3,18:20,5v5,CHI,24,t,86,,,ol,,,y,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,27,51,41,28,45,40,,11,24,86,7,52,50
3,17:34,5v5,MTL,26,s,11,,,ofp,,,,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,28,70,14,7,52,50
3,16:54,5v5,MTL,81,t,15,81,,or,or,,y,y,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,81,22,15,76,79,40,,19,65,81,2,4,50
3,16:44,5v5,MTL,22,o,76,79,,or,opl,,,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,81,22,15,76,79,40,,19,65,81,2,4,50
3,15:23,5v5,MTL,51,s,28,,,nc,,,,y,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,27,51,41,28,45,40,,11,15,88,32,57,50
3,14:42,5v5,MTL,25,s,14,,,orrr,,,y,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,25,26,74,40,,11,24,86,2,4,50
3,14:09,5v5,CHI,28,w,70,,,nc,,,,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,28,70,14,32,57,50
3,14:05,5v5,CHI,28,w,70,,,oell,,,,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,28,70,14,32,57,50
3,13:33,5v4,CHI,52,w,19,81,,orrc,oelc,,y,,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,81,41,26,74,40,0,,19,65,81,52,57,50
3,13:06,5v4,CHI,81,o,57,52,81,orrc,oc,opr,y,,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,81,41,26,74,40,0,,19,65,81,52,57,50
3,13:00,5v4,CHI,57,o,81,52,81,or,or,opr,,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,81,41,26,74,40,0,,19,65,81,52,57,50
3,12:20,5v4,CHI,7,s,88,7,,ol,dr,,,y,,,,,,2,40,20674,1/17/2016,CHI,MTL,,,,14,67,28,79,40,0,,15,72,88,2,7,50
3,10:55,5v5,MTL,51,w,41,79,,dr,dc,,,y,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,27,51,41,76,79,40,,28,70,14,7,57,50
3,10:34,5v4,MTL,76,w,79,14,79,oc,opr,oc,,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,11,15,2,4,50,0
3,10:28,5v4,MTL,14,o,79,76,,oc,opl,,,y,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,11,15,2,4,50,0
3,9:38,5v4,MTL,76,s,79,76,79,opc,opl,opc,,,,,11,y,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,19,81,4,7,50,0
3,9:38,5v4,MTL,11,r,,,,,,,y,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,19,81,4,7,50,0
3,9:38,5v4,MTL,67,r,,,,,,,y,y,,y,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,76,79,40,,19,81,4,7,50,0
3,9:09,5v5,MTL,26,o,41,,,opr,,,,,,,,,,1,50,20674,1/17/2016,CHI,MTL,,,,27,51,41,26,74,40,,11,24,86,2,32,50
3,8:27,5v5,CHI,88,o,72,,,orrl,,,,y,,y,,,,1,40,20674,1/17/2016,CHI,MTL,,,,27,81,22,28,45,40,,15,72,88,7,57,50
3,7:44,5v5,MTL,79,o,25,,,opl,,,,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,17,32,25,76,79,40,,28,70,14,7,52,50
3,6:55,5v5,MTL,14,o,11,74,,ol,oelc,,y,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,4,52,50
3,6:44,5v5,MTL,11,w,67,,,ol,,,y,,,,,,,2,50,20674,1/17/2016,CHI,MTL,,,,14,11,67,26,74,40,,19,65,81,4,52,50
3,1:24,5v6,CHI,81,t,2,,,dsl,,,,y,,y,,,,2,,20674,1/17/2016,CHI,MTL,,,,14,27,11,67,76,79,,19,65,81,2,4,50
3,1:13,5v5,MTL,17,t,25,32,,orrc,oelc,,y,y,,,,,,3,50,20674,1/17/2016,CHI,MTL,,,,17,32,25,28,45,40,,28,70,14,52,57,50
1,18:52,5v5,MTL,28,w,11,,,opr,,,,,,,,,,0,35,20596,1/6/2016,MTL,N.J,39,35,,14,11,67,28,76,39,,14,20,46,2,28,35
1,18:00,5v5,MTL,21,w,17,,,nc,,,,y,,,,,,0,35,20596,1/6/2016,MTL,N.J,40,1,,17,32,21,74,79,39,,9,11,22,7,44,35
1,17:32,5v5,MTL,27,w,43,42,26,oc,nr,dc,,,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,27,42,43,26,79,39,,9,19,21,5,6,35
1,17:02,5v5,N.J,44,w,25,19,,opl,oell,,,,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,27,41,43,26,79,39,,19,21,25,7,44,35
1,16:28,5v5,MTL,45,o,74,,,ol,,,,,,,51,,,0,35,20596,1/6/2016,MTL,N.J,,,,51,81,41,45,74,39,,25,51,15,7,44,35
1,15:44,5v5,MTL,11,o,67,,,or,,,y,,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,14,11,67,28,76,39,,14,20,46,2,28,35
1,15:42,5v5,MTL,67,w,14,,,oelc,,,,y,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,14,11,67,28,76,39,,14,20,46,2,28,35
1,14:42,5v5,N.J,22,w,11,,,or,,,y,y,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,27,42,43,26,79,39,,11,22,23,7,44,35
1,13:21,5v5,MTL,51,w,74,,,nc,,,,,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,51,81,41,74,76,39,,25,51,15,5,7,35
1,9:48,5v5,MTL,26,w,21,79,,dc,dl,,,y,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,17,32,21,26,79,39,,9,19,21,5,44,35
1,8:52,5v5,N.J,28,s,22,,,opl,,,,y,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,27,42,43,28,76,39,,11,22,23,6,28,35
1,8:24,5v5,N.J,6,s,22,,,oelpc,,,,,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,7:45,5v5,MTL,67,w,11,,,oc,,,,y,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,14,11,67,26,79,39,,14,20,46,5,7,35
1,6:27,5v5,MTL,74,w,45,51,81,or,opr,ol,,y,,,,,,0,35,20596,1/6/2016,MTL,N.J,,,,51,81,41,45,74,39,,25,51,15,5,7,35
1,5:56,5v5,N.J,44,w,14,7,20,dr,dc,dc,,y,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,27,42,43,28,76,39,,14,20,46,7,44,35
1,5:40,5v5,N.J,28,s,14,46,,opl,ol,,,y,,,,,,0,39,20596,1/6/2016,MTL,N.J,,,,27,42,43,28,76,39,,14,20,46,7,28,35
