Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,STL,F,F,F,D,D,G/Extra Attacker,OPP,F,F,F,D,D,G/Extra Attacker
2,0:03,5v5,STL,91,w,55,,,,opr,,,,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,91,20,4,55,1,,51,16,28,2,5,33
3,18:34,5v5,STL,6,w,42,,,ofp,,,,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,10,23,42,6,41,1,,51,16,28,8,62,33
3,18:23,5v5,STL,10,a,23,,,or,,,Y,,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,10,23,42,6,41,1,,51,16,28,8,62,33
3,18:16,5v5,STL,10,w,42,41,,oelc,or,,Y,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,10,23,42,6,41,1,,51,16,28,8,62,33
3,17:05,5v5,EDM,19,w,20,55,,or,oelpc,,,Y,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,9,28,75,4,55,1,,55,20,42,19,77,33
3,16:08,5v4,STL,20,s,27,91,27,opr,or,opr,,,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,42,91,20,27,1,,51,28,2,62,33,0
3,16:01,5v4,STL,91,w,27,,,opr,,,,,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,42,91,20,27,1,,51,28,2,62,33,0
3,15:40,5v4,STL,26,t,20,27,26,orrc,oc,oc,Y,Y,,Y,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,42,91,20,27,1,,51,28,2,62,33,0
3,15:23,5v5,STL,17,w,36,,,,,,Y,,,,,,,-2,33,20056,10/15/2015,EDM,STL,,,,12,17,36,4,55,1,,97,10,67,19,77,33
3,14:59,5v5,EDM,10,o,67,97,,ol,nc,,,Y,,,,,,-2,1,20056,10/15/2015,EDM,STL,,,,12,17,36,6,41,1,,97,10,67,19,77,33
3,13:28,5v5,EDM,4,w,23,,,dsl,,,,Y,,,,,,-2,1,20056,10/15/2015,EDM,STL,,,,26,91,20,19,27,1,,23,93,4,2,5,33
3,12:53,5v5,STL,19,s,27,20,,opr,oelpc,,,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,91,20,19,27,1,,23,93,4,19,77,33
3,12:39,5v5,EDM,23,w,19,,,dc,,,,Y,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,26,91,20,19,27,1,,23,93,4,19,77,33
3,12:29,5v5,STL,12,w,19,27,1,dl,dc,dc,,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,12,17,36,6,41,1,,97,10,67,8,62,33
3,10:54,5v5,EDM,93,b,19,77,,nr,nl,,,Y,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,17,26,36,6,41,1,,23,93,4,19,77,33
3,10:50,5v5,EDM,77,o,93,,,opl,,,,,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,17,26,36,6,41,1,,23,93,4,19,77,33
3,10:14,5v4,EDM,77,w,16,77,2,opr,or,opc,,Y,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,9,28,19,27,1,0,,51,10,16,2,77,33
3,10:01,4v5,STL,20,w,6,,,dc,,,,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,20,4,6,1,0,,93,97,4,67,19,33
3,7:40,5v4,EDM,4,w,19,93,,opc,ofp,,,,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,36,42,19,27,1,0,,93,97,4,67,19,33
3,5:06,5v5,STL,4,w,42,91,55,opr,nc,dr,,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,23,42,91,4,55,1,,23,55,42,8,62,33
3,4:22,5v5,STL,20,w,26,19,26,or,dl,dl,Y,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,36,20,4,6,1,,93,97,4,19,77,33
3,4:13,5v5,STL,20,o,26,,,oelc,,,Y,Y,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,36,20,4,6,1,,93,97,4,19,77,33
3,2:34,5v5,EDM,16,w,8,62,,dl,dc,,,Y,,,,,,-1,1,20056,10/15/2015,EDM,STL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,2:13,5v5,STL,26,o,20,,,orrr,,,Y,,,,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,36,20,19,55,1,,97,16,28,19,77,33
3,2:09,5v5,STL,20,o,36,26,,orrc,oc,,Y,Y,,Y,,,,-1,33,20056,10/15/2015,EDM,STL,,,,26,36,20,19,27,1,,97,16,28,19,77,33
3,1:24,6v5,EDM,4,t,97,,,orrc,,,Y,,,,,,,-2,1,20056,10/15/2015,EDM,STL,,,,9,42,91,6,41,1,,23,93,97,4,2,19
3,1:02,6v5,EDM,4,w,2,,,dsl,,,,,,,,,,-2,1,20056,10/15/2015,EDM,STL,,,,9,36,42,19,27,1,,97,10,16,4,19,77
3,0:52,6v5,EDM,10,o,16,,,oelc,,,Y,,,,,,,-2,1,20056,10/15/2015,EDM,STL,,,,9,36,42,19,27,1,,97,10,16,4,19,77
1,19:19,5v5,STL,10,w,15,,,oc,,,y,y,,,,,,0,50,20256,11/14/2015,STL,CHI,34,50,,12,15,10,4,27,34,,19,56,81,7,57,50
1,19:16,5v5,STL,91,w,12,,,of,,,,,,,,,,0,50,20256,11/14/2015,STL,CHI,1,33,,12,91,20,6,22,34,,16,65,86,2,4,50
1,19:08,5v5,STL,12,t,22,,,oc,,,y,,,,12,y,,0,50,20256,11/14/2015,STL,CHI,,,,12,91,20,6,22,34,,16,65,86,2,4,50
1,15:50,5v5,CHI,2,s,86,,,opl,,,,y,,y,,,,0,34,20256,11/14/2015,STL,CHI,,,,28,23,75,6,22,34,,16,65,86,2,4,50
1,14:39,5v5,STL,27,w,10,42,19,or,dsl,dl,y,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,15,10,42,22,27,34,,19,72,81,2,7,50
1,14:13,5v5,CHI,81,w,4,72,,orrc,oc,,y,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,15,10,42,22,27,34,,19,72,81,2,4,50
1,14:02,5v5,STL,15,w,10,22,,ol,dl,,y,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,15,10,42,6,22,34,,15,72,88,2,4,50
1,13:24,5v5,STL,56,o,93,56,93,oelr,or,of,y,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,36,56,4,55,34,,16,65,86,2,4,50
1,13:09,5v5,STL,57,w,93,,,oelc,,,y,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,36,56,4,55,34,,16,65,86,2,4,50
1,12:38,5v5,CHI,67,b,16,32,,oelc,or,,y,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,36,56,4,55,34,,16,65,86,6,32,50
1,12:24,5v5,CHI,15,o,88,72,32,orrl,ol,nr,y,y,,,72,,,-1,34,20256,11/14/2015,STL,CHI,,,,15,10,42,19,27,34,,15,72,88,6,32,50
1,11:20,5v5,STL,22,o,23,22,6,opr,or,opl,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,28,23,75,6,22,34,,28,67,53,7,57,50
1,10:44,5v5,CHI,56,w,81,19,,nc,dr,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,12,91,20,4,55,34,,19,56,81,2,4,50
1,9:33,5v5,CHI,6,o,88,15,,orrr,dr,,y,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,36,56,22,27,34,,15,65,88,6,32,50
1,9:27,5v5,CHI,88,o,6,,,ol,,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,36,56,22,27,34,,15,65,88,6,32,50
1,8:24,5v5,STL,55,s,20,91,55,oc,opl,or,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,12,91,20,6,55,34,,16,67,86,6,32,50
1,7:24,5v5,CHI,2,w,19,,,oell,,,,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,12,91,20,4,55,34,,19,56,81,2,4,50
1,6:31,5v5,STL,23,w,27,,,oc,,,y,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,15,23,42,19,27,34,,67,72,88,32,57,50
1,5:49,5v5,CHI,67,w,86,4,,dc,dr,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,75,56,4,55,34,,28,67,53,4,57,50
1,5:12,5v5,CHI,67,w,57,,,dc,,,,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,36,56,4,55,34,,28,67,53,2,7,50
1,4:53,5v5,STL,4,o,10,,,oell,,,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,15,10,42,4,55,34,,19,56,81,7,57,50
1,2:19,5v4,CHI,6,s,19,86,,oc,nc,,,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,10,42,6,19,27,34,,19,65,81,86,6,50
1,0:08,5v4,STL,20,o,22,20,22,oc,opr,oc,,y,,,36,y,,-1,50,20256,11/14/2015,STL,CHI,,,,12,36,91,20,22,34,,16,67,2,4,50,0
2,17:40,5v5,CHI,72,w,19,88,,nr,dr,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,0,12,23,75,4,19,,19,72,88,4,6,50
2,17:29,5v5,CHI,72,w,88,72,,or,or,,y,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,0,12,23,75,4,19,,19,72,88,6,32,50
2,16:29,4v4,STL,91,w,20,27,,oc,dr,,y,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,91,20,19,27,34,,88,86,2,7,50,0
2,16:22,4v4,STL,19,w,27,,,oc,,,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,91,20,19,27,34,,88,86,2,7,50,0
2,16:19,4v4,STL,91,o,20,,,oelc,,,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,91,20,19,27,34,,88,86,2,7,50,0
2,16:07,4v4,CHI,86,w,88,,,dl,,,y,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,0,91,20,19,27,34,,88,86,2,7,50,0
2,15:52,4v4,STL,12,w,22,,,oc,,,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,12,36,22,55,34,,28,81,32,57,50,0
2,15:05,5v4,CHI,15,w,72,7,,ol,dr,,y,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,0,28,10,19,27,34,,15,72,88,2,7,50
2,14:10,5v5,STL,93,w,36,91,,or,nr,,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,93,36,56,4,6,,16,65,86,6,32,50
2,13:29,5v5,STL,91,w,20,12,22,oc,nl,dsr,y,y,,,91,y,y,-1,50,20256,11/14/2015,STL,CHI,,,,0,12,91,20,22,55,,56,67,86,6,32,50
2,11:44,5v4,STL,91,w,22,12,22,oc,opr,ol,,y,,y,,,,0,50,20256,11/14/2015,STL,CHI,,,,0,12,36,91,20,22,,15,81,7,57,50,0
2,11:05,5v5,CHI,28,w,53,6,,nl,dsc,,,,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,28,23,75,4,55,,28,67,53,6,32,50
2,11:03,5v5,CHI,2,s,88,15,2,opr,oelc,ol,,y,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,28,23,75,4,55,,28,67,53,6,32,50
2,9:27,4v4,CHI,4,w,19,81,2,ol,oc,dc,,,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,36,20,19,22,34,,19,81,2,4,50,0
2,8:22,4v4,CHI,4,w,86,2,,nc,dsl,,,y,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,93,10,4,55,34,,19,86,2,4,50,0
2,7:36,5v4,STL,20,o,91,12,22,oelc,ol,oc,y,y,,,,,,1,50,20256,11/14/2015,STL,CHI,,,,0,12,42,91,20,22,,16,67,7,57,50,0
2,7:33,5v4,STL,91,o,22,12,,oc,opc,,,y,,,,,,1,50,20256,11/14/2015,STL,CHI,,,,0,12,42,91,20,22,,16,67,7,57,50,0
2,7:29,5v4,STL,22,o,20,,,opc,,,,,,,,,,1,50,20256,11/14/2015,STL,CHI,,,,0,12,42,91,20,22,,16,67,7,57,50,0
2,7:06,5v4,STL,91,o,22,12,22,oc,opl,oc,,,,,,,,1,50,20256,11/14/2015,STL,CHI,,,,0,12,42,91,20,22,,16,67,7,57,50,0
2,4:59,5v5,CHI,88,w,15,,,dl,,,y,y,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,28,23,75,4,19,,15,72,88,2,32,50
2,4:56,5v5,CHI,57,s,81,19,,opl,of,,,,,,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,10,36,42,19,27,,19,56,81,7,57,50
2,4:44,5v5,CHI,57,o,81,56,,oc,oelc,,y,y,,y,,,,1,34,20256,11/14/2015,STL,CHI,,,,0,10,36,42,19,27,,19,56,81,7,57,50
2,4:15,5v5,STL,23,w,75,23,28,oell,nl,dc,y,y,,,,,,0,50,20256,11/14/2015,STL,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:47,5v5,CHI,88,o,16,,,oelc,,,y,y,,,,,,0,34,20256,11/14/2015,STL,CHI,,,,0,28,23,75,6,22,,15,16,88,2,4,50
2,3:03,5v5,STL,12,t,91,,,or,,,y,,,,,,,0,50,20256,11/14/2015,STL,CHI,,,,0,12,91,20,4,55,,15,72,88,2,4,50
2,1:44,5v5,CHI,56,o,67,28,,orrc,oelc,,y,y,,,,,,0,34,20256,11/14/2015,STL,CHI,,,,0,93,36,56,19,27,,28,56,67,7,57,50
2,1:05,5v4,CHI,88,w,72,15,,or,or,,y,y,,y,,,,0,34,20256,11/14/2015,STL,CHI,,,,0,28,20,19,27,34,,15,72,88,2,7,50
2,0:44,5v5,STL,6,t,91,22,12,or,nc,dl,y,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,0,12,91,20,6,22,,16,65,86,2,4,50
3,18:26,5v4,STL,27,w,12,,,oc,,,y,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,12,42,91,20,27,34,,19,81,4,32,50,0
3,17:51,5v4,STL,91,w,12,27,91,or,oc,or,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,12,42,91,20,27,34,,19,81,4,32,50,0
3,16:56,5v5,CHI,28,b,2,7,,nr,dr,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,15,93,36,22,55,34,,15,28,72,2,32,50
3,15:54,5v5,CHI,72,w,67,,,nr,,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,28,23,56,4,55,34,,28,67,72,7,57,50
3,15:06,5v4,CHI,72,o,88,72,7,orrr,or,or,,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,28,20,19,27,34,0,,15,72,88,2,7,50
3,14:47,5v4,CHI,2,o,72,15,,oc,oc,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,28,20,19,27,34,0,,15,72,88,2,7,50
3,13:28,5v4,CHI,57,s,6,19,6,oc,opl,ol,,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,36,42,4,6,34,0,,19,65,81,6,57,50
3,13:03,5v5,STL,56,w,56,,,dsr,,,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,15,93,56,22,55,34,,16,28,86,4,32,50
3,11:51,5v5,STL,19,s,27,12,,oc,opr,,,,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,9:41,5v5,CHI,57,o,7,15,,or,of,,,,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,15,36,42,4,22,34,,15,72,88,7,57,50
3,9:04,5v5,STL,23,w,55,56,4,oc,nl,dl,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,23,56,6,55,34,,15,72,88,6,32,50
3,5:47,5v5,STL,56,w,23,,,or,,,y,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,23,56,19,27,34,,67,81,53,32,57,50
3,5:43,5v5,STL,27,s,93,,,oelc,,,,y,,,,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,23,56,19,27,34,,67,81,53,32,57,50
3,5:41,5v5,STL,56,b,19,,,ol,,,y,y,,,23,y,,-1,50,20256,11/14/2015,STL,CHI,,,,93,23,56,19,27,34,,67,81,53,32,57,50
3,2:12,5v5,STL,23,w,93,,,ol,,,,y,,,56,,,-1,50,20256,11/14/2015,STL,CHI,,,,93,23,56,19,27,34,,19,28,81,7,57,50
3,1:49,5v5,CHI,19,t,28,,,or,,,y,y,,,,,,-1,34,20256,11/14/2015,STL,CHI,,,,93,23,56,19,27,34,,19,28,81,2,4,50
3,0:48,5v5,CHI,15,w,4,,,nc,,,,y,,y,,,,-1,34,20256,11/14/2015,STL,CHI,,,,12,36,91,20,22,27,,15,19,88,2,4,50
1,19:07,5v5,STL,10,w,4,42,,ol,oelc,,,,,,,,,0,50,20182,11/4/2015,CHI,STL,50,1,,15,10,42,4,25,1,,15,88,86,7,43,50
1,18:43,5v5,STL,55,w,93,,,opl,,,,y,,,,,,0,50,20182,11/4/2015,CHI,STL,33,34,,93,36,56,6,55,1,,15,88,86,7,43,50
1,18:25,5v5,STL,56,w,93,,,ol,,,y,,,,,,,0,50,20182,11/4/2015,CHI,STL,,,,93,36,56,6,55,1,,11,16,65,4,57,50
1,16:58,5v5,STL,20,t,55,91,12,oc,opl,oelc,y,y,,y,,,,1,50,20182,11/4/2015,CHI,STL,,,,12,91,20,27,55,1,,19,28,72,4,57,50
1,16:14,5v5,STL,15,w,10,42,25,or,nc,nc,y,y,,,,,,0,50,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,16,65,86,7,43,50
1,14:40,5v5,CHI,7,s,19,28,72,opl,ol,dl,,y,,,,,,1,1,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,1,,19,28,72,7,43,50
1,12:57,5v5,CHI,57,o,16,4,,oelpr,oell,,,,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,12,91,20,4,25,34,,11,16,65,4,57,50
1,12:35,5v5,CHI,56,w,7,43,67,nr,dc,nf,,y,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,56,67,38,7,43,50
1,12:15,5v5,STL,55,w,42,10,,opl,ol,,,y,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,56,67,38,7,43,50
1,10:33,5v5,CHI,57,s,19,,,ofp,,,,,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,9,28,18,4,25,1,,56,67,38,7,43,50
1,9:18,4v4,STL,55,w,4,91,20,ol,opc,ol,,,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,91,20,4,55,1,0,,15,86,4,57,50,0
1,9:11,4v4,STL,4,w,91,4,,oc,ol,,,,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,91,20,4,55,1,0,,15,86,4,57,50,0
1,8:50,4v4,CHI,43,o,86,15,57,oc,oc,dc,,y,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,91,20,4,55,1,0,,15,86,43,57,50,0
1,8:40,4v4,CHI,7,w,15,,,oc,,,y,,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,91,20,4,55,1,0,,15,86,7,43,50,0
1,8:09,4v4,CHI,7,s,43,72,7,dc,nc,dc,,y,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,93,36,19,27,1,0,,16,19,7,43,50,0
1,7:45,5v4,STL,42,t,19,12,93,oc,oc,ol,,,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,12,93,42,19,27,1,,11,16,4,57,50,0
1,7:05,5v5,CHI,52,o,88,86,,or,or,,,,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,9,28,18,4,25,1,,15,88,86,6,52,50
1,6:25,5v5,CHI,28,b,19,57,,oc,oc,,y,y,,,28,y,,2,1,20182,11/4/2015,CHI,STL,,,,12,91,20,19,27,1,,19,28,72,4,57,50
1,6:19,5v5,CHI,57,s,19,,,ofp,,,,,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,12,91,20,19,27,1,,19,28,72,4,57,50
1,5:33,5v5,CHI,43,s,65,,,nf,,,,y,,,,,,2,1,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,11,16,65,7,43,50
1,4:55,5v5,CHI,52,w,11,,,oelr,,,,,,y,,,,2,1,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,11,16,65,6,52,50
1,2:51,5v5,CHI,7,s,88,,,oc,,,,y,,,,,,1,1,20182,11/4/2015,CHI,STL,,,,9,28,18,4,25,1,,15,88,86,7,43,50
1,2:19,5v5,CHI,19,w,72,7,,dsr,dc,,y,y,1 on 0,,,,,2,1,20182,11/4/2015,CHI,STL,,,,15,10,42,6,55,1,,19,28,72,4,57,50
1,2:08,5v4,CHI,88,w,7,88,65,oc,opl,of,y,y,,y,,,,2,34,20182,11/4/2015,CHI,STL,,,,9,28,19,27,34,0,,19,65,72,88,7,50
1,1:53,5v5,STL,20,w,91,27,19,nr,dc,dl,y,y,,,,,,3,50,20182,11/4/2015,CHI,STL,,,,12,91,20,19,27,34,,56,67,38,4,57,50
1,1:33,5v5,STL,25,w,4,56,93,nl,nl,nf,,,,,,,,3,50,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,34,,15,88,86,7,43,50
1,1:14,5v5,CHI,7,s,88,15,86,opr,or,or,,y,,,86,,,3,34,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,34,,15,88,86,7,43,50
1,0:27,5v5,CHI,57,w,72,19,28,opl,oelc,or,,,,,,,,3,34,20182,11/4/2015,CHI,STL,,,,15,10,42,19,27,34,,19,28,72,4,57,50
2,19:16,5v5,CHI,72,w,28,4,,oc,dl,,,y,,,,,,3,34,20182,11/4/2015,CHI,STL,,,,15,10,42,19,55,34,,19,28,72,4,57,50
2,18:21,5v5,STL,56,b,93,,,or,,,y,y,,,,,,3,50,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,34,,11,15,88,7,43,50
2,17:02,5v5,STL,27,s,28,18,,or,or,,,,,,,,,3,50,20182,11/4/2015,CHI,STL,,,,9,28,18,6,27,34,,56,67,38,6,52,50
2,16:50,5v5,STL,20,t,55,19,91,or,ol,opl,,y,,y,,,,3,50,20182,11/4/2015,CHI,STL,,,,12,91,20,19,55,34,,19,28,72,4,57,50
2,15:28,5v5,STL,36,o,93,,,or,,,y,y,,,56,y,,2,50,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,34,,56,67,38,4,57,50
2,15:25,5v5,STL,56,r,,,,,,,,y,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,93,36,56,4,25,34,,56,67,38,4,57,50
2,14:15,5v5,STL,18,b,19,,,nc,dr,,,,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,9,12,18,19,55,34,,19,28,72,6,52,50
2,12:35,5v5,STL,15,w,12,,,oell,,,y,y,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,15,42,56,19,27,34,,15,88,86,7,43,50
2,12:07,5v5,CHI,43,o,11,16,,opl,ol,,,y,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,93,36,56,19,55,34,,11,16,65,7,43,50
2,11:27,5v4,CHI,7,o,88,7,,opr,oc,,,,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,9,28,6,27,34,0,,19,65,72,88,7,50
2,10:52,5v4,CHI,52,s,86,88,6,opr,or,or,,,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,42,20,4,27,34,0,,19,88,86,6,52,50
2,9:58,5v4,CHI,6,o,72,7,72,orrc,oc,opl,,,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,10,42,6,19,27,34,,19,72,88,6,7,50
2,8:31,5v5,CHI,43,o,65,,,oell,,,,y,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,93,36,56,19,55,34,,11,16,65,43,57,50
2,8:24,5v5,CHI,15,a,43,15,,ol,ofp,,y,y,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,15,10,42,19,55,34,,15,88,86,7,43,50
2,7:41,5v5,CHI,88,w,43,7,43,nc,dr,dl,y,,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,15,42,91,19,55,34,,19,88,86,4,57,50
2,6:20,5v5,STL,6,w,18,20,,nl,dr,,,y,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,9,12,18,6,27,34,,28,56,67,7,43,50
2,5:24,5v5,CHI,67,w,7,38,,dc,nr,,,y,,,,,,2,34,20182,11/4/2015,CHI,STL,,,,9,93,36,6,27,34,,11,67,38,7,43,50
2,4:09,5v5,STL,20,w,91,25,,nc,dc,,,,,,,,,2,50,20182,11/4/2015,CHI,STL,,,,12,91,20,19,55,34,,15,88,86,4,57,50
2,2:48,5v4,STL,19,w,36,,,oc,,,y,y,,y,,,,2,50,20182,11/4/2015,CHI,STL,,,,15,93,36,19,25,34,,11,16,4,57,50,0
2,0:46,5v5,STL,42,o,15,10,,or,or,,y,,,,,,,1,50,20182,11/4/2015,CHI,STL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,0:04,5v5,CHI,19,w,72,4,,nl,dc,,,y,,,,,,0,34,20182,11/4/2015,CHI,STL,,,,12,91,20,19,55,34,,19,28,72,4,57,50
2,0:01,5v5,CHI,72,w,19,,,ofp,,,,,,,,,,0,34,20182,11/4/2015,CHI,STL,,,,12,91,20,19,55,34,,19,28,72,4,57,50
3,19:19,5v5,CHI,72,w,4,19,,ol,of,,,y,,,19,,,0,34,20182,11/4/2015,CHI,STL,,,,12,91,20,6,27,34,,19,88,86,7,43,50
3,17:10,5v4,CHI,6,w,86,52,86,nc,nc,nc,,,,,,,,0,34,20182,11/4/2015,CHI,STL,,,,28,36,4,6,34,0,,15,67,86,6,52,50
3,16:48,5v5,CHI,57,w,65,,,of,,,,,,,,,,0,34,20182,11/4/2015,CHI,STL,,,,12,36,20,19,55,34,,11,16,28,4,57,50
