Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sabres,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,10:00,5v3,BUF,55,w,26,23,,oelc,ol,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,8:16,5v5,BUF,82,w,28,3,,nr,dc,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,8:00,5v5,BUF,46,s,4,82,,ol,opl,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,4,55,31,,8,19,68,61,88,31
1,7:47,5v5,S.J,4,w,41,18,,ol,opl,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,4,55,31,,50,68,18,4,41,31
1,6:51,5v5,S.J,82,w,42,82,,ol,nc,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,27,44,61,31
1,6:45,5v5,S.J,44,w,48,,,of,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,27,44,61,31
1,6:27,5v5,S.J,57,w,48,,,oc,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,27,44,61,31
1,6:24,5v5,S.J,88,s,19,68,8,opc,oc,of,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,7,88,31
1,6:16,5v5,BUF,26,w,90,12,26,oc,nr,dc,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,7,88,31
1,5:19,5v5,S.J,4,w,41,,,nc,,,,y,,,18,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,23,63,3,29,31,,50,18,82,4,41,31
1,5:09,5v5,BUF,29,w,23,22,,dr,nr,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,3,29,31,,50,18,83,4,41,31
1,2:03,5v5,BUF,28,w,55,,,dr,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,48,57,27,7,88,31
1,1:11,5v4,BUF,23,t,46,90,63,opl,ol,ol,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,63,90,26,46,31,,12,42,7,88,31,0
1,1:00,5v4,BUF,90,w,63,46,,orrr,or,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,63,90,26,46,31,,12,42,7,88,31,0
1,0:31,5v4,BUF,63,w,26,90,,orrr,nc,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,63,90,12,26,55,31,,12,42,7,88,31,0
1,0:01,4v5,S.J,44,w,83,,,of,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,12,22,88,55,31,,27,83,44,88,31,0
2,18:23,5v5,BUF,23,w,22,4,55,nc,dsl,dc,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,12,42,82,7,88,31
2,18:00,5v5,S.J,7,w,42,82,,opl,ol,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,17:45,5v5,BUF,88,w,63,,,orrl,,,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,25,29,31,,12,42,82,7,88,31
2,17:30,5v5,S.J,42,o,12,,,orrr,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,25,46,31,,12,27,42,7,88,31
2,16:44,5v5,BUF,55,w,82,,,ol,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,4,55,31,,48,57,27,4,41,31
2,15:22,5v5,BUF,26,o,12,25,90,ol,ol,of,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,25,46,31,,12,42,82,7,88,31
2,15:20,5v5,BUF,12,o,26,,,oc,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,25,46,31,,12,42,82,7,88,31
2,15:10,5v5,BUF,26,w,12,,,ol,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,25,46,31,,12,42,82,7,88,31
2,15:00,5v5,BUF,25,o,90,25,,orrr,oc,,y,y,,,25,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,25,46,31,,12,42,82,7,88,31
2,14:28,5v5,S.J,57,w,48,7,88,nl,dsl,dc,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,63,22,88,4,55,31,,48,57,27,44,61,31
2,13:28,5v5,S.J,82,w,18,41,18,nc,dr,dr,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,82,3,29,31,,50,18,83,4,41,31
2,10:51,5v4,S.J,61,w,41,48,57,ol,opl,oc,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,90,4,55,31,0,,48,57,42,41,61,31
2,10:13,5v5,S.J,48,w,42,88,,dr,dc,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,42,41,88,31
2,9:48,5v5,S.J,4,w,7,,,nl,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,50,18,83,4,7,31
2,9:32,5v5,S.J,7,w,83,50,,opr,or,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,25,46,31,,50,18,83,7,88,31
2,7:58,5v5,BUF,90,w,12,26,90,orrc,oelr,or,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,12,68,44,61,31
2,7:46,5v5,S.J,12,b,61,,,dc,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,12,42,82,4,41,31
2,6:12,5v5,S.J,48,w,4,18,,ol,opl,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,25,46,31,,48,18,27,44,61,31
2,5:59,5v5,S.J,44,w,50,27,,opr,or,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,25,46,31,,50,18,83,44,61,31
2,5:34,5v5,S.J,50,w,44,,,dc,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,3,29,31,,8,50,83,44,61,31
2,5:08,5v5,BUF,12,o,90,,,orrr,,,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,5:02,5v5,BUF,55,o,90,26,,opr,oelc,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,4:08,5v5,BUF,88,t,15,,,of,,,y,y,,,88,y,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,27,7,88,31
2,4:02,5v5,BUF,29,s,3,63,,oc,opc,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,3,29,31,,48,57,27,7,88,31
2,2:39,5v5,S.J,68,w,8,,,oelc,,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,44,25,46,31,,8,19,68,44,61,31
2,2:14,5v5,BUF,55,w,26,,,opr,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,2:08,5v5,BUF,4,w,55,90,,oc,of,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,2:06,5v5,BUF,90,o,26,,,oelc,,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,1:46,5v5,S.J,61,w,8,44,19,ol,oelr,or,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
2,1:24,5v5,BUF,28,w,23,,,oc,,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,12,42,82,4,44,31
2,1:06,5v5,BUF,28,w,23,28,22,dr,nc,nr,,y,,,29,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,12,42,82,4,88,31
2,0:10,5v5,BUF,44,w,88,,,opl,,,,,,,88,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,4,55,31,,8,19,68,7,61,31
3,18:04,5v5,S.J,42,w,83,,,or,,,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,25,46,31,,12,42,83,4,41,31
3,17:49,5v5,S.J,41,w,42,,,opl,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,25,46,31,,12,42,83,4,41,31
3,17:26,5v5,BUF,3,s,17,44,,oelpc,ol,,,y,,,82,y,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,3,29,31,,48,57,27,44,61,31
3,16:02,5v5,BUF,26,t,3,12,,oc,ol,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,3,29,31,,8,19,68,7,88,31
3,15:53,5v5,BUF,3,s,26,12,90,opr,or,or,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,3,29,31,,8,19,68,7,88,31
3,15:27,5v5,S.J,83,w,12,,,oelc,,,y,y,,,83,y,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,25,46,31,,12,42,83,4,41,31
3,14:21,5v5,S.J,44,w,68,19,,opc,of,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,8,19,68,44,61,31
3,13:33,5v5,BUF,90,s,55,4,,dsc,dl,,,y,,y,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,90,26,29,55,31,,12,42,83,7,88,31
3,13:05,5v5,BUF,26,o,12,,,oelc,,,y,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,3,29,31,,12,42,83,7,88,31
3,11:03,5v5,BUF,22,w,55,4,23,or,ol,opc,y,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,4,55,31,,48,57,27,44,88,31
3,10:01,5v5,BUF,3,s,29,90,,ol,opl,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,9:50,5v5,,29,o,12,90,,opl,oelc,,,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,8:42,5v5,BUF,55,w,63,55,82,oc,or,opr,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,15,63,82,4,55,31,,8,48,68,44,61,31
3,8:37,5v5,BUF,63,o,4,,,ol,,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,15,63,82,4,55,31,,8,48,68,44,61,31
3,8:00,5v5,BUF,23,w,22,23,,nc,nr,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,3,29,31,,48,57,27,7,88,31
3,7:49,5v5,BUF,23,o,22,3,,or,or,,y,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,3,29,31,,48,57,27,7,88,31
3,6:50,5v5,S.J,42,o,12,,,oelc,,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,6:22,5v5,S.J,4,s,19,,,opr,,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,29,55,31,,8,19,68,4,7,31
3,5:47,5v5,S.J,88,w,48,,,oc,,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,25,46,31,,48,57,83,44,88,31
3,5:37,5v5,S.J,83,w,48,57,,opr,ol,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,28,12,26,25,46,31,,48,57,83,44,88,31
3,5:20,5v4,S.J,88,w,19,8,,orrr,of,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,17,90,4,55,31,0,,8,12,19,44,88,31
3,4:53,5v4,S.J,44,o,8,44,,ol,oc,oell,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,17,90,4,55,31,0,,8,12,19,44,88,31
3,4:45,5v4,S.J,44,s,88,19,,opr,oelc,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,17,90,4,55,31,0,,8,12,19,44,88,31
3,4:23,5v4,S.J,88,b,19,88,19,orrr,oc,or,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:08,5v4,S.J,42,o,88,,,oelc,,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,15,12,29,46,31,0,,12,19,42,7,88,31
3,3:46,5v4,S.J,12,w,19,42,,ol,oelc,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,15,12,29,46,31,0,,12,19,42,7,88,31
3,3:27,5v4,S.J,4,w,61,,,oc,,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,17,90,4,55,31,0,,8,48,57,4,61,31
3,2:45,5v5,BUF,63,w,82,55,4,or,dsc,dl,,y,,,22,y,,0,31,20248,11/14/2015,BUF,S.J,,,,63,22,82,3,29,31,,12,50,42,44,88,31
3,1:47,5v5,S.J,8,w,83,19,8,orrc,or,or,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,1:14,5v5,BUF,90,w,26,,,or,,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,4,55,31,,12,50,42,7,88,31
3,0:01,5v5,BUF,28,s,90,,,of,,,,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,15,63,82,3,29,31,,8,19,68,44,61,31
4,4:42,3v3,S.J,19,b,8,,,dsc,,,y,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,90,12,0,0,55,31,,8,19,0,0,88,31
4,3:29,3v3,BUF,28,b,63,,,orrl,,,y,,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
4,3:09,3v3,BUF,28,w,46,,,dc,,,,y,,,,,,0,31,20248,11/14/2015,BUF,S.J,,,,28,22,0,0,55,31,,8,19,0,0,88,31
4,2:10,3v3,S.J,48,b,7,12,,ol,oelc,,y,y,,,12,y,,0,31,20248,11/14/2015,BUF,S.J,,,,28,22,0,0,55,31,,12,48,0,0,44,31
4,2:02,3v3,S.J,44,s,12,,,opr,,,,,,,12,y,y,0,31,20248,11/14/2015,BUF,S.J,,,,28,22,0,0,55,31,,12,48,0,0,44,31
1,18:33,5v5,CHI,86,w,81,19,7,dr,dsr,dr,,,,,86,,,0,31,20483,12/19/2015,BUF,CHI,31,50,,15,23,9,6,46,31,,28,24,86,2,57,50
1,18:06,5v5,CHI,11,w,28,2,,ol,dsl,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,4,55,31,,11,28,24,2,57,50
1,17:56,5v5,CHI,2,o,11,24,,oell,or,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,4,55,31,,11,28,24,2,57,50
1,15:40,5v5,CHI,86,w,19,,,oelc,,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,6,46,31,,19,81,86,4,7,50
1,15:35,5v5,CHI,4,w,81,,,opr,,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,6,46,31,,19,81,86,4,7,50
1,15:25,5v5,CHI,7,s,81,19,,oc,ol,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,6,46,31,,19,81,86,4,7,50
1,15:19,5v5,CHI,86,o,81,,,oell,,,y,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,6,46,31,,19,81,86,4,7,50
1,13:24,5v5,BUF,44,w,46,,,nc,,,,y,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,17,12,44,29,47,31,,70,88,29,32,47,50
1,10:58,5v5,CHI,28,o,86,,,oc,,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,4,55,31,,19,28,86,4,32,50
1,9:12,5v5,CHI,15,w,88,,,nc,,,,,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,63,90,88,4,55,31,,15,72,88,2,7,50
1,8:02,5v5,CHI,86,w,81,19,86,oc,or,oc,y,y,,,19,,,-1,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,47,57,50
1,7:49,5v5,BUF,47,w,47,90,,nr,dr,,,,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,2,57,50
1,7:03,5v5,CHI,28,t,32,24,,or,oelpr,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,17,26,44,6,46,31,,11,28,24,32,47,50
1,6:22,5v5,CHI,29,t,4,70,,ol,of,,,,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,29,47,31,,65,70,29,4,7,50
1,6:15,5v5,CHI,4,s,70,,,ol,,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,29,47,31,,65,70,29,4,7,50
1,5:58,5v5,BUF,9,w,15,,,nc,,,,y,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,15,63,9,29,47,31,,65,70,29,4,7,50
1,4:43,5v5,BUF,23,w,90,98,46,or,or,dsc,y,y,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,6,46,31,,19,81,86,2,57,50
1,3:01,5v5,BUF,9,w,55,,,or,,,,,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,15,63,9,4,55,31,,11,28,70,32,47,50
2,19:35,5v5,CHI,2,s,88,,,nc,,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,28,12,22,4,55,31,,15,72,88,2,57,50
2,19:17,5v5,CHI,72,o,88,,,orrr,,,y,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,72,88,4,7,50
2,18:11,5v5,CHI,28,t,47,84,,ol,of,,y,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:43,5v5,CHI,88,w,72,,,or,,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,28,12,22,29,47,31,,15,72,88,2,57,50
2,16:04,5v5,BUF,12,w,22,,,ol,,,y,,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,29,47,31,,15,72,88,2,57,50
2,15:01,5v5,BUF,88,w,29,88,23,ol,opl,ol,,y,,,,,,-1,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,15,72,88,2,57,50
2,14:33,5v5,CHI,86,w,81,,,nc,,,,y,,,,,,-1,31,20483,12/19/2015,BUF,CHI,,,,23,90,9,4,55,31,,19,81,86,4,7,50
2,11:56,5v5,BUF,55,w,27,,,oelpr,,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,4,55,31,,15,72,88,2,57,50
2,11:41,5v5,BUF,29,w,23,47,29,oc,or,ol,y,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,4,7,50
2,11:15,5v5,BUF,23,t,88,90,88,orrl,ol,ol,y,y,,,90,y,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,11,19,81,4,7,50
2,11:12,5v5,BUF,23,r,,,,,,,y,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,11,19,81,4,7,50
2,11:07,5v5,BUF,9,t,6,63,,ol,ol,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,15,63,9,6,46,31,,11,28,24,2,57,50
2,10:28,5v5,CHI,28,w,24,11,57,oc,nc,dr,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,4,55,31,,11,28,24,2,57,50
2,9:54,5v5,BUF,9,w,17,,,or,,,y,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,17,9,26,4,55,31,,11,28,24,32,47,50
2,9:42,5v5,BUF,44,w,17,,,ol,,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,17,26,44,4,55,31,,11,28,24,32,47,50
2,9:13,5v4,BUF,55,o,63,23,,or,opr,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,63,90,88,55,31,,11,15,2,4,50,0
2,8:49,5v4,BUF,63,o,90,,,ol,,,y,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,63,90,88,55,31,,19,81,7,57,50,0
2,7:48,4v5,CHI,57,b,15,4,,nc,dr,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,12,9,26,46,31,,19,86,7,57,50,0
2,7:15,5v5,BUF,55,o,22,,,oelpc,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,22,44,4,55,31,,19,81,86,7,57,50
2,6:59,5v5,BUF,23,b,90,,,ol,,,y,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,4,55,31,,19,65,88,32,47,50
2,6:30,5v5,CHI,7,s,88,19,,opl,oelc,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,4,55,31,,19,72,88,4,7,50
2,5:07,5v5,CHI,2,o,88,72,,or,or,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,28,12,22,4,55,31,,15,72,88,2,57,50
2,4:53,5v5,BUF,12,w,28,55,,dr,dr,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,29,55,31,,15,72,88,2,57,50
2,3:46,5v5,CHI,2,o,15,,,of,,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,23,9,29,47,31,,15,72,88,2,57,50
2,3:18,5v5,CHI,2,w,15,,,or,,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,29,55,31,,15,72,88,2,57,50
2,2:47,5v5,BUF,63,w,55,,,dr,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,63,22,4,55,31,,65,70,29,32,47,50
2,0:47,5v5,BUF,4,w,90,,,of,,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,4,55,31,,15,65,88,4,7,50
2,0:01,5v5,BUF,9,w,47,,,dsl,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,15,63,9,47,55,31,,11,28,24,2,57,50
3,19:16,5v5,BUF,22,w,28,,,nl,,,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,4,55,31,,15,72,88,2,57,50
3,18:36,5v5,CHI,86,w,28,,,or,,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,29,47,31,,19,28,86,4,7,50
3,18:11,5v5,CHI,81,w,7,,,oc,,,,y,,,86,y,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,4,7,50
3,17:02,5v5,BUF,4,w,28,22,55,oc,or,or,,,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,4,55,31,,15,72,88,32,47,50
3,16:37,5v5,CHI,57,w,70,29,,opr,orrl,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,17,12,44,4,55,31,,65,70,29,2,57,50
