NameCode,Name,Pos,home,G,A1,A2,P,iHSC,iSC,iCF,C+/-,F+/-,G+/-,CF,FF,ZSO,ZSD,AB,FO_W,FO_L,HIT,HIT-,PN,PN-,TOI,CF60,CA60,CP60,FF60,FA60,FP60,SF60,SA60,BK,AB,MS,SH,SF,SA,GF,GA,FF,FA,CF,CA,SCF,SCA,GameID
lewistr87,Trevor.Lewis,C,1,0,0,0,0,1,2,3,19,14,0,21,16,9,2,0,0,1,4,5,0,0,13.7,91.7,8.7,100.4,69.9,8.7,78.6,52.4,8.7,0,0,2,1,12,2,0,0,16,2,21,2,8,0,20079
shoreni92,Nicholas.Shore,C,1,0,0,0,0,1,1,3,14,10,0,17,13,7,2,0,7,3,1,1,2,0,11.4,89.3,15.8,105,68.3,15.8,84,47.3,10.5,1,0,0,2,9,2,0,0,13,3,17,3,8,0,20079
pearsta92,Tanner.Pearson,LR,1,0,0,0,0,1,5,7,14,11,0,16,13,6,2,0,0,0,0,1,0,1,11.5,83.2,10.4,93.6,67.6,10.4,78,52,10.4,1,0,2,4,10,2,0,0,13,2,16,2,7,0,20079
carteje85,Jeff.Carter,CR,1,0,0,0,0,1,5,8,13,6,1,22,13,5,3,0,6,9,2,1,0,0,12.2,108.2,44.3,152.5,63.9,34.4,98.4,59,19.7,3,0,1,4,12,4,1,0,13,7,22,9,13,3,20079
toffoty92,Tyler.Toffoli,RL,1,1,0,0,1,2,2,3,12,5,1,22,13,5,3,0,0,0,0,1,1,0,12.1,109.3,49.7,159,64.6,39.8,104.3,59.6,24.8,0,0,0,2,12,5,1,0,13,8,22,10,11,3,20079
lucicmi88,Milan.Lucic,L,1,0,0,0,0,2,3,4,12,6,1,22,14,5,3,0,0,0,1,0,1,0,12.8,103,46.8,149.8,65.5,37.5,103,56.2,18.7,2,0,0,2,12,4,1,0,14,8,22,10,14,3,20079
nolanjo89,Jordan.Nolan,RL,1,0,0,0,0,1,4,4,11,7,0,12,8,2,0,0,0,0,1,3,0,0,6.8,106.7,8.9,115.6,71.1,8.9,80,53.3,8.9,1,0,1,2,6,1,0,0,8,1,12,1,10,1,20079
forbode92,Derek.Forbort,D,1,0,0,0,0,0,1,3,10,5,0,14,9,7,1,0,0,0,1,2,0,0,8.5,98.8,28.2,127.1,63.5,28.2,91.8,42.4,14.1,2,0,0,1,6,2,0,0,9,4,14,4,8,3,20079
ehrhoch82,Christian.Ehrhoff,D,1,0,0,0,0,0,0,1,10,5,0,15,10,7,2,0,0,0,1,2,0,0,9.6,93.7,31.2,124.9,62.4,31.2,93.7,43.7,18.7,0,0,0,1,7,3,0,0,10,5,15,5,8,3,20079
cliffky91,Kyle.Clifford,L,1,0,0,0,0,1,1,1,10,9,0,12,10,3,0,0,0,0,0,3,0,0,7.8,92.4,15.4,107.8,77,7.7,84.7,46.2,7.7,0,0,1,0,6,1,0,0,10,1,12,2,9,1,20079
andrean91,Andy.Andreoff,CL,1,0,0,0,0,3,3,4,7,5,0,8,6,1,0,0,0,2,1,0,0,0,5.5,87.9,11,98.9,66,11,76.9,55,11,1,0,1,2,5,1,0,0,6,1,8,1,7,1,20079
kopitan87,Anze.Kopitar,C,1,0,0,0,0,0,0,1,6,8,1,16,15,6,2,1,10,2,0,2,0,0,13,73.9,46.2,120.1,69.3,32.3,101.6,36.9,27.7,0,1,0,1,8,6,1,0,15,7,16,10,6,6,20079
mcnabbr91,Brayden.McNabb,D,1,0,0,1,1,0,1,2,5,2,1,18,14,7,3,1,0,0,2,2,0,0,17.3,62.3,45,107.4,48.5,41.6,90,38.1,31.2,0,1,1,1,11,9,1,0,14,12,18,13,7,6,20079
doughdr89,Drew.Doughty,D,1,0,0,0,0,0,1,4,5,2,1,19,15,7,4,0,0,0,0,1,0,0,18.5,61.7,45.5,107.2,48.7,42.2,90.9,39,32.5,1,0,0,3,12,10,1,0,15,13,19,14,7,6,20079
gaborma82,Marian.Gaborik,LR,1,1,0,0,1,1,3,4,4,7,1,13,13,5,2,0,0,0,0,0,0,0,11.1,70.4,48.7,119.1,70.4,32.5,102.9,43.3,27.1,0,0,2,1,8,5,1,0,13,6,13,9,5,6,20079
browndu84,Dustin.Brown,LR,1,0,1,0,1,1,1,5,1,2,1,11,10,6,2,0,0,1,2,3,1,0,11.1,59.6,54.2,113.8,54.2,43.3,97.5,27.1,32.5,1,0,2,2,5,6,1,0,10,8,11,10,4,6,20079
soderca85,Carl.Soderberg,C,0,0,0,0,0,0,1,1,-2,-1,0,9,6,3,7,1,1,3,0,0,0,0,11.4,47.4,58,105.4,31.6,36.9,68.5,26.4,36.9,0,1,0,1,5,7,0,0,6,7,9,11,5,4,20079
tangual79,Alex.Tanguay,LR,0,0,0,0,0,0,0,0,-4,-3,-1,9,8,2,6,0,0,0,0,0,0,1,10.9,49.5,71.6,121.1,44,60.6,104.6,27.5,49.5,0,0,0,0,5,9,0,1,8,11,9,13,3,6,20079
mcleoco84,Cody.McLeod,LR,0,0,0,0,0,1,1,1,-5,-3,0,2,2,1,2,0,0,0,2,2,0,0,4.8,24.8,86.9,111.7,24.8,62.1,86.9,24.8,49.7,0,0,0,1,2,4,0,0,2,5,2,7,1,5,20079
grigomi94,Mikhail.Grigorenko,CL,0,0,0,0,0,0,0,0,-8,-6,0,2,2,1,2,1,1,2,0,1,0,0,5.9,20.4,101.8,122.2,20.4,81.5,101.8,20.4,50.9,0,1,0,0,2,5,0,0,2,8,2,10,1,9,20079
comeabl86,Blake.Comeau,RL,0,0,0,0,0,1,1,2,-9,-7,0,6,3,3,7,0,0,1,1,1,0,1,12.6,28.5,71.2,99.7,14.2,47.5,61.7,14.2,47.5,1,0,0,1,3,10,0,0,3,10,6,15,3,8,20079
mitchjo85,John.Mitchell,C,0,0,0,0,0,1,2,3,-10,-7,0,8,5,3,9,0,4,7,5,1,0,0,14.6,32.9,74,106.8,20.5,49.3,69.9,16.4,45.2,1,0,0,2,4,11,0,0,5,12,8,18,5,9,20079
guenina82,Nathan.Guenin,D,0,0,0,0,0,0,0,0,-10,-6,0,7,7,2,5,1,0,0,0,0,0,1,13.6,31,75.2,106.2,31,57.5,88.5,26.6,35.4,0,1,0,0,6,8,0,0,7,13,7,17,5,10,20079
johnser88,Erik.Johnson,D,0,0,0,0,0,0,0,2,-11,-7,-1,12,9,3,7,2,0,0,2,0,0,0,13.3,54.1,103.7,157.8,40.6,72.1,112.7,22.5,54.1,1,2,1,0,5,12,0,1,9,16,12,23,4,13,20079
beaucfr80,Francois.Beauchemin,D,0,0,0,0,0,0,0,1,-11,-6,-1,13,10,3,7,5,0,0,2,2,0,0,14.4,54.1,99.9,154,41.6,66.6,108.2,25,49.9,1,5,0,0,6,12,0,1,10,16,13,24,4,12,20079
skillja87,Jack.Skille,RL,0,0,0,0,0,0,0,0,-12,-8,0,2,2,1,2,1,0,0,1,1,0,0,8.2,14.7,103,117.7,14.7,73.5,88.3,14.7,51.5,0,1,0,0,2,7,0,0,2,10,2,14,1,12,20079
rantami96,Mikko.Rantanen,R,0,0,0,0,0,0,1,1,-12,-11,-1,5,3,1,2,1,0,0,0,3,0,0,8.6,34.7,118,152.7,20.8,97.2,118,13.9,48.6,0,1,0,1,2,7,0,1,3,14,5,17,1,10,20079
mackina95,Nathan.MacKinnon,CR,0,0,0,0,0,1,3,3,-14,-9,-1,7,7,2,6,0,9,3,2,0,0,0,14.8,28.4,85.2,113.6,28.4,64.9,93.3,16.2,52.8,0,0,2,1,4,13,0,1,7,16,7,21,3,10,20079
stuarbr79,Brad.Stuart,D,0,0,0,0,0,0,0,0,-15,-13,-1,3,1,2,7,1,0,0,2,0,0,0,12.3,14.6,87.5,102.1,4.9,68.1,72.9,4.9,53.5,0,1,0,0,1,11,0,1,1,14,3,18,1,9,20079
landega92,Gabriel.Landeskog,L,0,0,0,0,0,0,0,3,-15,-10,-1,7,7,2,7,1,1,0,0,3,0,1,14.5,29,91,120,29,70.3,99.3,16.6,53.8,0,1,0,3,4,13,0,1,7,17,7,22,3,9,20079
duchema91,Matt.Duchene,C,0,0,0,0,0,0,0,2,-15,-13,-1,6,4,1,5,0,2,7,1,1,1,0,10.6,33.8,118.4,152.2,22.6,95.8,118.4,16.9,56.4,0,0,1,1,3,10,0,1,4,17,6,21,1,9,20079
zadorni95,Nikita.Zadorov,D,0,0,0,0,0,0,0,1,-16,-11,0,7,7,2,6,0,0,0,5,1,0,1,17.5,24,78.9,102.9,24,61.7,85.8,20.6,44.6,0,0,0,1,6,13,0,0,7,18,7,23,5,15,20079
iginlja77,Jarome.Iginla,R,0,0,0,0,0,1,1,3,-17,-12,-1,6,5,1,5,0,0,0,2,0,0,0,12,30,115.2,145.2,25,85.1,110.2,15,45.1,1,0,1,1,3,9,0,1,5,17,6,23,3,11,20079
holdeni87,Nick.Holden,D,0,0,0,0,0,0,0,0,-19,-17,-1,4,2,2,8,2,0,0,4,1,0,0,14.8,16.2,92.9,109.1,8.1,76.8,84.8,8.1,56.6,0,2,0,0,2,14,0,1,2,19,4,23,1,9,20079
berrare87,Reto.Berra,G,0,0,0,0,0,0,0,0,-41,-30,-2,23,18,7,20,0,0,0,0,0,0,0,43,32.1,89.3,121.4,25.1,67,92.1,18.1,48.9,0,0,0,0,13,35,0,2,18,48,23,64,10,34,20079
verstkr86,Kris.Versteeg,LR,1,0,0,1,1,1,2,3,16,13,1,20,16,3,0,1,0,0,0,2,0,0,14.5,82.9,16.6,99.4,66.3,12.4,78.7,41.4,4.1,1,1,0,2,10,1,1,0,16,3,20,4,8,2,20520
staaler84,Eric.Staal,CL,1,0,1,0,1,1,2,4,14,11,1,18,14,3,0,0,4,4,0,2,1,0,14.7,73.6,16.4,90,57.3,12.3,69.5,32.7,4.1,1,0,2,1,8,1,1,0,14,3,18,4,7,2,20520
lindhel94,Elias.Lindholm,RC,1,0,0,0,0,1,2,4,14,11,1,18,14,3,0,0,0,0,0,0,0,0,14.4,75,16.7,91.7,58.3,12.5,70.8,33.3,4.2,0,0,2,2,8,1,1,0,14,3,18,4,7,2,20520
wardxca84,Cam.Ward,G,1,0,0,0,0,0,0,0,13,10,2,48,37,10,9,0,0,0,0,0,0,0,54.4,52.9,38.6,91.5,40.8,29.8,70.5,26.5,19.8,0,0,0,0,24,18,3,1,37,27,48,35,19,18,20520
pescebr94,Brett.Pesce,D,1,1,0,0,1,0,0,1,10,7,1,21,15,2,0,0,0,0,0,0,0,0,19,66.3,34.8,101.1,47.4,25.3,72.7,25.3,19,0,0,0,0,8,6,1,0,15,8,21,11,7,6,20520
lilesjo80,John-Michael.Liles,D,1,0,1,0,1,0,0,2,10,8,1,20,15,2,0,2,0,0,1,2,0,0,19.2,62.6,31.3,93.8,46.9,21.9,68.8,28.1,15.6,2,2,0,0,9,5,2,1,15,7,20,10,8,6,20520
faulkju92,Justin.Faulk,D,1,1,1,0,2,0,1,7,10,9,2,20,16,1,5,1,0,0,1,0,0,0,19,63,31.5,94.6,50.4,22.1,72.5,41,15.8,2,1,2,2,13,5,2,0,16,7,20,10,9,5,20520
nashxri89,Riley.Nash,CR,1,0,0,0,0,1,1,1,3,5,0,9,8,1,2,0,0,1,1,2,0,0,9.4,57.2,38.1,95.3,50.8,19.1,69.9,25.4,6.4,0,0,1,0,4,1,0,0,8,3,9,6,4,1,20520
nordsjo92,Joakim.Nordstrom,C,1,1,0,1,2,2,3,4,2,2,1,13,10,1,3,0,0,0,2,0,0,0,15.8,49.3,41.8,91.1,38,30.4,68.3,30.4,26.6,0,0,1,2,8,7,2,1,10,8,13,11,6,7,20520
staaljo88,Jordan.Staal,C,1,0,0,0,0,0,2,2,1,1,1,13,10,1,3,2,5,4,2,0,0,0,16.7,46.6,43,89.7,35.9,32.3,68.2,28.7,28.7,1,2,0,1,8,8,2,1,10,9,13,12,6,7,20520
terrych89,Chris.Terry,RL,1,0,0,0,0,1,1,1,0,1,0,7,5,3,3,0,0,0,0,1,0,0,9.4,44.7,44.7,89.4,31.9,25.6,57.5,19.2,12.8,0,0,0,1,3,2,0,0,5,4,7,7,3,2,20520
nestran91,Andrej.Nestrasil,C,1,0,0,0,0,0,1,2,0,0,1,12,9,1,3,0,0,0,0,0,0,0,16,45,45,90,33.8,33.8,67.5,26.2,30,0,0,0,2,7,8,2,1,9,9,12,12,5,7,20520
mccleja83,Jay.McClement,C,1,0,0,0,0,0,1,1,0,1,0,7,5,3,3,1,6,2,2,2,0,0,10.1,41.6,41.6,83.2,29.7,23.8,53.5,17.8,11.9,0,1,1,0,3,2,0,0,5,4,7,7,3,2,20520
hanifno97,Noah.Hanifin,D,1,0,0,0,0,0,0,3,0,-1,0,11,8,7,3,1,0,0,0,1,0,0,16.3,40.6,40.6,81.1,29.5,33.2,62.7,14.7,18.4,2,1,1,0,4,5,0,0,8,9,11,11,5,4,20520
hainsro81,Ron.Hainsey,D,1,0,0,0,0,0,0,4,0,1,0,13,11,1,6,0,0,0,3,1,0,0,17.6,44.2,44.2,88.4,37.4,34,71.4,34,23.8,1,0,0,3,10,7,1,1,11,10,13,13,5,8,20520
raskxvi93,Victor.Rask,C,1,0,0,0,0,1,1,3,-2,-3,0,10,8,3,3,0,7,8,0,0,0,1,14,42.8,51.4,94.2,34.2,47.1,81.3,21.4,30,0,0,1,2,5,7,0,0,8,11,10,12,3,7,20520
digiuph93,Phillip.Di.Giuseppe,L,1,0,0,0,0,1,1,3,-2,-3,0,10,8,3,3,0,0,0,3,2,0,0,14.2,42.4,50.9,93.2,33.9,46.6,80.5,21.2,29.7,1,0,1,1,5,7,0,0,8,11,10,12,3,7,20520
slavija94,Jaccob.Slavin,D,1,0,0,0,0,0,0,2,-4,-4,0,11,9,7,4,0,0,0,0,1,0,0,17.8,37.2,50.7,87.9,30.4,43.9,74.4,13.5,27,0,0,1,1,4,8,0,0,9,13,11,15,4,7,20520
skinnje92,Jeff.Skinner,L,1,0,0,0,0,0,1,1,-7,-9,0,7,4,5,4,0,0,0,0,1,0,0,14.1,29.7,59.4,89.2,17,55.2,72.2,12.7,38.2,0,0,0,1,3,9,0,0,4,13,7,14,2,8,20520
tlustji88,Jiri.Tlusty,LR,0,0,0,0,0,1,1,2,4,4,0,13,10,1,2,1,0,0,1,0,1,0,14.2,55.1,38.1,93.2,42.4,25.4,67.8,25.4,17,0,1,0,2,6,4,0,0,10,6,13,9,8,3,20520
henriad90,Adam.Henrique,CL,0,0,0,1,1,2,6,7,4,3,0,12,9,3,2,0,4,4,1,0,0,0,16.7,43.1,28.7,71.9,32.3,21.6,53.9,25.1,18,2,0,2,3,7,5,1,1,9,6,12,8,9,2,20520
palmiky91,Kyle.Palmieri,RL,0,1,0,0,1,1,2,4,2,3,0,12,11,2,1,0,0,0,0,1,0,0,15.1,47.8,39.8,87.6,43.8,31.8,75.6,31.8,23.9,1,0,2,0,8,6,1,1,11,8,12,10,7,5,20520
kennety86,Tyler.Kennedy,RL,0,0,0,0,0,1,3,5,2,4,-1,12,10,3,2,0,0,2,2,0,0,0,12.3,58.4,48.7,107.1,48.7,29.2,77.9,29.2,19.5,1,0,1,3,6,4,0,1,10,6,12,10,6,5,20520
josefja91,Jacob.Josefson,CL,0,0,0,0,0,0,0,0,-1,1,-1,9,7,3,2,2,2,4,1,2,0,0,10.4,51.9,57.7,109.6,40.4,34.6,75,23.1,23.1,0,2,0,0,4,4,0,1,7,6,9,10,4,5,20520
schleda87,David.Schlemko,D,0,0,0,0,0,1,1,2,-2,1,0,7,6,3,2,2,0,0,1,2,0,0,18.4,22.8,29.3,52.2,19.6,16.3,35.9,9.8,3.3,0,2,1,1,3,1,0,0,6,5,7,9,4,3,20520
cammami82,Mike.Cammalleri,LC,0,0,1,0,1,0,0,1,-2,-1,-1,10,8,4,2,0,0,0,0,0,0,0,18.1,33.1,39.8,72.9,26.5,29.8,56.3,19.9,23.2,1,0,0,0,6,7,1,2,8,9,10,12,7,5,20520
kalinse91,Sergey.Kalinin,F,0,0,0,0,0,0,0,1,-3,-2,-1,8,7,3,1,0,0,0,2,1,0,0,10.9,44.1,60.6,104.7,38.6,49.6,88.2,27.6,27.6,0,0,0,1,5,5,0,1,7,9,8,11,3,5,20520
geliner91,Eric.Gelinas,D,0,0,0,0,0,0,0,0,-3,1,-1,7,7,4,2,0,0,0,1,0,0,0,19.2,21.8,31.2,53.1,21.8,18.7,40.6,12.5,6.2,0,0,0,0,4,2,0,1,7,6,7,10,4,4,20520
zajactr85,Travis.Zajac,C,0,0,0,0,0,2,2,2,-5,-4,-1,8,7,2,1,1,6,7,0,1,0,0,14.9,32.1,52.2,84.3,28.1,44.2,72.3,20.1,28.1,0,1,0,2,5,7,0,1,7,11,8,13,4,6,20520
severda94,Damon.Severson,D,0,0,0,0,0,0,1,3,-5,-6,0,14,10,3,5,0,0,0,0,3,0,0,17.7,47.4,64.3,111.8,33.9,54.2,88.1,23.7,40.6,0,0,2,1,7,12,0,0,10,16,14,19,7,8,20520
moorejo90,John.Moore,D,0,0,0,0,0,0,0,1,-5,-6,0,13,9,3,5,0,0,0,2,0,0,0,17.4,45,62.2,107.2,31.1,51.9,83,20.7,38,1,0,0,0,6,11,0,0,9,15,13,18,5,7,20520
greenan82,Andrew.Greene,D,0,0,0,0,0,0,0,0,-5,-5,-1,15,11,2,3,1,0,0,0,1,0,1,18.1,49.6,66.1,115.8,36.4,52.9,89.3,26.5,36.4,0,1,0,0,8,11,1,2,11,16,15,20,9,8,20520
larssad92,Adam.Larsson,D,0,0,0,0,0,0,0,3,-6,-5,-2,14,11,3,3,1,0,0,0,1,0,0,17.9,47,67.2,114.2,37,53.8,90.7,26.9,37,1,1,0,2,8,11,1,3,11,16,14,20,7,8,20520
tootojo83,Jordin.Tootoo,R,0,0,0,0,0,0,0,1,-8,-7,0,4,2,1,5,1,0,0,2,1,0,0,12.6,19,57.1,76.1,9.5,42.8,52.3,4.8,14.3,0,1,0,1,1,3,0,0,2,9,4,12,0,3,20520
stemple83,Lee.Stempniak,R,0,0,0,0,0,0,1,1,-10,-11,-1,6,3,3,2,0,0,0,0,0,0,0,14,25.8,68.7,94.5,12.9,60.1,73,8.6,47.2,0,0,0,1,2,11,0,1,3,14,6,16,4,6,20520
giontst83,Stephen.Gionta,CR,0,0,0,0,0,1,1,2,-10,-9,0,7,5,1,5,2,7,5,3,2,0,0,13,32.2,78.3,110.5,23,64.5,87.5,13.8,36.8,1,2,1,0,3,8,0,0,5,14,7,17,2,6,20520
ruututu83,Tuomo.Ruutu,LR,0,0,0,0,0,0,0,0,-12,-11,0,4,2,1,5,0,0,0,1,0,0,0,11.3,21.3,85,106.3,10.6,69.1,79.7,5.3,42.5,0,0,0,0,1,8,0,0,2,13,4,16,0,6,20520
schneco86,Cory.Schneider,G,0,0,0,0,0,0,0,0,-13,-10,-2,35,27,9,10,0,0,0,0,0,0,0,54.4,38.6,52.9,91.5,29.8,40.8,70.5,19.8,26.5,0,0,0,0,18,24,1,3,27,37,35,48,18,19,20520
parayco93,Colton.Parayko,D,1,0,0,0,0,0,0,3,5,7,1,16,15,4,8,2,0,0,1,2,1,0,18.3,52.4,36,88.4,49.1,26.2,75.3,32.7,19.6,0,2,1,2,10,6,1,0,15,8,16,11,5,2,20440
fabbrro96,Robby.Fabbri,C,1,0,0,0,0,0,0,3,3,7,0,11,10,3,1,0,0,1,2,2,0,0,10.7,61.8,44.9,106.7,56.2,16.8,73,39.3,16.8,0,0,2,1,7,3,0,0,10,3,11,8,3,1,20440
tarasvl91,Vladimir.Tarasenko,R,1,1,0,0,1,0,2,6,2,3,1,12,10,6,5,0,0,0,0,0,0,0,11,65.2,54.3,119.5,54.3,38,92.4,38,21.7,2,0,1,2,7,4,1,0,10,7,12,10,3,1,20440
stastpa85,Paul.Stastny,C,1,0,0,0,0,0,0,1,2,2,0,11,9,6,5,0,12,5,0,2,0,0,12.3,53.8,44,97.8,44,34.2,78.3,29.3,19.6,0,0,1,0,6,4,0,0,9,7,11,9,2,1,20440
lindbpe93,Petteri.Lindbohm,D,1,0,0,0,0,0,0,2,1,3,0,12,9,5,4,1,0,0,1,1,0,1,14,51.3,47,98.3,38.5,25.6,64.1,29.9,17.1,0,1,1,1,7,4,0,0,9,6,12,11,3,2,20440
lehtejo87,Jori.Lehtera,C,1,0,0,0,0,1,1,2,1,6,0,14,12,3,4,1,6,3,0,0,0,2,14.2,59.1,54.9,114,50.7,25.3,76,38,21.1,0,1,0,2,9,5,0,0,12,6,14,13,4,2,20440
jaskidm93,Dmitrij.Jaskin,LR,1,0,0,0,0,1,2,3,1,5,0,10,9,3,4,2,0,1,2,2,1,0,11,54.5,49,103.5,49,21.8,70.8,32.7,21.8,1,2,0,2,6,4,0,0,9,4,10,9,3,1,20440
upshasc83,Scottie.Upshall,RL,1,0,1,0,1,1,1,1,0,-1,1,4,1,3,9,1,0,0,2,0,0,0,9.4,25.5,25.5,51,6.4,12.7,19.1,6.4,12.7,1,1,0,0,1,2,1,0,1,2,4,4,2,1,20440
paajama91,Magnus.Paajarvi,RL,1,0,0,0,0,1,1,2,0,1,0,11,9,6,3,1,0,0,1,0,0,0,11.2,58.8,58.8,117.5,48.1,42.7,90.8,37.4,21.4,0,1,0,2,7,4,0,0,9,8,11,11,2,1,20440
reavery87,Ryan.Reaves,R,1,1,0,0,1,1,1,1,-1,-1,1,3,1,3,5,0,0,0,3,1,0,0,8.4,21.4,28.6,50,7.1,14.3,21.4,7.1,14.3,0,0,0,0,1,2,1,0,1,2,3,4,1,1,20440
brodzky84,Kyle.Brodziak,C,1,0,0,0,0,0,0,1,-1,-2,0,2,0,3,8,0,4,9,0,1,0,0,8.1,14.8,22.2,37,0,14.8,14.8,0,14.8,1,0,0,0,0,2,0,0,0,2,2,3,0,1,20440
gunnaca86,Carl.Gunnarsson,D,1,0,0,0,0,0,0,2,-2,0,1,10,8,4,8,1,0,0,0,3,0,0,16.2,37.1,44.5,81.6,29.7,29.7,59.4,18.6,22.3,1,1,0,1,5,6,1,0,8,8,10,12,3,3,20440
shattke89,Kevin.Shattenkirk,D,1,0,0,0,0,0,0,1,-3,0,0,10,7,5,2,1,0,0,0,1,0,0,14.1,42.5,55.3,97.8,29.8,29.8,59.5,21.3,21.3,0,1,0,1,5,5,0,0,7,7,10,13,1,3,20440
bouwmja83,Jay.Bouwmeester,D,1,0,0,0,0,0,0,2,-5,-1,1,11,8,5,9,4,0,0,0,1,0,0,15.9,41.6,60.5,102,30.2,34,64.3,22.7,26.5,1,4,0,1,6,7,1,0,8,9,11,16,3,2,20440
allenja90,Jake.Allen,G,1,0,0,0,0,0,0,0,-6,3,2,34,27,14,19,0,0,0,0,0,0,0,47.1,43.3,50.9,94.2,34.4,30.5,64.9,24.2,22.9,0,0,0,0,19,18,2,0,27,24,34,40,9,7,20440
pietral90,Alex.Pietrangelo,D,1,0,0,0,0,0,0,0,-8,-3,1,9,7,5,7,1,0,0,0,1,0,0,15.8,34.2,64.7,98.9,26.6,38.1,64.7,19,30.4,0,1,0,0,5,8,1,0,7,10,9,17,3,2,20440
brouwtr85,Troy.Brouwer,R,1,0,0,0,0,0,0,2,-8,-4,0,9,7,2,4,0,0,0,2,3,0,0,16.6,32.6,61.6,94.2,25.4,39.8,65.2,18.1,29,0,0,1,1,5,8,0,0,7,11,9,17,2,4,20440
backeda84,David.Backes,RC,1,0,1,0,1,0,1,2,-8,-3,2,7,6,2,5,0,3,6,1,3,0,0,13.5,31.1,66.7,97.8,26.7,40,66.7,17.8,31.1,0,0,1,1,4,7,2,0,6,9,7,15,3,3,20440
steenal84,Alex.Steen,LC,1,0,0,0,0,0,0,0,-9,-4,1,8,7,2,4,1,2,3,1,2,0,0,15,32,68,100,28,44,72,16,36,0,1,0,0,4,9,1,0,7,11,8,17,2,4,20440
demerja88,Jason.Demers,D,0,0,0,0,0,0,0,5,8,5,0,15,9,6,9,0,0,0,1,4,0,0,17.6,51.2,23.9,75,30.7,13.6,44.3,23.9,6.8,4,0,0,1,7,2,0,0,9,4,15,7,3,0,20440
scevico89,Colton.Sceviour,R,0,0,0,0,0,0,0,1,7,1,0,9,3,5,1,0,0,0,2,0,0,0,10.2,53.2,11.8,65,17.7,11.8,29.5,5.9,5.9,1,0,0,0,1,1,0,0,3,2,9,2,0,0,20440
seguity92,Tyler.Seguin,CR,0,0,0,0,0,1,1,3,6,3,-2,16,11,7,5,0,7,3,1,0,0,0,16.6,57.8,36.1,94,39.8,28.9,68.7,28.9,21.7,0,0,2,1,8,6,0,2,11,8,16,10,4,4,20440
niemian83,Antti.Niemi,G,0,0,0,0,0,0,0,0,6,-3,-2,40,24,19,14,0,0,0,0,0,0,0,47.1,50.9,43.3,94.2,30.5,34.4,64.9,22.9,24.2,0,0,0,0,18,19,0,2,24,27,40,34,7,9,20440
bennxja89,Jamie.Benn,L,0,0,0,0,0,2,2,6,6,3,-2,13,9,5,5,1,5,4,2,0,0,0,14.3,54.7,29.4,84.1,37.9,25.2,63.1,29.4,16.8,2,1,0,4,7,4,0,2,9,6,13,7,4,3,20440
nichuva95,Valeri.Nichushkin,R,0,0,0,0,0,0,0,0,4,2,-1,12,8,8,5,0,0,0,2,0,0,0,13.6,52.8,35.2,88.1,35.2,26.4,61.7,22,17.6,0,0,0,0,5,4,0,1,8,6,12,8,2,3,20440
hemskal83,Ales.Hemsky,R,0,0,0,0,0,0,0,2,4,1,0,7,3,6,3,0,0,0,0,0,0,0,8.6,49.1,21.1,70.2,21.1,14,35.1,14,0,1,0,0,1,2,0,0,0,3,2,7,3,0,1,20440
fiddlve80,Vernon.Fiddler,C,0,0,0,0,0,0,0,3,4,-2,0,7,1,5,1,0,6,4,0,1,1,0,8.8,47.9,20.5,68.4,6.8,20.5,27.4,0,6.8,2,0,1,0,0,1,0,0,1,3,7,3,0,0,20440
oleksja92,Jamie.Oleksiak,D,0,0,0,0,0,0,0,1,3,2,-1,10,6,7,4,0,0,0,2,1,0,0,14,42.9,30,72.9,25.7,17.2,42.9,21.5,8.6,0,0,1,0,5,2,0,1,6,4,10,7,2,2,20440
klingjo92,John.Klingberg,D,0,0,0,0,0,0,0,2,1,-5,-1,16,10,7,2,0,0,0,1,2,0,0,15.4,62.4,58.5,120.9,39,58.5,97.5,27.3,42.9,2,0,0,0,7,11,0,1,10,15,16,15,3,4,20440
eakinco91,Cody.Eakin,C,0,0,0,0,0,0,0,2,1,-2,0,9,4,6,6,0,4,11,0,1,0,0,10.7,50.5,44.9,95.4,22.4,33.7,56.1,16.8,16.8,1,0,0,1,3,3,0,0,4,6,9,8,0,1,20440
bennxjo87,Jordie.Benn,D,0,0,0,0,0,0,0,1,1,1,-1,9,5,6,3,3,0,0,1,2,0,0,13.9,38.9,34.6,73.6,21.6,17.3,38.9,17.3,13,1,3,0,0,4,3,0,1,5,4,9,8,1,3,20440
sharppa81,Patrick.Sharp,L,0,0,0,0,0,0,1,5,0,-1,-1,12,9,2,5,0,0,0,4,2,0,0,13.5,53.3,53.3,106.5,40,44.4,84.3,31.1,26.6,1,0,0,4,7,6,0,1,9,10,12,12,2,3,20440
goligal85,Alex.Goligoski,D,0,0,0,0,0,0,0,3,0,-5,-1,16,10,9,1,0,0,0,0,0,0,0,14.7,65.5,65.5,130.9,40.9,61.4,102.3,28.6,53.2,1,0,1,1,7,13,0,1,10,15,16,16,2,6,20440
oduyajo81,Johnny.Oduya,D,0,0,0,0,0,0,0,1,-1,-4,0,14,8,3,9,2,0,0,2,2,0,0,18.7,45,48.2,93.2,25.7,38.6,64.3,19.3,22.5,0,2,1,0,6,7,0,0,8,12,14,15,3,3,20440
spezzja83,Jason.Spezza,C,0,0,0,0,0,0,1,3,-2,-1,0,11,9,2,2,0,6,5,0,0,1,0,12.5,52.7,62.3,115,43.1,47.9,91.1,38.3,43.1,0,0,0,3,8,9,0,0,9,10,11,13,4,4,20440
