Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Flames,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,14:53,5v5,CGY,19,t,6,79,,ol,oelpc,,Y,Y,,Y,,,,-1,33,20073,10/17/2015,CGY,EDM,,,,18,19,79,4,6,1,,51,16,28,19,77,33
2,13:37,5v5,EDM,67,w,62,97,67,or,opc,oc,Y,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,24,13,4,6,1,,97,10,67,8,62,33
2,13:24,5v5,CGY,4,o,13,24,6,opr,dr,dc,,,,,,,,0,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,4,6,1,,97,10,67,8,62,33
2,13:10,5v5,EDM,23,w,67,,,nl,,,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,67,13,4,6,1,,23,93,4,19,77,33
2,13:01,5v5,EDM,93,w,23,,,oelc,,,Y,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,67,13,4,6,1,,23,93,4,19,77,33
2,12:44,5v5,EDM,19,o,4,23,,orrc,nl,,Y,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,67,21,4,6,1,,23,93,4,19,77,33
2,12:31,5v5,EDM,2,w,51,,,ofp,,,,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,67,21,4,6,1,,23,93,4,19,77,33
2,12:03,5v4,EDM,4,w,19,51,,opc,ofp,,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,16,5,27,1,0,,51,93,16,4,19,33
2,11:53,5v4,EDM,16,o,51,,,orrc,,,Y,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,16,5,27,1,0,,51,93,16,4,19,33
2,11:23,5v4,EDM,16,w,19,93,19,oc,opl,oc,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,51,93,16,4,19,33
2,11:05,5v4,EDM,19,w,16,4,,opl,ol,,,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,51,93,16,4,19,33
2,8:38,5v4,EDM,16,w,19,51,,oc,ofp,,,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,16,4,6,1,0,,51,93,16,4,19,33
2,7:57,5v4,EDM,51,o,4,51,4,oc,ol,ol,Y,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,23,5,29,1,0,,51,97,16,4,19,33
2,7:40,5v4,EDM,2,o,16,2,97,opl,oc,opr,,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,23,5,29,1,0,,51,97,16,4,2,33
2,7:13,5v4,EDM,97,o,10,,,orrc,,,Y,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,16,4,6,1,0,,55,97,10,67,19,33
2,6:56,5v4,EDM,10,o,55,,,oelc,,,Y,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,16,4,6,1,0,,55,97,10,67,19,33
2,6:11,5v5,EDM,28,w,23,,,ofp,,,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,24,13,27,61,1,,12,23,28,62,77,33
2,5:48,5v5,EDM,28,w,23,62,,oc,dsc,,,,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,24,13,27,61,1,,12,23,28,5,8,33
2,5:25,5v5,EDM,10,w,67,,,oc,,,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,23,67,13,4,27,1,,23,10,67,5,8,33
2,5:03,5v5,CGY,11,w,21,27,4,nc,dr,dl,,,,,,,,0,33,20073,10/17/2015,CGY,EDM,,,,11,67,21,4,6,1,,97,10,67,8,77,33
2,4:13,5v5,EDM,4,w,93,4,19,or,dl,dc,Y,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,11,67,21,4,6,1,,23,93,4,2,5,33
2,3:56,5v5,EDM,10,w,5,2,97,dsr,dc,dl,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,19,79,4,6,1,,97,10,67,2,5,33
2,3:51,5v5,EDM,5,o,97,67,,opr,or,,,Y,,,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,19,79,4,6,1,,97,10,67,2,5,33
2,3:29,5v5,EDM,97,w,10,,,dr,,,Y,Y,,Y,,,,0,1,20073,10/17/2015,CGY,EDM,,,,18,19,79,4,6,1,,97,10,67,2,5,33
2,3:06,5v5,EDM,62,o,12,,,opr,,,,,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,2:20,5v5,CGY,24,b,5,13,23,orrl,oc,oc,,,,,,,,-1,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,5,27,1,,51,16,28,8,62,33
2,1:57,5v5,CGY,13,w,23,,,or,,,,,,,,,,-1,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,5,27,1,,51,16,28,8,62,33
2,1:28,5v4,EDM,4,o,19,93,19,oc,opl,nc,,Y,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,11,16,4,6,1,0,,51,93,16,4,19,33
2,0:58,4v5,CGY,5,w,97,5,,orrc,nc,,Y,Y,,,,,,-1,33,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,51,93,16,4,19,33
2,0:37,5v4,EDM,2,s,4,2,4,opc,oc,opr,Y,Y,,,97,,,-1,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,97,16,4,67,2,33
2,0:23,5v4,EDM,67,t,4,,,or,,,Y,,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,97,16,4,67,2,33
2,0:17,5v4,EDM,16,w,2,,,opl,,,,,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,27,1,0,,97,16,4,67,2,33
2,0:01,5v4,EDM,77,w,2,97,10,opc,opr,or,,,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,23,19,5,27,1,0,,23,93,4,19,77,33
3,19:53,5v4,EDM,4,w,19,93,,nc,nf,,,,,,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,23,19,5,27,1,0,,23,93,4,19,77,33
3,19:35,5v5,EDM,4,t,77,23,,or,ofp,,Y,Y,,Y,,,,-1,1,20073,10/17/2015,CGY,EDM,,,,23,19,13,5,27,1,,23,93,4,19,77,33
3,19:08,5v5,EDM,97,t,5,67,97,or,opr,nc,Y,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,11,24,79,4,6,1,,97,10,67,2,5,33
3,18:51,5v5,EDM,51,w,67,,,or,,,Y,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,18,67,52,29,61,1,,51,16,28,8,62,33
3,18:19,5v5,CGY,61,s,67,29,,dr,dr,,,Y,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,18,67,52,29,61,1,,12,55,28,8,62,33
3,18:05,5v5,CGY,67,s,18,,,oc,,,,Y,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,18,67,52,6,61,1,,12,55,28,8,62,33
3,17:44,5v5,CGY,6,w,4,,,nc,,,,,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,23,19,13,4,6,1,,23,93,4,19,77,33
3,17:38,5v5,CGY,6,w,23,6,,opr,or,,,,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,23,19,13,4,6,1,,23,93,4,19,77,33
3,17:01,5v5,EDM,10,o,67,97,,orrc,oelc,,Y,Y,,Y,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,60,16,21,5,6,1,,97,10,67,2,5,33
3,15:39,5v5,EDM,10,s,67,,,dl,,,,Y,,,,,,-3,1,20073,10/17/2015,CGY,EDM,,,,23,19,13,6,61,1,,97,10,4,19,77,33
3,15:05,5v5,EDM,23,w,2,5,,nl,nl,,,,,,,,,-3,1,20073,10/17/2015,CGY,EDM,,,,23,60,21,4,6,1,,23,93,4,2,5,33
3,14:34,5v5,CGY,27,w,5,27,5,dl,dr,nl,,Y,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,60,16,21,5,27,1,,93,16,4,2,5,33
3,13:23,5v4,CGY,5,w,13,5,13,opr,or,oelpr,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,5,6,1,,51,28,19,77,33,0
3,12:24,5v4,CGY,4,w,79,11,4,opl,oc,dc,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,11,19,79,4,27,1,,23,51,2,5,33,0
3,12:15,5v4,CGY,27,s,11,27,,opr,or,,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,11,19,79,4,27,1,,23,51,2,5,33,0
3,12:03,5v4,CGY,27,o,11,79,4,opr,or,ol,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,11,19,79,4,27,1,,23,51,2,5,33,0
3,11:47,5v4,CGY,11,o,27,4,27,oc,opl,oc,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,11,19,79,4,27,1,,23,51,2,5,33,0
3,10:47,5v4,CGY,23,t,13,4,13,or,oc,opr,Y,Y,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,4,6,1,,23,51,19,77,33,0
3,10:15,5v4,CGY,4,s,13,,,opr,,,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,23,24,13,4,6,1,,23,51,19,77,33,0
3,9:46,5v4,CGY,19,w,6,,,nc,,,Y,Y,,Y,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,19,21,79,5,6,1,,55,28,2,5,33,0
3,9:09,5v5,EDM,93,w,4,62,93,nc,dr,dl,,Y,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,11,67,52,5,27,1,,23,93,4,8,62,33
3,8:01,5v5,EDM,28,w,2,19,,dsl,dc,,,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,11,24,67,5,27,1,,51,16,28,2,5,33
3,7:42,5v5,CGY,5,w,24,,,opr,,,,Y,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,11,24,67,5,27,1,,51,16,28,2,5,33
3,7:40,5v5,CGY,5,w,60,,,ofp,,,,,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,60,16,79,5,27,1,,55,93,4,8,62,33
3,7:30,5v5,CGY,27,w,23,,,ofp,,,,,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,23,19,13,5,27,1,,23,93,4,8,62,33
3,7:04,5v5,EDM,77,s,4,,,opr,,,,,,,4,,,-2,1,20073,10/17/2015,CGY,EDM,,,,23,19,13,5,27,1,,23,93,4,19,77,33
3,7:00,5v5,EDM,93,w,4,,,ol,,,Y,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,23,19,13,5,27,1,,23,93,4,19,77,33
3,5:37,5v5,EDM,16,w,67,,,oc,,,Y,Y,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,23,24,79,4,6,1,,51,16,67,8,62,33
3,5:13,5v5,CGY,11,b,61,67,29,nc,nr,dr,,Y,,,,,,-2,33,20073,10/17/2015,CGY,EDM,,,,11,67,21,29,61,1,,51,16,28,8,62,33
3,4:02,5v4,EDM,93,o,19,2,19,oc,opl,or,,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,29,1,0,,51,93,4,2,19,33
3,3:57,5v4,EDM,19,o,93,4,,opr,opr,,,,,,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,29,1,0,,51,93,4,2,19,33
3,3:40,5v4,EDM,97,o,4,2,93,orrr,or,or,Y,Y,,Y,,,,-2,1,20073,10/17/2015,CGY,EDM,,,,18,67,5,29,1,0,,93,97,4,2,62,33
3,2:36,5v5,CGY,52,b,61,6,,nl,dr,,,,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,2:22,5v5,CGY,61,w,21,,,opr,,,,Y,,,,,,-3,33,20073,10/17/2015,CGY,EDM,,,,18,21,52,29,61,1,,97,10,67,8,62,33
3,0:04,5v5,EDM,77,s,19,,,dr,,,,,,,,,,-3,1,20073,10/17/2015,CGY,EDM,,,,18,60,79,4,6,1,,55,16,20,19,77,33
1,19:27,5v5,CGY,13,o,19,,,orrc,,,y,y,,y,,,,0,50,20385,12/4/2015,CGY,BOS,31,50,,18,19,13,6,7,31,,46,63,21,33,62,50
1,16:40,5v5,CGY,19,b,23,,,ol,,,y,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,40,,23,19,13,5,7,31,,46,21,39,33,62,50
1,14:51,5v5,BOS,29,t,44,11,,ol,oelpl,,y,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,60,67,21,15,29,31,,29,41,11,44,48,50
1,13:23,5v5,CGY,23,w,7,5,,dr,dc,,,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,8,23,13,5,7,31,,37,63,14,47,62,50
1,12:51,5v5,CGY,5,w,18,7,,nl,nc,,,y,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,8,18,79,5,7,31,,37,63,14,47,54,50
1,12:27,5v5,BOS,62,o,33,46,,opr,ofp,,,,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,23,19,13,6,27,31,,46,21,39,33,62,50
1,11:56,5v5,CGY,24,o,27,23,13,opc,nl,dl,,y,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,46,21,39,33,62,50
1,9:53,5v4,CGY,24,w,6,21,27,ol,opc,opr,,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,8,24,21,6,27,31,,46,21,44,47,50,0
1,8:37,5v5,CGY,29,w,79,,,opl,,,,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,7:49,5v5,BOS,37,w,14,44,,ol,opl,,,,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,8,18,24,5,7,31,,37,63,14,44,54,50
1,7:43,5v5,BOS,44,s,63,,,opr,,,,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,8,18,24,5,7,31,,37,63,14,44,54,50
1,7:39,5v5,BOS,39,w,46,,,of,,,,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,23,93,13,6,27,31,,46,21,39,33,62,50
1,7:29,5v5,BOS,46,w,33,21,,or,opr,,,,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,23,93,13,6,27,31,,46,21,39,33,62,50
1,7:15,5v5,BOS,47,w,37,,,ofp,,,,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,8,18,79,5,7,31,,37,63,14,47,54,50
1,6:29,5v5,CGY,60,t,24,29,15,ol,nc,dl,,y,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,60,24,13,15,29,31,,29,41,64,44,48,50
1,6:21,5v5,CGY,5,w,7,5,23,opc,opl,of,,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,23,93,13,5,7,31,,37,63,33,54,50,0
1,6:10,5v5,CGY,5,w,7,13,,opc,opl,,,y,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,23,93,13,5,7,31,,37,63,33,54,50,0
1,5:18,5v4,CGY,27,w,8,24,8,oprrc,oell,ol,y,,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,8,24,21,6,27,31,,46,21,33,54,50,0
1,4:05,5v5,CGY,5,w,7,13,93,oc,opr,or,,y,,y,,,,1,50,20385,12/4/2015,CGY,BOS,,,,23,93,13,5,7,31,,51,72,39,44,47,50
1,3:54,5v5,BOS,14,w,47,37,,nl,nf,,,y,,,,,,2,31,20385,12/4/2015,CGY,BOS,,,,18,67,79,5,7,31,,37,63,14,47,54,50
1,3:35,5v5,BOS,37,o,14,,,oc,,,y,,,,,,,2,31,20385,12/4/2015,CGY,BOS,,,,18,67,79,5,7,31,,37,63,14,47,54,50
1,3:12,5v5,BOS,62,o,21,,,opr,oelc,,,,,,,,,2,31,20385,12/4/2015,CGY,BOS,,,,11,18,21,5,7,31,,46,21,39,33,62,50
1,3:01,5v5,BOS,39,w,33,,,dsl,,,,y,,,,,,2,31,20385,12/4/2015,CGY,BOS,,,,11,18,21,6,27,31,,46,21,39,33,62,50
1,2:41,5v5,BOS,39,t,33,21,46,ol,orrr,oc,y,y,,y,,,,2,31,20385,12/4/2015,CGY,BOS,,,,11,24,79,6,27,31,,46,21,39,33,44,50
1,2:13,5v5,BOS,72,o,51,54,,oc,dsc,,,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,60,93,24,15,29,31,,51,72,11,44,62,50
1,1:34,5v5,BOS,47,w,37,62,,oc,dsc,,,y,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,23,93,13,5,7,31,,37,63,14,47,48,50
2,19:39,4v4,BOS,39,w,54,47,,nc,dl,,,,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,11,23,5,7,31,0,,46,39,47,54,50,0
2,19:07,5v5,CGY,6,o,13,,,opr,,,,y,,,,,,1,50,20385,12/4/2015,CGY,BOS,,,,11,23,13,6,27,31,,37,63,39,33,47,50
2,18:24,5v5,BOS,63,w,14,,,oc,,,,y,,y,,,,1,31,20385,12/4/2015,CGY,BOS,,,,8,18,79,5,7,31,,37,63,14,33,62,50
2,18:04,5v5,CGY,13,w,24,6,,oelc,ol,,,y,,y,,,,0,50,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,41,72,11,44,48,50
2,17:40,5v5,BOS,39,w,21,,,oc,,,,,,,,,,1,31,20385,12/4/2015,CGY,BOS,,,,23,24,13,15,29,31,,46,21,39,33,62,40
2,17:20,5v5,BOS,39,w,21,,,dr,,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,11,67,21,6,27,31,,46,21,39,47,54,40
2,17:10,5v5,BOS,47,b,21,,,oelr,,,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,11,67,21,6,27,31,,46,21,39,47,54,40
2,17:08,5v5,CGY,67,s,21,,,dl,,,,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,11,67,21,6,27,31,,46,21,39,47,54,40
2,16:22,5v4,CGY,23,w,13,23,,oelr,or,,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,23,93,13,5,7,31,,37,63,33,54,40,0
2,15:03,5v4,CGY,21,s,27,6,27,oc,opl,oc,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,24,21,6,27,31,,41,21,44,62,40,0
2,14:47,5v5,CGY,6,s,27,,,opc,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,24,21,6,27,31,,41,46,21,44,62,40
2,14:08,5v5,CGY,79,w,67,5,29,nc,dr,dl,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,18,67,79,5,27,31,,51,72,39,47,48,40
2,13:59,5v5,CGY,15,w,18,,,opr,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,18,67,79,15,27,31,,51,72,39,47,48,40
2,13:17,5v5,BOS,14,o,63,62,37,orrc,dsr,dc,y,y,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,23,24,13,5,29,31,,37,63,14,33,62,40
2,12:37,5v5,CGY,7,o,21,,,oelpr,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,11,93,21,5,7,31,,37,63,14,47,54,40
2,12:15,5v5,CGY,60,t,67,27,,ol,nr,,y,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,67,79,6,27,31,,41,72,11,47,54,40
2,12:08,5v5,CGY,79,a,60,,,ol,,,y,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,67,79,6,27,31,,41,72,11,47,54,40
2,11:58,5v5,CGY,6,w,67,13,,opl,ol,,,,,,13,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,67,13,6,27,31,,41,72,11,47,54,40
2,11:42,5v5,BOS,41,w,11,54,,dr,dr,,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,60,67,13,6,27,31,,41,72,11,44,62,40
2,11:28,5v5,CGY,24,t,6,13,23,orrr,opr,or,,y,,,13,y,,0,40,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,7,31,,46,21,39,44,62,40
2,10:42,5v5,BOS,39,o,46,,,oelc,,,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,8,18,93,5,7,31,,46,21,39,33,48,40
2,10:38,5v5,BOS,48,o,21,,,oelpc,,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,8,18,93,5,7,31,,46,21,39,33,48,40
2,10:31,5v5,CGY,8,b,18,93,,orrl,nc,,y,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,18,93,5,7,31,,46,21,39,33,48,40
2,9:15,5v5,CGY,27,w,6,,,or,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,41,72,14,33,62,40
2,9:00,5v5,BOS,72,s,62,,,dr,,,,y,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,8,60,13,6,29,31,,41,72,11,44,54,40
2,8:43,5v5,CGY,79,b,8,,,nc,,,,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,60,79,15,29,31,,41,72,11,44,54,40
2,8:32,5v5,CGY,15,w,79,,,oelr,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,60,79,15,29,31,,41,72,11,44,54,40
2,8:00,5v4,BOS,46,w,47,46,47,opl,opr,opl,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,18,67,5,7,31,0,,37,46,51,21,47,40
2,6:56,5v4,BOS,11,w,46,11,,or,oelpr,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,18,67,6,15,31,0,,46,63,11,14,47,40
2,6:36,5v4,BOS,33,w,46,63,46,opr,opc,dsc,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,11,23,6,15,31,0,,46,63,11,14,33,40
2,6:28,5v4,BOS,48,o,63,14,63,opr,or,opr,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,11,23,6,15,31,0,,63,11,14,33,48,40
2,6:12,5v4,BOS,72,s,41,48,,opr,dsl,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,18,67,5,7,31,0,,41,72,39,33,48,40
2,5:46,5v5,CGY,60,w,7,60,67,oc,or,nl,,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,18,60,67,5,7,31,,37,72,39,44,62,40
2,5:44,5v5,CGY,67,o,60,,,oell,,,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,18,60,67,5,7,31,,37,72,39,44,62,40
2,5:21,5v5,CGY,93,w,60,7,,oc,dc,,y,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,93,67,7,29,31,,29,51,11,44,62,40
2,4:12,5v5,BOS,21,o,46,39,,oelc,oelc,,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,23,24,13,5,7,31,,46,21,39,33,48,40
2,4:03,5v5,BOS,46,w,21,33,,nc,dc,,,y,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,11,24,13,5,7,31,,46,63,21,33,48,40
2,1:44,5v5,BOS,39,t,21,39,33,or,or,nc,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:14,5v5,CGY,8,w,11,6,,oc,nc,,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,11,13,6,27,31,,37,63,21,33,47,40
2,1:05,5v5,BOS,63,w,21,,,dsl,,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,8,11,13,6,27,31,,37,63,14,44,54,40
3,19:33,5v5,BOS,21,o,46,,,orrc,,,y,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,46,21,39,33,62,40
3,19:30,5v5,CGY,23,w,13,6,,oc,dl,,y,y,,,23,,,0,40,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,46,21,39,33,62,40
3,19:15,5v5,BOS,62,w,46,21,,nc,dl,,,y,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,46,72,21,47,62,40
3,18:49,5v5,BOS,37,w,72,,,dc,,,,y,,,72,y,,0,31,20385,12/4/2015,CGY,BOS,,,,8,18,79,5,7,31,,37,63,72,47,48,40
3,17:57,5v5,BOS,54,o,41,51,,or,or,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,60,93,67,15,29,31,,41,51,11,44,54,40
3,16:30,5v5,CGY,21,t,11,67,11,or,nr,nc,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,11,67,21,5,7,31,,37,63,14,47,48,40
3,15:22,5v5,CGY,67,w,15,,,nc,,,,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,93,67,6,27,31,,46,21,39,47,48,40
3,15:03,5v5,CGY,27,w,6,,,nc,,,,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,23,24,13,6,27,31,,46,21,39,33,62,40
3,14:39,5v5,CGY,93,w,6,,,nc,,,,y,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,93,67,5,7,31,,37,63,14,33,62,40
3,13:49,5v5,CGY,93,t,29,67,93,or,oelpr,oell,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,93,67,15,29,31,,41,72,11,44,54,40
3,13:41,5v5,CGY,60,o,93,67,,ol,ol,,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,60,93,67,15,29,31,,41,72,11,44,54,40
3,12:47,5v5,CGY,11,o,21,6,27,orrl,dl,dc,y,,,,,,,0,40,20385,12/4/2015,CGY,BOS,,,,8,11,21,6,27,31,,46,21,39,47,62,40
3,12:26,5v5,BOS,47,w,46,,,oc,,,,,,,,,,0,31,20385,12/4/2015,CGY,BOS,,,,8,11,21,6,27,31,,46,63,21,47,48,40
